,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dane Swan,MID,41,22,19,4,75.6,5,0,15,68.2,1.2,31,2015,Round 19
1,2,Scott Pendlebury,MID,37,14,23,5,83.8,3,3,10,71.4,0.6,31,2015,Round 19
2,3,Sam Mitchell,MID,36,24,12,8,66.7,6,4,12,50,2,24,2015,Round 19
3,3,Leigh Montagna,MID,36,23,13,6,75,2,3,15,65.2,1.8,27,2015,Round 19
4,3,Marc Murphy,MID,36,20,16,9,69.4,3,3,12,60,1.3,25,2015,Round 19
5,3,Lachie Neale,MID,36,16,20,4,80.6,1,3,12,75,0.8,29,2015,Round 19
6,7,Patrick Cripps,MID,35,14,21,7,65.7,4,0,7,50,0.7,23,2015,Round 19
7,7,Andrew Gaff,MID,35,21,14,5,60,4,3,11,52.4,1.5,21,2015,Round 19
8,7,Joel Selwood,MID,35,20,15,6,77.1,6,4,14,70,1.3,27,2015,Round 19
9,10,David Mundy,MID,33,14,19,3,78.8,3,2,10,71.4,0.7,26,2015,Round 19
10,11,Matthew Boyd,DEF,32,18,14,5,87.5,0,5,15,83.3,1.3,28,2015,Round 19
11,11,Brendon Goddard,MID,32,13,19,5,75,2,3,10,76.9,0.7,24,2015,Round 19
12,11,Josh P. Kennedy,MID,32,14,18,3,56.3,5,0,5,35.7,0.8,18,2015,Round 19
13,11,Steven Motlop,FWD,32,20,12,5,68.8,5,1,11,55,1.7,22,2015,Round 19
14,11,Tom Rockliff,MID,32,7,25,1,78.1,2,1,4,57.1,0.3,25,2015,Round 19
15,16,Ben Cunnington,MID,31,14,17,2,77.4,1,3,10,71.4,0.8,24,2015,Round 19
16,16,Toby Greene,FWD,31,15,16,7,71,1,2,10,66.7,0.9,22,2015,Round 19
17,16,Pearce Hanley,MID,31,20,11,8,67.7,3,2,10,50,1.8,21,2015,Round 19
18,16,Shaun Higgins,FWD,31,14,17,5,87.1,2,5,12,85.7,0.8,27,2015,Round 19
19,16,Lachie Hunter,MID,31,10,21,3,77.4,4,4,7,70,0.5,24,2015,Round 19
20,16,Kade Simpson,DEF,31,12,19,3,93.5,0,2,11,91.7,0.6,29,2015,Round 19
21,22,Jordan Lewis,MID,30,15,15,4,60,5,2,6,40,1,18,2015,Round 19
22,22,Jack Macrae,MID,30,13,17,4,80,2,2,10,76.9,0.8,24,2015,Round 19
23,22,Scott Thompson,MID,30,11,19,4,73.3,7,1,5,45.5,0.6,22,2015,Round 19
