,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Darcy Parish,MID,38,14,24,6,60.5,4,4,6,42.9,0.6,23,2023,Round 7
1,2,Clayton Oliver,MID,37,17,20,4,73,4,4,11,64.7,0.9,27,2023,Round 7
2,3,Lachie Neale,MID,35,14,21,8,65.7,6,1,8,57.1,0.7,23,2023,Round 7
3,3,Christian Petracca,MID,35,20,15,9,71.4,6,1,13,65,1.3,25,2023,Round 7
4,5,Blake Acres,MID,34,20,14,6,82.4,3,4,15,75,1.4,28,2023,Round 7
5,5,Nic Newman,DEF,34,26,8,4,73.5,3,2,19,73.1,3.3,25,2023,Round 7
6,7,Patrick Cripps,MID,33,6,27,3,72.7,2,1,4,66.7,0.2,24,2023,Round 7
7,7,Luke Parker,MID,33,18,15,4,66.7,5,1,8,44.4,1.2,22,2023,Round 7
8,7,Jack Sinclair,DEF,33,22,11,4,72.7,4,7,15,68.2,2,24,2023,Round 7
9,7,Hayden Young,DEF,33,19,14,3,78.8,1,9,15,78.9,1.4,26,2023,Round 7
10,11,Noah Anderson,MID,32,19,13,4,81.3,4,3,14,73.7,1.5,26,2023,Round 7
11,11,George Hewett,MID,32,14,18,5,78.1,3,2,10,71.4,0.8,25,2023,Round 7
12,11,Jayden Short,DEF,32,25,7,5,71.9,5,7,16,64,3.6,23,2023,Round 7
13,11,Tim Taranto,MID,32,16,16,4,78.1,1,4,10,62.5,1,25,2023,Round 7
14,15,Josh Daicos,MID,31,13,18,2,51.6,5,1,1,7.7,0.7,16,2023,Round 7
15,15,Tom Green,MID,31,15,16,3,64.5,4,0,6,40,0.9,20,2023,Round 7
16,15,Darcy Macpherson,DEF,31,18,13,2,67.7,2,2,10,55.6,1.4,21,2023,Round 7
17,18,Travis Boak,MID,30,15,15,4,66.7,8,4,11,73.3,1,20,2023,Round 7
18,18,Andrew Brayshaw,MID,30,14,16,6,73.3,7,2,9,64.3,0.9,22,2023,Round 7
19,18,Adam Cerra,MID,30,19,11,5,76.7,4,0,14,73.7,1.7,23,2023,Round 7
20,18,Jordan Dawson,MID,30,21,9,7,60,7,4,13,61.9,2.3,18,2023,Round 7
21,18,Will Day,MID,30,12,18,2,70,4,0,6,50,0.7,21,2023,Round 7
22,18,Aaron Hall,DEF,30,26,4,3,66.7,3,8,16,61.5,6.5,20,2023,Round 7
23,18,Harry Sheezel,DEF,30,19,11,3,80,2,3,15,78.9,1.7,24,2023,Round 7
24,18,Sam Walsh,MID,30,12,18,3,80,3,0,8,66.7,0.7,24,2023,Round 7
25,26,Angus Brayshaw,MID,29,14,15,1,86.2,2,5,12,85.7,0.9,25,2023,Round 7
26,26,Rory Laird,MID,29,13,16,1,69,4,1,8,61.5,0.8,20,2023,Round 7
27,26,Tom Mitchell,MID,29,13,16,5,58.6,8,1,5,38.5,0.8,17,2023,Round 7
28,26,Chad Warner,MID,29,16,13,8,62.1,5,0,8,50,1.2,18,2023,Round 7
29,30,Will Ashcroft,MID,28,16,12,3,67.9,2,1,9,56.3,1.3,19,2023,Round 7
30,30,Stephen Coniglio,MID,28,17,11,5,64.3,6,1,12,70.6,1.5,18,2023,Round 7
