,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dane Swan,MID,44,30,14,5,65.9,4,2,16,57.1,2,27,2012,Round 5
1,2,Patrick Dangerfield,MID,40,29,11,14,65,5,3,15,53.6,2.5,25,2012,Round 5
2,3,Ryan Griffen,MID,37,16,21,8,86.5,2,4,11,68.8,0.8,32,2012,Round 5
3,4,Scott Pendlebury,MID,36,20,16,2,75,2,1,12,66.7,1.1,25,2012,Round 5
4,5,Matthew Boyd,MID,35,16,19,4,80,1,1,11,68.8,0.8,28,2012,Round 5
5,5,Kade Simpson,MID,35,20,15,4,82.9,3,2,15,75,1.3,29,2012,Round 5
6,5,Scott Thompson,MID,35,27,8,8,77.1,6,5,18,69.2,3.3,26,2012,Round 5
7,8,Dayne Beams,MID,34,20,14,10,55.9,4,0,8,44.4,1.3,17,2012,Round 5
8,8,Daniel Cross,MID,34,9,25,2,88.2,2,2,6,66.7,0.4,30,2012,Round 5
9,10,Tom Rockliff,MID,33,19,14,6,42.4,1,3,7,38.9,1.3,13,2012,Round 5
10,11,Paul Chapman,FWD,32,24,8,2,62.5,5,1,13,61.9,2.6,17,2012,Round 5
11,11,Nick Dal Santo,MID,32,19,13,5,81.3,2,1,10,62.5,1.2,23,2012,Round 5
12,13,Andrew Swallow,MID,31,10,21,6,74.2,3,2,7,70,0.5,23,2012,Round 5
13,14,Andrew Gaff,MID,30,15,15,4,76.7,2,3,9,60,1,23,2012,Round 5
14,14,Dan Hannebery,MID,30,17,13,5,83.3,2,4,13,76.5,1.3,25,2012,Round 5
15,14,Luke Power,DEF,30,17,13,1,76.7,0,4,14,82.4,1.3,23,2012,Round 5
16,14,Heath Scotland,MID,30,15,15,2,93.3,2,4,14,93.3,1,28,2012,Round 5
17,18,Allen Christensen,FWD,29,15,14,4,48.3,4,2,6,40,1.1,14,2012,Round 5
18,18,Trent Cotchin,MID,29,17,12,6,62.1,2,4,11,64.7,1.4,18,2012,Round 5
19,18,Steele Sidebottom,MID,29,20,9,3,86.2,2,5,17,89.5,2.1,24,2012,Round 5
