,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Rockliff,MID,47,31,16,3,59.6,2,3,18,58.1,1.9,28,2014,Round 18
1,2,Pearce Hanley,MID,45,29,16,11,66.7,2,1,17,58.6,1.8,30,2014,Round 18
2,3,Joel Selwood,MID,39,19,20,5,71.8,0,3,12,63.2,1,28,2014,Round 18
3,4,Jordan Lewis,MID,35,19,16,7,65.7,6,2,10,52.6,1.2,23,2014,Round 18
4,5,Toby Greene,MID,32,11,21,2,68.8,2,3,5,45.5,0.5,22,2014,Round 18
5,5,Jack Macrae,MID,32,21,11,9,65.6,2,3,14,66.7,1.9,21,2014,Round 18
6,5,Sam Mitchell,MID,32,17,15,2,46.9,8,0,5,29.4,1.1,15,2014,Round 18
7,5,Steele Sidebottom,MID,32,22,10,2,56.3,7,5,12,54.5,2.2,18,2014,Round 18
8,5,Dom Tyson,MID,32,15,17,2,62.5,5,2,9,60,0.9,20,2014,Round 18
9,5,Dayne Zorko,FWD,32,19,13,7,53.1,3,2,7,36.8,1.5,17,2014,Round 18
10,11,Nathan Jones,MID,31,13,18,4,87.1,2,2,10,76.9,0.7,27,2014,Round 18
11,11,Callan Ward,MID,31,11,20,3,71,5,1,6,54.5,0.6,22,2014,Round 18
12,13,Corey Enright,DEF,30,14,16,4,86.7,1,3,11,78.6,0.9,26,2014,Round 18
13,13,Steve Johnson,MID,30,19,11,3,76.7,3,6,14,73.7,1.7,23,2014,Round 18
14,13,Matthew Priddis,MID,30,17,13,8,63.3,4,1,9,52.9,1.3,19,2014,Round 18
15,13,Nick Riewoldt,KEYF,30,22,8,6,80,0,1,17,77.3,2.8,24,2014,Round 18
16,13,Shane Savage,DEF,30,24,6,7,93.3,1,4,23,95.8,4,28,2014,Round 18
17,13,Harry Taylor,KEYD,30,14,16,2,76.7,1,5,8,57.1,0.9,23,2014,Round 18
18,13,Adam Treloar,MID,30,17,13,7,66.7,3,5,8,47.1,1.3,20,2014,Round 18
19,20,Dayne Beams,MID,29,17,12,8,82.8,2,2,13,76.5,1.4,24,2014,Round 18
20,21,Ryan Griffen,MID,28,12,16,3,78.6,2,1,8,66.7,0.8,22,2014,Round 18
21,21,Luke Hodge,MID,28,16,12,4,78.6,3,2,11,68.8,1.3,22,2014,Round 18
22,21,Steven Motlop,FWD,28,20,8,8,67.9,4,3,11,55,2.5,19,2014,Round 18
23,21,Kade Simpson,DEF,28,17,11,4,85.7,1,3,14,82.4,1.5,24,2014,Round 18
24,21,Mathew Stokes,MID,28,14,14,5,85.7,1,2,12,85.7,1,24,2014,Round 18
25,26,Brandon Ellis,MID,27,16,11,3,48.1,8,5,5,31.3,1.5,13,2014,Round 18
26,26,Bryce Gibbs,MID,27,17,10,3,63,0,2,12,70.6,1.7,17,2014,Round 18
27,26,Cameron Guthrie,MID,27,9,18,4,77.8,3,0,7,77.8,0.5,21,2014,Round 18
28,26,Will Hoskin-Elliott,FWD,27,13,14,3,70.4,2,0,7,53.8,0.9,19,2014,Round 18
29,26,Leigh Montagna,MID,27,18,9,1,70.4,2,3,12,66.7,2,19,2014,Round 18
30,31,Patrick Dangerfield,MID,26,15,11,5,69.2,4,5,10,66.7,1.4,18,2014,Round 18
31,31,Brett Deledio,FWD,26,16,10,7,42.3,2,0,6,37.5,1.6,11,2014,Round 18
32,31,Luke Dunstan,MID,26,14,12,2,69.2,1,2,8,57.1,1.2,18,2014,Round 18
33,31,Andrew Gaff,MID,26,17,9,2,61.5,0,0,9,52.9,1.9,16,2014,Round 18
34,31,Robbie Gray,FWD,26,11,15,4,73.1,5,1,8,72.7,0.7,19,2014,Round 18
35,31,Marc Murphy,MID,26,15,11,5,69.2,3,1,10,66.7,1.4,18,2014,Round 18
36,31,Scott Pendlebury,MID,26,14,12,3,80.8,2,3,11,78.6,1.2,21,2014,Round 18
37,31,Farren Ray,MID,26,16,10,4,84.6,0,1,12,75,1.6,22,2014,Round 18
38,31,Liam Shiels,MID,26,17,9,8,65.4,1,1,9,52.9,1.9,17,2014,Round 18
39,31,Ollie Wines,MID,26,15,11,5,65.4,3,1,9,60,1.4,17,2014,Round 18
40,41,David Armitage,MID,25,16,9,4,72,1,4,9,56.3,1.8,18,2014,Round 18
41,41,Craig Bird,MID,25,15,10,2,52,6,2,5,33.3,1.5,13,2014,Round 18
42,41,Brad Crouch,MID,25,9,16,3,60,2,0,3,33.3,0.6,15,2014,Round 18
43,41,Mitch Duncan,MID,25,10,15,2,88,4,0,8,80,0.7,22,2014,Round 18
44,41,Nathan Foley,FWD,25,12,13,4,76,3,4,7,58.3,0.9,19,2014,Round 18
45,41,Josh P. Kennedy,MID,25,16,9,7,72,3,2,11,68.8,1.8,18,2014,Round 18
46,41,Heritier Lumumba,DEF,25,12,13,3,72,1,2,7,58.3,0.9,18,2014,Round 18
47,41,Dustin Martin,FWD,25,22,3,1,36,10,3,6,27.3,7.3,9,2014,Round 18
48,41,Jack Newnes,DEF,25,11,14,2,80,2,2,10,90.9,0.8,20,2014,Round 18
49,41,Cameron O'Shea,DEF,25,18,7,3,72,3,3,13,72.2,2.6,18,2014,Round 18
50,41,Luke Shuey,MID,25,18,7,4,56,3,1,9,50,2.6,14,2014,Round 18
51,41,Andrew Swallow,MID,25,11,14,4,72,3,0,6,54.5,0.8,18,2014,Round 18
52,53,Michael Barlow,MID,24,9,15,3,75,1,1,5,55.6,0.6,18,2014,Round 18
53,53,Grant Birchall,DEF,24,13,11,4,91.7,1,2,12,92.3,1.2,22,2014,Round 18
54,53,Brad Ebert,MID,24,16,8,3,50,3,3,5,31.3,2,12,2014,Round 18
55,53,Ryan Harwood,DEF,24,14,10,1,87.5,1,6,11,78.6,1.4,21,2014,Round 18
56,53,Lenny Hayes,MID,24,14,10,6,79.2,1,1,10,71.4,1.4,19,2014,Round 18
57,53,Dane Rampe,DEF,24,12,12,1,75,3,6,7,58.3,1,18,2014,Round 18
58,53,Adam Schneider,FWD,24,16,8,3,62.5,2,2,8,50,2,15,2014,Round 18
59,53,Brodie Smith,DEF,24,11,13,3,100,0,7,11,100,0.8,24,2014,Round 18
60,61,Shaun Burgoyne,DEF,23,11,12,1,82.6,3,2,8,72.7,0.9,19,2014,Round 18
61,61,George Horlin-Smith,MID,23,6,17,1,82.6,0,2,4,66.7,0.4,19,2014,Round 18
