,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Josh Dunkley,MID,39,22,17,5,59,6,2,12,54.5,1.3,23,2019,Round 17
1,1,Adam Treloar,MID,39,14,25,3,69.2,2,3,6,42.9,0.6,27,2019,Round 17
2,3,Bradley Hill,MID,37,22,15,3,73,5,4,17,77.3,1.5,27,2019,Round 17
3,3,Lachie Hunter,MID,37,20,17,4,81.1,1,1,14,70,1.2,30,2019,Round 17
4,5,Matt Crouch,MID,36,11,25,3,69.4,5,3,8,72.7,0.4,25,2019,Round 17
5,5,Jarryd Lyons,MID,36,25,11,5,50,4,3,7,28,2.3,18,2019,Round 17
6,5,Tim Taranto,MID,36,19,17,2,58.3,6,3,8,42.1,1.1,21,2019,Round 17
7,8,Rory Atkins,MID,35,28,7,7,68.6,5,1,17,60.7,4,24,2019,Round 17
8,9,Toby Greene,FWD,34,22,12,6,64.7,4,1,13,59.1,1.8,22,2019,Round 17
9,9,Jake Lloyd,DEF,34,24,10,3,70.6,3,12,15,62.5,2.4,24,2019,Round 17
10,9,Zach Merrett,MID,34,11,23,5,67.6,4,0,3,27.3,0.5,23,2019,Round 17
11,12,Mitch Duncan,MID,33,16,17,5,69.7,3,1,9,56.3,0.9,23,2019,Round 17
12,12,Jacob Hopper,MID,33,17,16,6,39.4,6,1,1,5.9,1.1,13,2019,Round 17
13,12,Steele Sidebottom,MID,33,18,15,5,72.7,3,2,11,61.1,1.2,24,2019,Round 17
14,12,Lachie Whitfield,FWD,33,20,13,3,75.8,3,4,15,75,1.5,25,2019,Round 17
15,12,James Worpel,MID,33,21,12,3,66.7,4,3,12,57.1,1.8,22,2019,Round 17
16,17,Travis Boak,MID,32,16,16,6,65.6,4,3,9,56.3,1,21,2019,Round 17
17,17,Patrick Dangerfield,MID,32,15,17,5,71.9,2,0,9,60,0.9,23,2019,Round 17
18,17,Andrew Gaff,MID,32,16,16,1,71.9,5,2,8,50,1,23,2019,Round 17
19,17,Robbie Gray,FWD,32,12,20,4,65.6,4,2,6,50,0.6,21,2019,Round 17
20,17,Nic Newman,DEF,32,20,12,3,87.5,4,9,16,80,1.7,28,2019,Round 17
21,17,Scott Pendlebury,MID,32,18,14,5,78.1,1,2,11,61.1,1.3,25,2019,Round 17
22,17,Ollie Wines,MID,32,19,13,4,40.6,5,1,3,15.8,1.5,13,2019,Round 17
23,24,Taylor Duryea,DEF,31,24,7,6,90.3,1,6,21,87.5,3.4,28,2019,Round 17
24,25,Darcy Byrne-Jones,DEF,30,24,6,5,76.7,1,3,17,70.8,4,23,2019,Round 17
25,25,Jack Crisp,DEF,30,10,20,6,80,4,2,6,60,0.5,24,2019,Round 17
26,25,Luke Dunstan,MID,30,17,13,3,76.7,1,1,11,64.7,1.3,23,2019,Round 17
27,25,Bachar Houli,DEF,30,20,10,5,76.7,5,3,13,65,2,23,2019,Round 17
28,25,Rory Laird,DEF,30,16,14,6,86.7,3,2,12,75,1.1,26,2019,Round 17
29,25,Jack Macrae,MID,30,16,14,4,76.7,3,2,13,81.3,1.1,23,2019,Round 17
30,25,Jack Viney,MID,30,15,15,8,70,3,0,8,53.3,1,21,2019,Round 17
31,32,Shai Bolton,FWD,29,14,15,5,75.9,5,2,8,57.1,0.9,22,2019,Round 17
