,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Jobe Watson,MID,38,19,19,6,68.4,5,1,12,63.2,1,26,2013,Round 2
1,2,Dyson Heppell,MID,36,19,17,6,77.8,3,0,13,68.4,1.1,28,2013,Round 2
2,3,Chris Masten,MID,33,12,21,5,69.7,4,1,6,50,0.6,23,2013,Round 2
3,3,Brent Stanton,MID,33,26,7,11,78.8,5,0,20,76.9,3.7,26,2013,Round 2
4,5,Grant Birchall,DEF,31,22,9,6,83.9,1,2,17,77.3,2.4,26,2013,Round 2
5,5,Adam Cooney,MID,31,18,13,3,71,3,2,12,66.7,1.4,22,2013,Round 2
6,5,Trent Cotchin,MID,31,20,11,7,51.6,2,3,11,55,1.8,17,2013,Round 2
7,5,Sam Mitchell,MID,31,17,14,5,83.9,2,1,13,76.5,1.2,26,2013,Round 2
8,5,Scott Thompson,MID,31,25,6,8,71,4,3,16,64,4.2,22,2013,Round 2
9,10,Kane Cornes,MID,30,16,14,2,83.3,1,4,12,75,1.1,25,2013,Round 2
10,10,Brendon Goddard,MID,30,16,14,5,80,2,2,11,68.8,1.1,24,2013,Round 2
11,10,Pearce Hanley,DEF,30,23,7,6,80,4,4,18,78.3,3.3,24,2013,Round 2
12,13,Ryan Bastinac,MID,29,19,10,4,69,3,0,12,63.2,1.9,20,2013,Round 2
13,13,Andrew Swallow,MID,29,18,11,4,79.3,5,1,13,72.2,1.6,23,2013,Round 2
14,15,Kieren Jack,MID,28,18,10,3,82.1,2,1,13,72.2,1.8,23,2013,Round 2
15,15,Josh P. Kennedy,MID,28,13,15,7,71.4,3,1,6,46.2,0.9,20,2013,Round 2
16,15,Tom Liberatore,MID,28,12,16,2,78.6,1,2,9,75,0.8,22,2013,Round 2
17,18,Travis Boak,MID,27,17,10,2,66.7,3,0,12,70.6,1.7,18,2013,Round 2
18,18,Brett Deledio,MID,27,15,12,7,70.4,5,2,9,60,1.3,19,2013,Round 2
19,18,Jarrad McVeigh,DEF,27,18,9,8,70.4,1,0,13,72.2,2,19,2013,Round 2
