,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Callan Ward,MID,40,19,21,0,75,2,6,11,57.9,0.9,30,2014,Round 7
1,2,Leigh Montagna,MID,39,24,15,4,64.1,2,5,13,54.2,1.6,25,2014,Round 7
2,3,Shaun Higgins,DEF,36,17,19,6,77.8,4,4,12,70.6,0.9,28,2014,Round 7
3,4,Jarrad McVeigh,MID,35,16,19,4,88.6,1,0,13,81.3,0.8,31,2014,Round 7
4,5,Grant Birchall,DEF,34,18,16,6,82.4,2,1,14,77.8,1.1,28,2014,Round 7
5,5,Daniel Jackson,MID,34,12,22,2,70.6,5,0,6,50,0.5,24,2014,Round 7
6,5,Josh P. Kennedy,MID,34,14,20,5,70.6,4,1,7,50,0.7,24,2014,Round 7
7,8,Shaun Burgoyne,DEF,33,24,9,6,75.8,2,1,17,70.8,2.7,25,2014,Round 7
8,8,Luke Hodge,MID,33,23,10,6,72.7,4,1,14,60.9,2.3,24,2014,Round 7
9,10,Luke Dahlhaus,FWD,32,18,14,5,65.6,1,2,10,55.6,1.3,21,2014,Round 7
10,10,Lachie Neale,MID,32,11,21,3,78.1,2,1,8,72.7,0.5,25,2014,Round 7
11,10,Dane Swan,MID,32,17,15,5,59.4,3,2,9,52.9,1.1,19,2014,Round 7
12,13,Josh Gibson,KEYD,31,17,14,1,87.1,1,4,15,88.2,1.2,27,2014,Round 7
13,13,Dan Hannebery,MID,31,16,15,7,54.8,4,2,6,37.5,1.1,17,2014,Round 7
14,13,Matthew Suckling,DEF,31,24,7,7,77.4,2,5,18,75,3.4,24,2014,Round 7
15,16,Sam Gibson,MID,30,18,12,2,86.7,5,2,16,88.9,1.5,26,2014,Round 7
16,16,Robbie Gray,FWD,30,18,12,6,66.7,5,2,9,50,1.5,20,2014,Round 7
17,16,Lachlan Hansen,KEYD,30,23,7,4,80,3,4,18,78.3,3.3,24,2014,Round 7
18,16,Jared Polec,MID,30,20,10,9,70,1,1,13,65,2,21,2014,Round 7
19,16,Tom Rockliff,MID,30,12,18,2,83.3,3,4,9,75,0.7,25,2014,Round 7
20,16,Brodie Smith,DEF,30,17,13,5,83.3,1,6,14,82.4,1.3,25,2014,Round 7
21,16,Mathew Stokes,MID,30,17,13,5,76.7,3,3,11,64.7,1.3,23,2014,Round 7
22,23,Luke Breust,FWD,29,12,17,4,79.3,2,0,10,83.3,0.7,23,2014,Round 7
23,23,Kane Cornes,MID,29,15,14,5,82.8,1,1,12,80,1.1,24,2014,Round 7
24,23,Steve Johnson,MID,29,20,9,6,69,1,3,14,70,2.2,20,2014,Round 7
25,23,Jake Lloyd,FWD,29,15,14,4,82.8,3,1,11,73.3,1.1,24,2014,Round 7
26,23,Isaac Smith,FWD,29,18,11,4,72.4,3,1,12,66.7,1.6,21,2014,Round 7
27,23,Jack Steven,MID,29,15,14,3,62.1,2,4,6,40,1.1,18,2014,Round 7
28,23,Scott Thompson,MID,29,18,11,4,55.2,4,1,7,38.9,1.6,16,2014,Round 7
29,23,Dom Tyson,MID,29,12,17,3,65.5,1,3,9,75,0.7,19,2014,Round 7
30,31,Gary Ablett,MID,28,15,13,4,89.3,3,1,13,86.7,1.2,25,2014,Round 7
31,31,Matthew Boyd,MID,28,15,13,5,71.4,4,0,11,73.3,1.2,20,2014,Round 7
32,31,Reece Conca,MID,28,18,10,7,71.4,2,2,11,61.1,1.8,20,2014,Round 7
33,31,Dustin Martin,FWD,28,16,12,2,82.1,3,1,12,75,1.3,23,2014,Round 7
34,31,Dion Prestia,MID,28,16,12,5,71.4,2,0,13,81.3,1.3,20,2014,Round 7
35,31,Ollie Wines,MID,28,16,12,6,50,4,1,7,43.8,1.3,14,2014,Round 7
36,37,Ben Cunnington,MID,27,16,11,5,66.7,5,3,11,68.8,1.5,18,2014,Round 7
37,37,Brandon Ellis,MID,27,17,10,2,55.6,2,2,8,47.1,1.7,15,2014,Round 7
38,37,Levi Greenwood,MID,27,15,12,1,44.4,7,4,5,33.3,1.3,12,2014,Round 7
39,37,Jarrod Harbrow,DEF,27,18,9,4,63,4,2,10,55.6,2,17,2014,Round 7
40,37,Jordan Lewis,MID,27,10,17,2,88.9,1,3,8,80,0.6,24,2014,Round 7
41,37,Rhyce Shaw,DEF,27,17,10,4,77.8,2,1,12,70.6,1.7,21,2014,Round 7
42,37,Devon Smith,FWD,27,17,10,4,74.1,5,4,12,70.6,1.7,20,2014,Round 7
43,37,Jack Ziebell,MID,27,18,9,4,59.3,6,4,13,72.2,2,16,2014,Round 7
44,45,Adam Cooney,MID,26,15,11,2,73.1,0,5,10,66.7,1.4,19,2014,Round 7
45,45,Nick Dal Santo,FWD,26,12,14,3,80.8,2,2,7,58.3,0.9,21,2014,Round 7
46,45,Nat Fyfe,MID,26,11,15,0,88.5,1,1,9,81.8,0.7,23,2014,Round 7
47,45,Ryan Griffen,MID,26,15,11,4,69.2,3,1,8,53.3,1.4,18,2014,Round 7
48,45,Billy Hartung,FWD,26,16,10,2,73.1,2,1,10,62.5,1.6,19,2014,Round 7
49,45,Kieren Jack,MID,26,17,9,3,65.4,3,1,8,47.1,1.9,17,2014,Round 7
50,45,David Mundy,MID,26,16,10,2,84.6,5,2,12,75,1.6,22,2014,Round 7
51,45,Jaeger O'Meara,MID,26,12,14,8,69.2,4,0,7,58.3,0.9,18,2014,Round 7
52,45,Scott Pendlebury,MID,26,15,11,3,73.1,4,2,9,60,1.4,19,2014,Round 7
53,45,Bernie Vince,MID,26,17,9,3,61.5,5,4,8,47.1,1.9,16,2014,Round 7
54,55,Patrick Dangerfield,MID,25,15,10,7,44,5,2,6,40,1.5,11,2014,Round 7
55,55,Dustin Fletcher,KEYD,25,16,9,0,84,2,7,14,87.5,1.8,21,2014,Round 7
56,55,Dyson Heppell,MID,25,11,14,5,64,4,0,6,54.5,0.8,16,2014,Round 7
57,55,Jay Kennedy Harris,FWD,25,10,15,1,68,3,3,5,50,0.7,17,2014,Round 7
58,55,Kade Kolodjashnij,DEF,25,13,12,2,76,3,5,9,69.2,1.1,19,2014,Round 7
59,55,Tom Liberatore,MID,25,12,13,2,80,4,1,8,66.7,0.9,20,2014,Round 7
60,55,Jack Macrae,MID,25,8,17,2,64,4,2,8,100,0.5,16,2014,Round 7
61,55,Luke Parker,FWD,25,8,17,2,80,1,1,7,87.5,0.5,20,2014,Round 7
62,55,Cam Sutcliffe,DEF,25,16,9,3,80,3,3,12,75,1.8,20,2014,Round 7
63,64,Jimmy Bartel,FWD,24,16,8,6,58.3,3,0,7,43.8,2,14,2014,Round 7
64,64,Paul Duffield,DEF,24,18,6,2,100,1,7,18,100,3,24,2014,Round 7
65,64,Corey Enright,DEF,24,13,11,2,70.8,0,5,7,53.8,1.2,17,2014,Round 7
66,64,Jack Gunston,FWD,24,11,13,2,66.7,2,0,6,54.5,0.8,16,2014,Round 7
67,64,Lenny Hayes,MID,24,10,14,3,66.7,3,2,6,60,0.7,16,2014,Round 7
68,64,Bradley Hill,FWD,24,12,12,4,79.2,4,0,8,66.7,1,19,2014,Round 7
69,64,Cale Hooker,KEYD,24,15,9,0,83.3,3,3,11,73.3,1.7,20,2014,Round 7
70,64,Mark Hutchings,MID,24,15,9,3,66.7,1,2,8,53.3,1.7,16,2014,Round 7
