,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Gary Ablett,MID,43,23,20,6,67.4,6,5,15,65.2,1.2,29,2012,Round 1
1,2,Scott Thompson,MID,39,25,14,4,71.8,2,6,18,72,1.8,28,2012,Round 1
2,3,Matthew Boyd,MID,38,20,18,5,52.6,4,5,6,30,1.1,20,2012,Round 1
3,4,Brent Stanton,MID,36,27,9,9,77.8,2,5,18,69.2,2.9,27,2012,Round 1
4,5,Joel Selwood,MID,34,18,16,4,58.8,2,2,9,52.9,1.1,19,2012,Round 1
5,6,Scott Pendlebury,MID,33,14,19,4,81.8,2,2,11,78.6,0.7,27,2012,Round 1
6,6,Matthew Priddis,MID,33,11,22,2,66.7,0,8,5,45.5,0.5,22,2012,Round 1
7,8,Sam Mitchell,MID,32,16,16,3,75,2,2,12,75,1,24,2012,Round 1
8,8,Marc Murphy,MID,32,12,20,4,68.8,3,2,6,50,0.6,22,2012,Round 1
9,8,Dane Swan,MID,32,22,10,10,71.9,1,4,13,61.9,2.1,22,2012,Round 1
10,11,Andrew Carrazzo,MID,31,16,15,4,64.5,6,0,10,62.5,1.1,20,2012,Round 1
11,11,Matt Rosa,MID,31,23,8,8,80.6,1,2,17,73.9,2.9,25,2012,Round 1
12,13,Simon Black,MID,30,17,13,4,80,1,4,11,64.7,1.3,24,2012,Round 1
13,13,Nat Fyfe,MID,30,20,10,3,50,9,1,10,50,2,15,2012,Round 1
14,13,Kieren Jack,MID,30,20,10,9,76.7,4,0,14,70,2,23,2012,Round 1
15,16,Jed Adcock,DEF,29,18,11,9,82.8,2,2,14,77.8,1.6,24,2012,Round 1
16,16,Brendon Goddard,DEF,29,19,10,1,82.8,1,6,15,78.9,1.9,24,2012,Round 1
17,18,Grant Birchall,DEF,28,21,7,2,78.6,3,5,17,81,3,22,2012,Round 1
18,18,Tomas Bugg,DEF,28,15,13,0,75,3,2,9,64.3,1.1,20,2012,Round 1
19,18,Daniel Cross,MID,28,6,22,1,85.7,1,2,5,83.3,0.3,24,2012,Round 1
20,18,Nick Dal Santo,MID,28,20,8,3,67.9,2,2,13,65,2.5,19,2012,Round 1
21,18,Adam Kennedy,DEF,28,17,11,0,75,4,5,10,58.8,1.5,21,2012,Round 1
22,18,Jobe Watson,MID,28,15,13,3,67.9,3,4,9,60,1.2,19,2012,Round 1
23,24,Craig Bird,FWD,27,15,12,6,59.3,7,2,7,46.7,1.3,16,2012,Round 1
24,24,Jared Brennan,DEF,27,20,7,3,66.7,6,10,13,65,2.9,18,2012,Round 1
