,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dane Swan,MID,41,25,16,9,41.5,3,3,6,24,1.6,17,2013,Round 15
1,2,Chris Masten,MID,39,18,21,4,61.5,4,3,11,61.1,0.9,24,2013,Round 15
2,3,Brad Ebert,MID,36,27,9,12,66.7,8,1,16,59.3,3,24,2013,Round 15
3,3,Sam Mitchell,MID,36,24,12,6,77.8,6,4,18,75,2,28,2013,Round 15
4,5,Nat Fyfe,MID,35,17,18,3,60,6,0,6,35.3,0.9,21,2013,Round 15
5,6,Joel Selwood,MID,34,16,18,3,70.6,2,3,11,68.8,0.9,24,2013,Round 15
6,7,Josh P. Kennedy,MID,33,4,29,2,69.7,2,0,1,25,0.1,23,2013,Round 15
7,7,Kane Lucas,MID,33,15,18,5,75.8,4,4,8,53.3,0.8,25,2013,Round 15
8,7,Jarrad McVeigh,DEF,33,22,11,7,75.8,0,2,15,68.2,2,26,2013,Round 15
9,7,Scott Pendlebury,MID,33,14,19,6,87.9,1,0,13,92.9,0.7,29,2013,Round 15
10,7,Matthew Priddis,MID,33,18,15,4,54.5,5,4,4,22.2,1.2,18,2013,Round 15
11,12,Michael Barlow,MID,32,17,15,5,59.4,4,2,7,41.2,1.1,19,2013,Round 15
12,12,Michael Talia,KEYD,32,14,18,2,78.1,2,1,11,78.6,0.8,25,2013,Round 15
13,14,Kieren Jack,MID,31,17,14,10,74.2,1,0,10,58.8,1.2,23,2013,Round 15
14,14,Leigh Montagna,MID,31,24,7,5,67.7,4,1,14,58.3,3.4,21,2013,Round 15
15,16,Cale Hooker,KEYD,30,11,19,1,93.3,0,5,11,100,0.6,28,2013,Round 15
16,17,Leigh Adams,FWD,29,14,15,5,86.2,1,1,10,71.4,0.9,25,2013,Round 15
17,17,Brendon Goddard,MID,29,16,13,4,82.8,3,3,15,93.8,1.2,24,2013,Round 15
18,17,Michael Johnson,KEYD,29,20,9,4,82.8,3,3,16,80,2.2,24,2013,Round 15
19,17,Chris Judd,MID,29,13,16,5,65.5,1,1,6,46.2,0.8,19,2013,Round 15
20,17,Nick Malceski,DEF,29,25,4,7,65.5,6,8,16,64,6.3,19,2013,Round 15
21,17,Tendai Mzungu,MID,29,17,12,6,82.8,4,2,15,88.2,1.4,24,2013,Round 15
22,23,Harley Bennell,MID,28,10,18,2,75,3,1,6,60,0.6,21,2013,Round 15
23,23,Ryan O'Keefe,MID,28,15,13,5,78.6,1,3,11,73.3,1.2,22,2013,Round 15
24,23,Scott Thompson,MID,28,13,15,3,50,3,1,3,23.1,0.9,14,2013,Round 15
25,26,Jed Adcock,DEF,27,13,14,6,77.8,1,2,9,69.2,0.9,21,2013,Round 15
26,26,Brent Harvey,FWD,27,16,11,6,77.8,1,1,10,62.5,1.5,21,2013,Round 15
27,26,Tom Mitchell,FWD,27,12,15,3,66.7,4,1,4,33.3,0.8,18,2013,Round 15
28,26,Dean Terlich,DEF,27,17,10,1,81.5,3,6,15,88.2,1.7,22,2013,Round 15
29,26,David Zaharakis,MID,27,19,8,8,70.4,2,2,12,63.2,2.4,19,2013,Round 15
30,31,Adam Cooney,MID,26,12,14,1,69.2,2,1,6,50,0.9,18,2013,Round 15
31,31,Brad Crouch,MID,26,15,11,1,61.5,4,3,7,46.7,1.4,16,2013,Round 15
32,31,Bradd Dalziell,FWD,26,16,10,3,84.6,4,3,14,87.5,1.6,22,2013,Round 15
33,31,Patrick Dangerfield,MID,26,13,13,6,73.1,3,1,11,84.6,1,19,2013,Round 15
