,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dan Hannebery,MID,37,19,18,13,54.1,2,1,10,52.6,1.1,20,2015,Round 5
1,2,Patrick Dangerfield,MID,36,19,17,7,63.9,7,1,10,52.6,1.1,23,2015,Round 5
2,2,Dylan Shiel,MID,36,13,23,3,83.3,2,1,8,61.5,0.6,30,2015,Round 5
3,4,David Armitage,MID,35,13,22,2,82.9,2,2,11,84.6,0.6,29,2015,Round 5
4,5,Travis Boak,MID,33,15,18,6,63.6,3,2,10,66.7,0.8,21,2015,Round 5
5,5,Brandon Ellis,MID,33,10,23,0,90.9,1,1,7,70,0.4,30,2015,Round 5
6,5,Bachar Houli,DEF,33,16,17,2,90.9,5,8,14,87.5,0.9,30,2015,Round 5
7,5,Chris Masten,MID,33,22,11,5,81.8,1,4,16,72.7,2,27,2015,Round 5
8,5,Sam Mitchell,MID,33,21,12,6,69.7,3,4,14,66.7,1.8,23,2015,Round 5
9,5,Liam Picken,MID,33,19,14,6,63.6,2,2,9,47.4,1.4,21,2015,Round 5
10,5,Jack Redden,MID,33,17,16,3,78.8,2,3,13,76.5,1.1,26,2015,Round 5
11,12,Michael Barlow,FWD,32,13,19,3,75,2,2,9,69.2,0.7,24,2015,Round 5
12,12,Andrew Gaff,MID,32,18,14,6,71.9,3,4,12,66.7,1.3,23,2015,Round 5
13,12,Robbie Gray,MID,32,12,20,4,78.1,3,2,8,66.7,0.6,25,2015,Round 5
14,12,Dustin Martin,FWD,32,20,12,4,84.4,5,4,16,80,1.7,27,2015,Round 5
15,12,Scott Pendlebury,MID,32,17,15,1,90.6,0,0,15,88.2,1.1,29,2015,Round 5
16,17,Dayne Beams,MID,31,19,12,3,71,4,2,14,73.7,1.6,22,2015,Round 5
17,17,Harley Bennell,FWD,31,20,11,6,80.6,1,1,15,75,1.8,25,2015,Round 5
18,17,Brad Ebert,MID,31,14,17,3,83.9,2,1,11,78.6,0.8,26,2015,Round 5
19,17,Clancee Pearce,DEF,31,20,11,3,87.1,1,3,16,80,1.8,27,2015,Round 5
20,17,Jack Steven,MID,31,17,14,5,71,4,3,10,58.8,1.2,22,2015,Round 5
21,22,Nat Fyfe,MID,30,12,18,3,83.3,2,0,8,66.7,0.7,25,2015,Round 5
22,22,Brent Harvey,FWD,30,14,16,3,73.3,2,1,9,64.3,0.9,22,2015,Round 5
23,22,Tom Mitchell,MID,30,14,16,2,53.3,3,0,5,35.7,0.9,16,2015,Round 5
24,22,Jobe Watson,MID,30,12,18,7,76.7,0,2,9,75,0.7,23,2015,Round 5
25,26,Trent Cotchin,MID,29,14,15,2,72.4,3,1,9,64.3,0.9,21,2015,Round 5
26,26,Mitch Duncan,MID,29,14,15,4,86.2,3,1,10,71.4,0.9,25,2015,Round 5
27,26,Jordan Lewis,MID,29,16,13,5,75.9,2,1,11,68.8,1.2,22,2015,Round 5
