,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Brendon Goddard,MID,38,28,10,6,73.7,4,5,21,75,2.8,28,2013,Round 12
1,1,Dane Swan,MID,38,24,14,7,60.5,2,4,12,50,1.7,23,2013,Round 12
2,3,Gary Ablett,MID,36,16,20,4,77.8,3,2,12,75,0.8,28,2013,Round 12
3,4,Scott Pendlebury,MID,35,18,17,4,74.3,1,2,11,61.1,1.1,26,2013,Round 12
4,5,Kane Cornes,MID,34,19,15,2,88.2,2,2,15,78.9,1.3,30,2013,Round 12
5,5,Brock McLean,MID,34,18,16,2,58.8,4,2,8,44.4,1.1,20,2013,Round 12
6,7,Michael Barlow,MID,32,12,20,3,65.6,3,1,5,41.7,0.6,22,2013,Round 12
7,7,Matthew Boyd,MID,32,23,9,5,71.9,4,3,15,65.2,2.6,23,2013,Round 12
8,7,Ryan Griffen,MID,32,12,20,5,81.3,2,1,10,83.3,0.6,26,2013,Round 12
9,10,Jobe Watson,MID,31,13,18,1,80.6,0,3,10,76.9,0.7,25,2013,Round 12
10,10,Chad Wingard,FWD,31,18,13,6,54.8,4,0,6,33.3,1.4,17,2013,Round 12
11,12,Brad Ebert,MID,30,15,15,6,83.3,1,3,10,66.7,1,25,2013,Round 12
12,12,Heritier Lumumba,MID,30,15,15,4,63.3,3,3,8,53.3,1,19,2013,Round 12
13,12,Angus Monfries,FWD,30,13,17,4,76.7,2,0,10,76.9,0.8,23,2013,Round 12
14,12,Jaeger O'Meara,MID,30,12,18,4,83.3,3,2,10,83.3,0.7,25,2013,Round 12
15,12,Cameron O'Shea,DEF,30,9,21,2,90,1,2,6,66.7,0.4,27,2013,Round 12
16,12,Tom Scully,MID,30,17,13,3,66.7,4,7,9,52.9,1.3,20,2013,Round 12
17,12,Brent Stanton,MID,30,18,12,5,83.3,2,1,14,77.8,1.5,25,2013,Round 12
18,12,Michael Talia,KEYD,30,15,15,3,80,3,4,11,73.3,1,24,2013,Round 12
19,12,David Zaharakis,MID,30,13,17,3,66.7,3,2,7,53.8,0.8,20,2013,Round 12
20,21,Travis Boak,MID,29,18,11,5,69,4,1,11,61.1,1.6,20,2013,Round 12
21,21,Mitch Golby,DEF,29,17,12,3,72.4,6,3,10,58.8,1.4,21,2013,Round 12
22,21,Chris Judd,MID,29,15,14,6,62.1,1,2,8,53.3,1.1,18,2013,Round 12
23,21,Scott Thompson,MID,29,14,15,4,69,6,3,7,50,0.9,20,2013,Round 12
24,25,Patrick Dangerfield,MID,28,17,11,6,60.7,3,2,8,47.1,1.5,17,2013,Round 12
25,25,Brett Deledio,MID,28,23,5,5,85.7,0,5,19,82.6,4.6,24,2013,Round 12
26,25,Bryce Gibbs,MID,28,20,8,6,71.4,4,3,13,65,2.5,20,2013,Round 12
27,25,Garrick Ibbotson,DEF,28,20,8,2,96.4,0,3,19,95,2.5,27,2013,Round 12
28,25,Robert Murphy,DEF,28,22,6,5,85.7,0,3,18,81.8,3.7,24,2013,Round 12
29,30,Toby Greene,MID,27,14,13,1,66.7,1,4,9,64.3,1.1,18,2013,Round 12
30,30,Hamish Hartlett,MID,27,12,15,2,70.4,4,1,8,66.7,0.8,19,2013,Round 12
31,30,Dyson Heppell,MID,27,23,4,7,63,2,2,13,56.5,5.8,17,2013,Round 12
32,30,Trent McKenzie,DEF,27,17,10,1,81.5,2,8,14,82.4,1.7,22,2013,Round 12
33,30,David Mundy,MID,27,18,9,3,74.1,1,3,11,61.1,2,20,2013,Round 12
34,30,Tendai Mzungu,MID,27,17,10,3,74.1,3,2,11,64.7,1.7,20,2013,Round 12
35,30,Clancee Pearce,DEF,27,12,15,2,81.5,0,1,9,75,0.8,22,2013,Round 12
36,30,Tayte Pears,KEYD,27,15,12,1,88.9,0,3,13,86.7,1.3,24,2013,Round 12
37,38,Jack Hombsch,KEYD,26,15,11,7,88.5,2,3,13,86.7,1.4,23,2013,Round 12
38,38,Bachar Houli,DEF,26,17,9,4,76.9,3,7,12,70.6,1.9,21,2013,Round 12
39,38,Tom Liberatore,MID,26,13,13,0,76.9,2,1,10,76.9,1,20,2013,Round 12
40,41,Adam Cooney,MID,25,14,11,3,68,3,5,8,57.1,1.3,17,2013,Round 12
41,41,Nathan Foley,MID,25,10,15,6,76,6,2,4,40,0.7,19,2013,Round 12
42,41,Michael Hibberd,DEF,25,15,10,3,92,2,2,13,86.7,1.5,23,2013,Round 12
43,41,Ryan Lester,DEF,25,10,15,1,72,3,0,5,50,0.7,18,2013,Round 12
44,41,Sam Mayes,FWD,25,15,10,4,88,1,1,13,86.7,1.5,22,2013,Round 12
45,41,Danyle Pearce,MID,25,19,6,5,80,1,5,15,78.9,3.2,20,2013,Round 12
46,47,Ben Howlett,MID,24,7,17,2,83.3,5,0,6,85.7,0.4,20,2013,Round 12
47,47,Sam Mitchell,MID,24,15,9,5,79.2,1,2,10,66.7,1.7,19,2013,Round 12
48,47,Jack Redden,MID,24,12,12,4,75,6,1,8,66.7,1,18,2013,Round 12
49,47,Heath Scotland,DEF,24,9,15,1,70.8,1,1,4,44.4,0.6,17,2013,Round 12
50,47,Steele Sidebottom,MID,24,13,11,3,75,2,1,8,61.5,1.2,18,2013,Round 12
51,47,Adam Treloar,MID,24,13,11,3,79.2,1,2,9,69.2,1.2,19,2013,Round 12
52,47,Ollie Wines,MID,24,10,14,7,50,2,1,5,50,0.7,12,2013,Round 12
53,54,Grant Birchall,DEF,23,14,9,4,78.3,1,6,10,71.4,1.6,18,2013,Round 12
54,54,Richard Douglas,MID,23,19,4,7,65.2,3,3,12,63.2,4.8,15,2013,Round 12
55,54,Brandon Ellis,MID,23,16,7,4,69.6,2,2,12,75,2.3,16,2013,Round 12
56,54,Ryan Harwood,DEF,23,12,11,2,87,2,5,9,75,1.1,20,2013,Round 12
57,54,Cale Hooker,KEYD,23,10,13,1,91.3,1,1,9,90,0.8,21,2013,Round 12
58,54,Daniel Jackson,MID,23,8,15,3,69.6,2,1,4,50,0.5,16,2013,Round 12
59,54,Kade Simpson,DEF,23,13,10,3,87,1,5,12,92.3,1.3,21,2013,Round 12
60,54,Rory Sloane,MID,23,10,13,2,73.9,3,2,5,50,0.8,17,2013,Round 12
61,62,Jaryd Cachia,MID,22,13,9,2,63.6,4,1,6,46.2,1.4,15,2013,Round 12
62,62,Stephen Coniglio,MID,22,13,9,0,54.5,2,4,4,30.8,1.4,12,2013,Round 12
63,62,Trent Cotchin,MID,22,11,11,0,77.3,2,3,6,54.5,1,17,2013,Round 12
64,62,Stewart Crameri,KEYF,22,11,11,3,77.3,1,0,7,63.6,1,17,2013,Round 12
65,62,Aaron Hall,FWD,22,18,4,6,77.3,2,2,14,77.8,4.5,17,2013,Round 12
66,62,Jarrod Harbrow,MID,22,14,8,2,77.3,3,1,10,71.4,1.8,17,2013,Round 12
67,62,Jack Macrae,MID,22,9,13,0,77.3,1,2,6,66.7,0.7,17,2013,Round 12
68,62,Kyle Martin,FWD,22,9,13,5,77.3,0,0,5,55.6,0.7,17,2013,Round 12
69,62,Heath Shaw,DEF,22,15,7,1,86.4,0,7,13,86.7,2.1,19,2013,Round 12
70,62,Danny Stanley,MID,22,9,13,3,81.8,1,3,6,66.7,0.7,18,2013,Round 12
71,62,Nick Vlastuin,DEF,22,14,8,3,72.7,6,4,10,71.4,1.8,16,2013,Round 12
72,62,Callan Ward,MID,22,8,14,1,77.3,2,0,5,62.5,0.6,17,2013,Round 12
73,74,Matthew Broadbent,DEF,21,11,10,1,90.5,2,3,10,90.9,1.1,19,2013,Round 12
74,74,Curtly Hampton,DEF,21,11,10,1,71.4,3,8,7,63.6,1.1,15,2013,Round 12
