,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Michael Barlow,MID,43,19,24,3,67.4,2,4,10,52.6,0.8,29,2016,Round 13
1,2,Mitch Robinson,MID,39,15,24,4,79.5,3,3,11,73.3,0.6,31,2016,Round 13
2,3,Lachie Neale,MID,38,14,24,1,73.7,1,2,10,71.4,0.6,28,2016,Round 13
3,3,Tom Rockliff,MID,38,15,23,3,73.7,5,0,11,73.3,0.7,28,2016,Round 13
4,5,Patrick Dangerfield,MID,37,17,20,12,73,2,0,12,70.6,0.9,27,2016,Round 13
5,6,Pearce Hanley,MID,36,21,15,7,77.8,4,5,15,71.4,1.4,28,2016,Round 13
6,7,Jordan Lewis,MID,31,15,16,5,74.2,4,3,8,53.3,0.9,23,2016,Round 13
7,7,Jack Macrae,FWD,31,12,19,4,74.2,3,0,9,75,0.6,23,2016,Round 13
8,7,Heath Shaw,DEF,31,27,4,2,67.7,5,9,18,66.7,6.8,21,2016,Round 13
9,7,Dayne Zorko,MID,31,19,12,5,71,2,3,12,63.2,1.6,22,2016,Round 13
10,11,Daniel Wells,MID,30,16,14,7,80,1,1,11,68.8,1.1,24,2016,Round 13
11,12,Ryan Bastinac,MID,29,13,16,3,93.1,3,2,11,84.6,0.8,27,2016,Round 13
12,12,Stephen Coniglio,MID,29,17,12,9,51.7,4,1,8,47.1,1.4,15,2016,Round 13
13,14,Matthew Boyd,DEF,28,19,9,2,82.1,6,4,14,73.7,2.1,23,2016,Round 13
14,14,Brad Ebert,MID,28,12,16,7,64.3,8,2,6,50,0.8,18,2016,Round 13
15,14,Andrew Gaff,MID,28,15,13,4,85.7,1,2,11,73.3,1.2,24,2016,Round 13
16,14,Dan Hannebery,MID,28,10,18,2,50,8,1,5,50,0.6,14,2016,Round 13
17,14,Josh P. Kennedy,MID,28,15,13,3,53.6,6,4,6,40,1.2,15,2016,Round 13
18,14,Joel Selwood,MID,28,14,14,4,71.4,2,0,9,64.3,1,20,2016,Round 13
19,14,Bernie Vince,DEF,28,21,7,5,50,4,3,11,52.4,3,14,2016,Round 13
20,21,Jimmy Bartel,MID,27,16,11,2,85.2,0,7,14,87.5,1.5,23,2016,Round 13
21,21,Corey Enright,DEF,27,18,9,0,92.6,1,6,17,94.4,2,25,2016,Round 13
22,21,Steven Motlop,FWD,27,21,6,5,77.8,1,3,16,76.2,3.5,21,2016,Round 13
23,21,David Mundy,MID,27,15,12,4,55.6,5,2,6,40,1.3,15,2016,Round 13
24,21,Dean Towers,FWD,27,14,13,3,66.7,5,0,7,50,1.1,18,2016,Round 13
25,26,Sam Mitchell,MID,26,16,10,4,76.9,4,2,11,68.8,1.6,20,2016,Round 13
26,26,Lee Spurr,DEF,26,16,10,1,84.6,1,5,15,93.8,1.6,22,2016,Round 13
27,26,Matthew Suckling,DEF,26,15,11,3,92.3,2,4,13,86.7,1.4,24,2016,Round 13
28,26,Robbie Tarrant,KEYD,26,13,13,2,69.2,3,7,11,84.6,1,18,2016,Round 13
29,26,Jack Viney,MID,26,13,13,3,50,8,1,6,46.2,1,13,2016,Round 13
30,31,Adam Cooney,MID,25,18,7,5,64,5,3,10,55.6,2.6,16,2016,Round 13
