,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Nat Fyfe,MID,37,13,24,1,75.7,5,3,7,53.8,0.5,28,2015,Round 8
1,1,Jack Steven,MID,37,17,20,4,78.4,3,1,13,76.5,0.9,29,2015,Round 8
2,3,Dan Hannebery,MID,36,18,18,3,75,1,2,14,77.8,1,27,2015,Round 8
3,3,Dane Swan,MID,36,17,19,6,63.9,4,0,8,47.1,0.9,23,2015,Round 8
4,5,Lachie Neale,MID,35,24,11,4,82.9,4,5,18,75,2.2,29,2015,Round 8
5,5,Scott Pendlebury,MID,35,19,16,8,80,3,0,13,68.4,1.2,28,2015,Round 8
6,5,Adam Treloar,MID,35,7,28,3,60,6,1,3,42.9,0.3,21,2015,Round 8
7,8,Dylan Shiel,MID,34,14,20,5,76.5,2,1,9,64.3,0.7,26,2015,Round 8
8,9,Andrew Gaff,MID,33,17,16,6,75.8,4,1,11,64.7,1.1,25,2015,Round 8
9,9,Leigh Montagna,MID,33,20,13,8,75.8,0,4,14,70,1.5,25,2015,Round 8
10,9,Marley Williams,DEF,33,19,14,3,75.8,2,6,15,78.9,1.4,25,2015,Round 8
11,12,David Armitage,MID,32,10,22,2,78.1,4,4,5,50,0.5,25,2015,Round 8
12,12,Travis Boak,MID,32,12,20,7,78.1,3,2,8,66.7,0.6,25,2015,Round 8
13,12,Sam Mitchell,MID,32,18,14,6,84.4,2,0,16,88.9,1.3,27,2015,Round 8
14,12,Matthew Priddis,MID,32,7,25,3,65.6,2,0,3,42.9,0.3,21,2015,Round 8
15,12,Steele Sidebottom,MID,32,19,13,2,68.8,3,2,12,63.2,1.5,22,2015,Round 8
16,17,Matthew Boyd,DEF,31,13,18,2,71,2,4,9,69.2,0.7,22,2015,Round 8
17,17,Brandon Ellis,MID,31,20,11,5,64.5,3,3,10,50,1.8,20,2015,Round 8
18,17,Jordan Lewis,MID,31,15,16,5,67.7,1,1,7,46.7,0.9,21,2015,Round 8
19,20,Michael Barlow,FWD,30,10,20,0,60,1,0,4,40,0.5,18,2015,Round 8
20,20,Kade Simpson,DEF,30,18,12,0,83.3,2,7,14,77.8,1.5,25,2015,Round 8
21,22,Josh P. Kennedy,MID,29,12,17,1,69,3,1,6,50,0.7,20,2015,Round 8
22,22,Dustin Martin,FWD,29,20,9,3,55.2,2,6,9,45,2.2,16,2015,Round 8
23,22,Travis Varcoe,FWD,29,14,15,4,100,0,2,14,100,0.9,29,2015,Round 8
24,22,Aaron vandenBerg,FWD,29,14,15,4,79.3,4,2,8,57.1,0.9,23,2015,Round 8
25,26,Kane Cornes,MID,28,10,18,5,82.1,2,0,9,90,0.6,23,2015,Round 8
26,26,Brett Deledio,FWD,28,11,17,1,85.7,1,2,9,81.8,0.6,24,2015,Round 8
27,26,Robbie Gray,MID,28,13,15,3,64.3,4,1,7,53.8,0.9,18,2015,Round 8
28,26,Nathan Jones,MID,28,19,9,9,64.3,5,2,11,57.9,2.1,18,2015,Round 8
29,26,Clancee Pearce,DEF,28,15,13,3,67.9,3,3,10,66.7,1.2,19,2015,Round 8
30,26,Luke Shuey,MID,28,14,14,4,60.7,3,0,5,35.7,1,17,2015,Round 8
31,26,Isaac Smith,MID,28,18,10,6,75,1,5,13,72.2,1.8,21,2015,Round 8
32,33,Mark Blicavs,RUC,27,11,16,3,81.5,1,3,9,81.8,0.7,22,2015,Round 8
33,33,Jack Crisp,MID,27,11,16,2,63,3,3,5,45.5,0.7,17,2015,Round 8
34,33,Patrick Dangerfield,MID,27,11,16,3,85.2,0,1,9,81.8,0.7,23,2015,Round 8
35,33,David Mundy,MID,27,14,13,5,74.1,0,3,10,71.4,1.1,20,2015,Round 8
36,33,Adam Oxley,MID,27,15,12,2,85.2,3,3,11,73.3,1.3,23,2015,Round 8
37,33,Tom Rockliff,MID,27,13,14,4,70.4,3,1,7,53.8,0.9,19,2015,Round 8
38,33,Devon Smith,FWD,27,17,10,6,66.7,3,1,11,64.7,1.7,18,2015,Round 8
39,40,Luke Dahlhaus,FWD,26,12,14,5,61.5,4,1,8,66.7,0.9,16,2015,Round 8
40,40,Shaun Grigg,MID,26,9,17,4,73.1,3,1,5,55.6,0.5,19,2015,Round 8
41,40,Michael Hibberd,DEF,26,12,14,2,65.4,1,5,6,50,0.9,17,2015,Round 8
42,40,Bradley Hill,MID,26,15,11,7,65.4,3,1,10,66.7,1.4,17,2015,Round 8
43,40,Stephen Hill,MID,26,12,14,4,57.7,2,1,5,41.7,0.9,15,2015,Round 8
44,40,Anthony Miles,MID,26,17,9,6,69.2,3,1,9,52.9,1.9,18,2015,Round 8
45,40,Tom Mitchell,MID,26,12,14,3,69.2,1,1,7,58.3,0.9,18,2015,Round 8
46,40,Jordan Murdoch,MID,26,19,7,4,73.1,1,4,13,68.4,2.7,19,2015,Round 8
47,40,Luke Parker,MID,26,12,14,3,65.4,2,1,9,75,0.9,17,2015,Round 8
48,40,Tom Scully,MID,26,12,14,3,92.3,2,3,11,91.7,0.9,24,2015,Round 8
49,40,Bernie Vince,MID,26,17,9,7,69.2,2,0,10,58.8,1.9,18,2015,Round 8
50,40,Callan Ward,MID,26,13,13,4,80.8,2,0,8,61.5,1,21,2015,Round 8
51,52,Brad Ebert,MID,25,9,16,4,72,3,1,4,44.4,0.6,18,2015,Round 8
52,52,Ben Howlett,FWD,25,10,15,5,72,2,0,6,60,0.7,18,2015,Round 8
53,52,Steve Johnson,FWD,25,13,12,2,64,2,3,8,61.5,1.1,16,2015,Round 8
54,52,Marc Murphy,MID,25,18,7,3,68,4,4,12,66.7,2.6,17,2015,Round 8
55,52,Danyle Pearce,MID,25,17,8,5,76,3,3,11,64.7,2.1,19,2015,Round 8
56,52,Adam Schneider,FWD,25,12,13,4,64,3,2,7,58.3,0.9,16,2015,Round 8
57,52,Brent Stanton,MID,25,17,8,2,76,3,4,11,64.7,2.1,19,2015,Round 8
58,52,Mathew Stokes,FWD,25,13,12,2,80,7,4,10,76.9,1.1,20,2015,Round 8
59,60,Matt Crouch,MID,24,6,18,0,66.7,0,1,4,66.7,0.3,16,2015,Round 8
60,60,Ben Cunnington,MID,24,8,16,1,62.5,7,0,3,37.5,0.5,15,2015,Round 8
61,60,Tyson Goldsack,DEF,24,10,14,3,100,1,2,10,100,0.7,24,2015,Round 8
62,60,Ryan Griffen,MID,24,10,14,5,91.7,4,0,8,80,0.7,22,2015,Round 8
63,60,Mitch Hallahan,MID,24,15,9,5,54.2,3,1,8,53.3,1.7,13,2015,Round 8
64,60,Brent Harvey,FWD,24,16,8,3,62.5,3,2,9,56.3,2,15,2015,Round 8
65,60,Cale Hooker,KEYD,24,12,12,1,87.5,3,5,10,83.3,1,21,2015,Round 8
66,60,Ben Jacobs,MID,24,12,12,4,91.7,3,3,12,100,1,22,2015,Round 8
67,60,Michael Johnson,KEYD,24,14,10,1,75,1,4,12,85.7,1.4,18,2015,Round 8
68,60,David Mackay,MID,24,13,11,3,83.3,3,5,11,84.6,1.2,20,2015,Round 8
69,60,Michael Rischitelli,MID,24,11,13,5,70.8,3,1,5,45.5,0.8,17,2015,Round 8
70,60,Jason Tutt,MID,24,13,11,1,70.8,4,0,8,61.5,1.2,17,2015,Round 8
71,60,Ollie Wines,MID,24,12,12,3,54.2,6,2,4,33.3,1,13,2015,Round 8
72,73,Harley Bennell,FWD,23,15,8,5,78.3,0,2,11,73.3,1.9,18,2015,Round 8
73,73,Jack Billings,FWD,23,12,11,4,69.6,2,2,6,50,1.1,16,2015,Round 8
74,73,Josh Caddy,MID,23,13,10,5,78.3,1,0,8,61.5,1.3,18,2015,Round 8
75,73,Liam Duggan,FWD,23,16,7,8,56.5,2,1,8,50,2.3,13,2015,Round 8
76,73,Cameron Guthrie,MID,23,13,10,5,87,2,1,12,92.3,1.3,20,2015,Round 8
77,73,Kade Kolodjashnij,DEF,23,15,8,1,87,1,6,13,86.7,1.9,20,2015,Round 8
78,73,Tom Langdon,DEF,23,7,16,0,82.6,4,2,5,71.4,0.4,19,2015,Round 8
79,73,Mitch Wallis,MID,23,10,13,1,52.2,2,1,4,40,0.8,12,2015,Round 8
80,81,Taylor Adams,MID,22,6,16,2,77.3,1,1,4,66.7,0.4,17,2015,Round 8
81,81,Tomas Bugg,DEF,22,11,11,0,95.5,1,2,11,100,1,21,2015,Round 8
82,81,Jack Grimes,DEF,22,13,9,1,81.8,1,6,10,76.9,1.4,18,2015,Round 8
