,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,David Mundy,MID,39,20,19,3,71.8,3,2,12,60,1.1,28,2015,Round 2
1,2,David Armitage,MID,36,13,23,7,83.3,1,2,12,92.3,0.6,30,2015,Round 2
2,2,Nat Fyfe,MID,36,17,19,7,80.6,6,1,14,82.4,0.9,29,2015,Round 2
3,2,Josh P. Kennedy,MID,36,13,23,5,77.8,6,0,6,46.2,0.6,28,2015,Round 2
4,5,Michael Rischitelli,MID,35,17,18,6,60,5,0,8,47.1,0.9,21,2015,Round 2
5,6,Trent Cotchin,MID,34,23,11,7,76.5,6,1,20,87,2.1,26,2015,Round 2
6,6,Dyson Heppell,MID,34,16,18,3,67.6,3,2,8,50,0.9,23,2015,Round 2
7,6,Jordan Lewis,MID,34,18,16,5,61.8,3,4,8,44.4,1.1,21,2015,Round 2
8,6,Jasper Pittard,DEF,34,23,11,5,79.4,4,7,17,73.9,2.1,27,2015,Round 2
9,10,Sam Gibson,MID,33,13,20,6,72.7,5,3,6,46.2,0.7,24,2015,Round 2
10,10,Adam Oxley,MID,33,22,11,2,78.8,3,12,16,72.7,2,26,2015,Round 2
11,10,Jobe Watson,MID,33,11,22,2,81.8,4,1,8,72.7,0.5,27,2015,Round 2
12,13,Robbie Gray,MID,32,11,21,8,75,1,0,5,45.5,0.5,24,2015,Round 2
13,13,Scott Pendlebury,MID,32,18,14,5,78.1,0,4,12,66.7,1.3,25,2015,Round 2
14,15,Michael Barlow,FWD,31,15,16,3,83.9,0,0,12,80,0.9,26,2015,Round 2
15,15,Kieren Jack,MID,31,12,19,5,80.6,5,1,8,66.7,0.6,25,2015,Round 2
16,15,Dustin Martin,FWD,31,15,16,4,77.4,2,0,11,73.3,0.9,24,2015,Round 2
17,15,Matthew Priddis,MID,31,10,21,2,64.5,8,1,0,0,0,0,2015,Round 2
18,19,Luke Hodge,MID,30,18,12,2,66.7,4,4,10,55.6,1.5,20,2015,Round 2
19,19,Luke Parker,MID,30,11,19,3,60,7,5,2,18.2,0.6,18,2015,Round 2
20,19,Rory Sloane,MID,30,17,13,4,70,2,2,9,52.9,1.3,21,2015,Round 2
21,22,Patrick Dangerfield,MID,29,19,10,8,51.7,3,1,8,42.1,1.9,15,2015,Round 2
22,22,Stephen Hill,MID,29,22,7,10,69,2,2,15,68.2,3.1,20,2015,Round 2
23,22,Ollie Wines,MID,29,13,16,6,69,1,3,6,46.2,0.8,20,2015,Round 2
24,25,Andrew Gaff,MID,28,17,11,5,60.7,2,1,0,0,0,0,2015,Round 2
25,25,Dan Hannebery,MID,28,11,17,4,71.4,5,1,6,54.5,0.6,20,2015,Round 2
26,25,Alex Rance,KEYD,28,14,14,0,92.9,2,3,13,92.9,1,26,2015,Round 2
27,25,Jack Redden,MID,28,14,14,2,71.4,2,1,9,64.3,1,20,2015,Round 2
28,25,Brodie Smith,DEF,28,20,8,8,75,4,0,15,75,2.5,21,2015,Round 2
29,30,Marcus Bontempelli,MID,27,19,8,8,63,3,2,10,52.6,2.4,17,2015,Round 2
30,30,Brad Ebert,MID,27,16,11,3,51.9,3,4,8,50,1.5,14,2015,Round 2
31,30,Brendon Goddard,MID,27,13,14,2,85.2,1,3,11,84.6,0.9,23,2015,Round 2
32,30,Brent Harvey,FWD,27,8,19,2,88.9,1,0,5,62.5,0.4,24,2015,Round 2
33,30,Tom Jonas,DEF,27,8,19,2,81.5,1,3,6,75,0.4,22,2015,Round 2
34,30,Josh Kelly,MID,27,15,12,4,63,2,1,7,46.7,1.3,17,2015,Round 2
35,30,Anthony Miles,MID,27,12,15,2,81.5,6,2,8,66.7,0.8,22,2015,Round 2
36,30,Dion Prestia,MID,27,10,17,3,70.4,1,2,6,60,0.6,19,2015,Round 2
37,30,Joel Selwood,MID,27,12,15,3,59.3,4,2,6,50,0.8,16,2015,Round 2
38,30,Callan Ward,MID,27,17,10,8,77.8,2,1,11,64.7,1.7,21,2015,Round 2
39,30,Jack Ziebell,MID,27,18,9,5,66.7,4,1,11,61.1,2,18,2015,Round 2
40,41,Stephen Coniglio,MID,26,14,12,1,76.9,3,5,10,71.4,1.2,20,2015,Round 2
41,41,Ben Cunnington,MID,26,10,16,4,73.1,4,3,6,60,0.6,19,2015,Round 2
42,41,Richard Douglas,MID,26,17,9,1,73.1,4,3,11,64.7,1.9,19,2015,Round 2
43,41,Brandon Ellis,MID,26,12,14,5,69.2,3,3,8,66.7,0.9,18,2015,Round 2
44,41,Bryce Gibbs,MID,26,17,9,5,65.4,6,1,0,0,0,0,2015,Round 2
45,41,Ricky Henderson,MID,26,17,9,9,76.9,2,3,12,70.6,1.9,20,2015,Round 2
46,41,Matthew Jaensch,DEF,26,20,6,0,84.6,0,5,17,85,3.3,22,2015,Round 2
47,41,Jack Macrae,MID,26,15,11,4,69.2,5,2,8,53.3,1.4,18,2015,Round 2
48,41,Jarrad McVeigh,MID,26,14,12,2,73.1,3,1,9,64.3,1.2,19,2015,Round 2
49,41,Jake Melksham,MID,26,17,9,12,57.7,2,1,8,47.1,1.9,15,2015,Round 2
50,41,Zach Merrett,FWD,26,13,13,2,80.8,3,1,10,76.9,1,21,2015,Round 2
51,41,Angus Monfries,FWD,26,15,11,6,65.4,3,1,7,46.7,1.4,17,2015,Round 2
52,41,Shane Savage,DEF,26,20,6,4,88.5,1,3,18,90,3.3,23,2015,Round 2
53,41,Dylan Shiel,MID,26,14,12,3,73.1,3,0,9,64.3,1.2,19,2015,Round 2
54,41,Mitch Wallis,MID,26,12,14,4,69.2,2,0,5,41.7,0.9,18,2015,Round 2
55,56,Harley Bennell,FWD,25,15,10,4,64,2,2,8,53.3,1.5,16,2015,Round 2
56,56,Grant Birchall,DEF,25,19,6,3,68,3,4,11,57.9,3.2,17,2015,Round 2
57,56,Matthew Boyd,DEF,25,17,8,3,84,2,3,14,82.4,2.1,21,2015,Round 2
58,56,Kane Cornes,MID,25,15,10,3,76,2,3,11,73.3,1.5,19,2015,Round 2
59,56,Sam Docherty,DEF,25,16,9,3,80,2,2,0,0,0,0,2015,Round 2
60,56,Michael Hurley,KEYD,25,17,8,3,72,3,7,11,64.7,2.1,18,2015,Round 2
61,56,Tom Langdon,DEF,25,13,12,3,56,5,5,7,53.8,1.1,14,2015,Round 2
62,56,Chris Masten,MID,25,11,14,1,72,3,1,0,0,0,0,2015,Round 2
63,56,Mitch Robinson,FWD,25,11,14,1,76,4,3,8,72.7,0.8,19,2015,Round 2
64,56,Brad Sheppard,DEF,25,17,8,3,84,0,1,0,0,0,0,2015,Round 2
65,56,Nick Smith,DEF,25,16,9,0,68,5,8,11,68.8,1.8,17,2015,Round 2
66,56,Matthew Suckling,DEF,25,16,9,5,68,3,2,11,68.8,1.8,17,2015,Round 2
67,56,Andrew Swallow,MID,25,13,12,3,72,4,1,9,69.2,1.1,18,2015,Round 2
68,56,Dane Swan,MID,25,13,12,5,56,1,0,6,46.2,1.1,14,2015,Round 2
69,56,Zach Tuohy,DEF,25,17,8,1,88,2,5,0,0,0,0,2015,Round 2
70,71,Cameron Ellis-Yolmen,MID,24,12,12,6,54.2,3,1,4,33.3,1,13,2015,Round 2
71,71,Sam Fisher,KEYD,24,17,7,3,91.7,0,6,15,88.2,2.4,22,2015,Round 2
72,71,Toby Greene,FWD,24,10,14,5,70.8,2,0,5,50,0.7,17,2015,Round 2
73,71,Shaun Higgins,FWD,24,11,13,4,70.8,2,0,6,54.5,0.8,17,2015,Round 2
74,71,Sam Jacobs,RUC,24,10,14,0,87.5,1,0,7,70,0.7,21,2015,Round 2
75,71,Michael Johnson,KEYD,24,14,10,1,87.5,1,6,11,78.6,1.4,21,2015,Round 2
76,71,Kamdyn McIntosh,MID,24,18,6,5,58.3,5,5,9,50,3,14,2015,Round 2
77,71,Robert Murphy,DEF,24,17,7,1,83.3,2,6,14,82.4,2.4,20,2015,Round 2
78,71,Lachie Neale,MID,24,10,14,3,79.2,1,2,8,80,0.7,19,2015,Round 2
79,71,Luke Shuey,MID,24,13,11,2,83.3,0,1,0,0,0,0,2015,Round 2
80,71,Brent Stanton,MID,24,16,8,1,83.3,1,2,12,75,2,20,2015,Round 2
81,71,David Swallow,MID,24,15,9,5,62.5,5,5,8,53.3,1.7,15,2015,Round 2
82,71,Daniel Talia,KEYD,24,13,11,2,75,3,2,9,69.2,1.2,18,2015,Round 2
83,71,Adam Treloar,MID,24,14,10,5,70.8,1,3,9,64.3,1.4,17,2015,Round 2
84,85,Gary Ablett,MID,23,11,12,3,82.6,2,2,8,72.7,0.9,19,2015,Round 2
85,85,Taylor Adams,MID,23,10,13,4,47.8,7,0,4,40,0.8,11,2015,Round 2
86,85,Shaun Burgoyne,DEF,23,7,16,3,91.3,4,1,7,100,0.4,21,2015,Round 2
87,85,Daniel Cross,DEF,23,13,10,2,82.6,2,1,9,69.2,1.3,19,2015,Round 2
88,85,Luke Dahlhaus,FWD,23,11,12,3,78.3,3,3,7,63.6,0.9,18,2015,Round 2
89,85,Todd Goldstein,RUC,23,10,13,2,69.6,3,2,7,70,0.8,16,2015,Round 2
90,85,Ryan Griffen,MID,23,9,14,4,78.3,2,2,7,77.8,0.6,18,2015,Round 2
91,85,Cale Hooker,KEYD,23,13,10,1,65.2,2,6,10,76.9,1.3,15,2015,Round 2
92,85,Taylor Hunt,DEF,23,11,12,4,60.9,3,1,5,45.5,0.9,14,2015,Round 2
93,85,Jack Newnes,MID,23,16,7,2,60.9,3,1,9,56.3,2.3,14,2015,Round 2
94,85,Heath Shaw,DEF,23,16,7,4,73.9,5,1,12,75,2.3,17,2015,Round 2
95,85,Dom Sheed,MID,23,12,11,4,78.3,1,0,0,0,0,0,2015,Round 2
96,85,David Zaharakis,MID,23,9,14,2,82.6,2,1,7,77.8,0.6,19,2015,Round 2
97,98,Allen Christensen,FWD,22,12,10,2,72.7,5,2,8,66.7,1.2,16,2015,Round 2
98,98,Paul Duffield,DEF,22,16,6,3,95.5,1,3,16,100,2.7,21,2015,Round 2
