,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Rockliff,MID,41,23,18,12,56.1,4,0,9,39.1,1.3,23,2019,Round 8
1,2,Clayton Oliver,MID,38,14,24,8,71.1,6,2,8,57.1,0.6,27,2019,Round 8
2,3,Josh Dunkley,MID,36,15,21,5,55.6,8,3,6,40,0.7,20,2019,Round 8
3,3,Ricky Henderson,MID,36,22,14,7,69.4,3,3,13,59.1,1.6,25,2019,Round 8
4,3,Tim Kelly,MID,36,23,13,8,61.1,6,4,13,56.5,1.8,22,2019,Round 8
5,6,Patrick Cripps,MID,35,11,24,2,71.4,8,5,4,36.4,0.5,25,2019,Round 8
6,6,David Swallow,MID,35,18,17,3,54.3,9,4,9,50,1.1,19,2019,Round 8
7,8,Tom Phillips,MID,34,21,13,7,55.9,7,3,8,38.1,1.6,19,2019,Round 8
8,8,Steele Sidebottom,MID,34,19,15,7,64.7,3,3,9,47.4,1.3,22,2019,Round 8
9,8,Adam Treloar,MID,34,15,19,4,70.6,5,1,8,53.3,0.8,24,2019,Round 8
10,11,Nat Fyfe,MID,33,15,18,9,75.8,3,0,11,73.3,0.8,25,2019,Round 8
11,11,Luke Parker,MID,33,14,19,4,72.7,5,0,9,64.3,0.7,24,2019,Round 8
12,13,Lachie Hunter,MID,32,22,10,9,62.5,1,2,12,54.5,2.2,20,2019,Round 8
13,14,Shaun Higgins,MID,31,16,15,2,58.1,2,1,7,43.8,1.1,18,2019,Round 8
14,14,Rory Laird,DEF,31,20,11,8,61.3,1,6,9,45,1.8,19,2019,Round 8
15,14,Sebastian Ross,MID,31,16,15,5,64.5,3,1,8,50,1.1,20,2019,Round 8
16,17,Brad Crouch,MID,30,10,20,4,70,4,2,5,50,0.5,21,2019,Round 8
17,17,Andrew Gaff,MID,30,19,11,4,80,1,3,14,73.7,1.7,24,2019,Round 8
18,17,Dyson Heppell,MID,30,19,11,5,70,4,0,10,52.6,1.7,21,2019,Round 8
19,17,Bachar Houli,DEF,30,21,9,3,80,2,6,16,76.2,2.3,24,2019,Round 8
20,17,Marc Murphy,MID,30,16,14,3,66.7,5,5,10,62.5,1.1,20,2019,Round 8
