,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Patrick Dangerfield,MID,35,27,8,5,77.1,5,4,20,74.1,3.4,27,2013,Round 6
1,2,Dale Thomas,MID,34,16,18,1,85.3,3,3,14,87.5,0.9,29,2013,Round 6
2,3,Dan Hannebery,MID,32,14,18,3,75,2,2,7,50,0.8,24,2013,Round 6
3,3,Jarrod Harbrow,MID,32,20,12,3,81.3,3,3,15,75,1.7,26,2013,Round 6
4,5,Steve Johnson,MID,31,21,10,6,61.3,5,4,12,57.1,2.1,19,2013,Round 6
5,6,Travis Boak,MID,30,19,11,6,66.7,5,4,12,63.2,1.7,20,2013,Round 6
6,6,Shane Edwards,FWD,30,11,19,2,56.7,4,2,3,27.3,0.6,17,2013,Round 6
7,6,Leigh Montagna,MID,30,19,11,5,76.7,1,6,14,73.7,1.7,23,2013,Round 6
8,9,Kane Cornes,MID,29,12,17,1,79.3,2,1,8,66.7,0.7,23,2013,Round 6
9,9,Michael Hibberd,DEF,29,18,11,3,82.8,4,4,15,83.3,1.6,24,2013,Round 6
10,9,Luke Hodge,DEF,29,16,13,7,79.3,4,1,10,62.5,1.2,23,2013,Round 6
11,9,Kieren Jack,MID,29,17,12,9,75.9,2,1,12,70.6,1.4,22,2013,Round 6
12,9,Kane Lucas,MID,29,13,16,3,65.5,3,4,5,38.5,0.8,19,2013,Round 6
13,9,Sam Mitchell,MID,29,16,13,6,69,4,6,8,50,1.2,20,2013,Round 6
14,9,Ryan O'Keefe,MID,29,12,17,4,72.4,2,0,7,58.3,0.7,21,2013,Round 6
15,9,Matthew Priddis,MID,29,14,15,3,75.9,2,2,8,57.1,0.9,22,2013,Round 6
16,17,Gary Ablett,MID,28,12,16,5,67.9,5,2,8,66.7,0.8,19,2013,Round 6
17,17,Allen Christensen,FWD,28,15,13,3,78.6,4,1,12,80,1.2,22,2013,Round 6
18,17,Corey Enright,DEF,28,20,8,1,75,3,5,14,70,2.5,21,2013,Round 6
19,17,Jarrad McVeigh,DEF,28,14,14,5,71.4,4,1,9,64.3,1,20,2013,Round 6
20,17,Marc Murphy,MID,28,19,9,5,67.9,1,1,12,63.2,2.1,19,2013,Round 6
21,17,Scott Pendlebury,MID,28,16,12,2,82.1,4,1,14,87.5,1.3,23,2013,Round 6
22,17,Heath Scotland,DEF,28,14,14,1,78.6,3,1,11,78.6,1,22,2013,Round 6
23,17,Mathew Stokes,MID,28,11,17,3,71.4,5,0,7,63.6,0.6,20,2013,Round 6
24,25,Jimmy Bartel,DEF,27,19,8,5,74.1,1,1,13,68.4,2.4,20,2013,Round 6
25,25,Ryan Bastinac,MID,27,12,15,2,59.3,2,4,5,41.7,0.8,16,2013,Round 6
26,25,Mitch Duncan,MID,27,18,9,5,74.1,2,2,12,66.7,2,20,2013,Round 6
27,25,Matt Jones,MID,27,12,15,3,51.9,1,2,5,41.7,0.8,14,2013,Round 6
28,25,Ryan Lester,DEF,27,10,17,3,74.1,0,1,8,80,0.6,20,2013,Round 6
29,25,Heritier Lumumba,MID,27,20,7,6,59.3,1,3,10,50,2.9,16,2013,Round 6
30,25,Nick Malceski,DEF,27,22,5,8,70.4,4,7,14,63.6,4.4,19,2013,Round 6
31,25,David Zaharakis,MID,27,17,10,9,66.7,3,1,8,47.1,1.7,18,2013,Round 6
32,33,Ben Cunnington,MID,26,16,10,6,65.4,2,0,10,62.5,1.6,17,2013,Round 6
33,33,Courtenay Dempsey,DEF,26,16,10,6,76.9,0,1,11,68.8,1.6,20,2013,Round 6
34,33,Jordan Lewis,MID,26,11,15,1,80.8,2,1,7,63.6,0.7,21,2013,Round 6
35,33,Chris Masten,MID,26,19,7,5,69.2,2,4,15,78.9,2.7,18,2013,Round 6
36,33,Clay Smith,MID,26,16,10,7,53.8,2,1,7,43.8,1.6,14,2013,Round 6
37,33,Andrew Swallow,MID,26,14,12,2,76.9,3,3,10,71.4,1.2,20,2013,Round 6
38,33,Dane Swan,MID,26,19,7,4,61.5,2,1,13,68.4,2.7,16,2013,Round 6
39,33,Adam Treloar,MID,26,14,12,0,73.1,3,3,9,64.3,1.2,19,2013,Round 6
40,33,Sharrod Wellingham,FWD,26,18,8,2,46.2,6,3,8,44.4,2.3,12,2013,Round 6
41,42,Matthew Boyd,MID,25,7,18,2,68,3,2,3,42.9,0.4,17,2013,Round 6
42,42,Brendon Goddard,MID,25,13,12,4,64,5,1,9,69.2,1.1,16,2013,Round 6
43,42,Shaun Grigg,MID,25,14,11,4,80,5,2,12,85.7,1.3,20,2013,Round 6
44,42,Pearce Hanley,DEF,25,16,9,4,72,6,3,13,81.3,1.8,18,2013,Round 6
45,42,James Polkinghorne,MID,25,12,13,2,80,4,1,7,58.3,0.9,20,2013,Round 6
46,42,Luke Shuey,MID,25,15,10,5,72,1,2,12,80,1.5,18,2013,Round 6
47,42,Rory Sloane,MID,25,15,10,5,68,6,2,10,66.7,1.5,17,2013,Round 6
48,49,Taylor Adams,MID,24,17,7,1,70.8,5,0,11,64.7,2.4,17,2013,Round 6
49,49,Adam Cooney,MID,24,13,11,1,75,2,2,8,61.5,1.2,18,2013,Round 6
50,49,Ed Curnow,MID,24,12,12,2,58.3,3,2,6,50,1,15,2013,Round 6
51,49,Josh P. Kennedy,MID,24,8,16,3,62.5,3,1,5,62.5,0.5,15,2013,Round 6
52,49,Chris Knights,FWD,24,15,9,1,79.2,1,3,10,66.7,1.7,19,2013,Round 6
53,49,Tim Mohr,KEYD,24,19,5,4,58.3,5,5,11,57.9,3.8,14,2013,Round 6
54,49,David Myers,MID,24,16,8,2,79.2,4,2,12,75,2,19,2013,Round 6
55,49,Scott Selwood,MID,24,11,13,4,75,3,2,6,54.5,0.8,18,2013,Round 6
56,49,Matt Shaw,MID,24,15,9,1,66.7,6,4,8,53.3,1.7,16,2013,Round 6
57,49,Kade Simpson,DEF,24,12,12,2,83.3,6,0,11,91.7,1,20,2013,Round 6
58,49,Scott Thompson,MID,24,11,13,2,79.2,4,0,9,81.8,0.8,19,2013,Round 6
59,60,Mark Baguley,DEF,23,15,8,4,69.6,3,2,9,60,1.9,16,2013,Round 6
60,60,Joel Corey,MID,23,10,13,4,78.3,3,2,6,60,0.8,18,2013,Round 6
61,60,Josh Gibson,KEYD,23,12,11,1,73.9,2,7,7,58.3,1.1,17,2013,Round 6
62,60,Toby Greene,MID,23,19,4,2,56.5,5,5,10,52.6,4.8,13,2013,Round 6
63,60,Shannon Hurn,DEF,23,21,2,3,78.3,0,4,16,76.2,10.5,18,2013,Round 6
64,60,Daniel Jackson,MID,23,14,9,3,65.2,5,1,7,50,1.6,15,2013,Round 6
65,60,Brent Moloney,MID,23,13,10,4,69.6,3,4,8,61.5,1.3,16,2013,Round 6
66,60,Jack Redden,MID,23,11,12,1,60.9,3,2,7,63.6,0.9,14,2013,Round 6
67,60,Brent Reilly,DEF,23,14,9,1,87,2,3,13,92.9,1.6,20,2013,Round 6
68,60,Joel Selwood,MID,23,10,13,4,78.3,2,0,7,70,0.8,18,2013,Round 6
69,60,Daniel Wells,MID,23,15,8,5,60.9,3,1,8,53.3,1.9,14,2013,Round 6
70,71,David Armitage,MID,22,14,8,4,59.1,2,1,5,35.7,1.8,13,2013,Round 6
71,71,Stephen Gilham,KEYD,22,15,7,0,77.3,0,8,12,80,2.1,17,2013,Round 6
72,71,Mitch Golby,DEF,22,11,11,0,81.8,2,1,8,72.7,1,18,2013,Round 6
73,71,Brent Guerra,DEF,22,11,11,2,77.3,3,2,7,63.6,1,17,2013,Round 6
74,71,Garrick Ibbotson,DEF,22,18,4,1,68.2,0,4,12,66.7,4.5,15,2013,Round 6
75,71,David Mackay,MID,22,12,10,4,81.8,1,3,10,83.3,1.2,18,2013,Round 6
76,71,Dustin Martin,FWD,22,16,6,3,68.2,1,3,10,62.5,2.7,15,2013,Round 6
77,71,Brock McLean,MID,22,9,13,4,72.7,2,1,7,77.8,0.7,16,2013,Round 6
78,71,David Mundy,MID,22,12,10,6,68.2,3,3,9,75,1.2,15,2013,Round 6
79,71,Mitch Robinson,FWD,22,15,7,3,63.6,4,1,10,66.7,2.1,14,2013,Round 6
80,71,Tom Rockliff,MID,22,9,13,3,68.2,1,1,5,55.6,0.7,15,2013,Round 6
81,71,Heath Shaw,DEF,22,19,3,2,95.5,4,4,18,94.7,6.3,21,2013,Round 6
82,71,Danny Stanley,MID,22,14,8,1,81.8,3,2,12,85.7,1.8,18,2013,Round 6
83,71,Nicholas Suban,MID,22,15,7,4,72.7,3,1,10,66.7,2.1,16,2013,Round 6
84,71,Chad Wingard,FWD,22,12,10,3,59.1,3,2,7,58.3,1.2,13,2013,Round 6
85,86,Jed Adcock,DEF,21,13,8,2,57.1,2,3,7,53.8,1.6,12,2013,Round 6
86,86,Luke Dahlhaus,FWD,21,9,12,3,61.9,3,2,3,33.3,0.8,13,2013,Round 6
87,86,Cale Hooker,KEYD,21,13,8,0,76.2,3,6,11,84.6,1.6,16,2013,Round 6
88,86,Lewis Jetta,FWD,21,16,5,6,71.4,1,3,13,81.3,3.2,15,2013,Round 6
89,86,James Kelly,MID,21,13,8,4,52.4,5,1,4,30.8,1.6,11,2013,Round 6
90,86,Luke McPharlin,KEYD,21,18,3,0,81,0,9,14,77.8,6,17,2013,Round 6
91,86,Rhys Palmer,FWD,21,13,8,4,61.9,2,0,8,61.5,1.6,13,2013,Round 6
92,86,Luke Parker,MID,21,8,13,1,66.7,3,0,4,50,0.6,14,2013,Round 6
93,86,Dion Prestia,MID,21,12,9,2,66.7,1,2,8,66.7,1.3,14,2013,Round 6
94,86,Dylan Roberton,DEF,21,15,6,1,76.2,1,6,12,80,2.5,16,2013,Round 6
95,86,Brodie Smith,DEF,21,14,7,2,61.9,0,5,7,50,2,13,2013,Round 6
96,86,Jack Steven,MID,21,11,10,4,57.1,3,3,5,45.5,1.1,12,2013,Round 6
97,86,Ben Stratton,KEYD,21,14,7,1,76.2,3,2,11,78.6,2,16,2013,Round 6
98,86,Andrew Walker,DEF,21,19,2,5,76.2,2,2,14,73.7,9.5,16,2013,Round 6
99,86,Jobe Watson,MID,21,7,14,1,66.7,4,0,3,42.9,0.5,14,2013,Round 6
100,101,Michael Barlow,MID,20,8,12,3,70,3,1,7,87.5,0.7,14,2013,Round 6
101,101,Greg Broughton,DEF,20,10,10,2,85,2,3,9,90,1,17,2013,Round 6
102,101,Daniel Cross,MID,20,11,9,3,60,2,0,5,45.5,1.2,12,2013,Round 6
103,101,Brett Deledio,MID,20,10,10,4,60,5,1,5,50,1,12,2013,Round 6
104,101,Robbie Gray,FWD,20,12,8,5,55,4,1,5,41.7,1.5,11,2013,Round 6
105,101,Jake King,FWD,20,14,6,3,80,3,0,10,71.4,2.3,16,2013,Round 6
106,101,Tom Murphy,DEF,20,12,8,2,75,3,3,8,66.7,1.5,15,2013,Round 6
107,101,Clancee Pearce,DEF,20,10,10,2,95,0,3,10,100,1,19,2013,Round 6
108,101,David Swallow,DEF,20,11,9,2,95,4,2,10,90.9,1.2,19,2013,Round 6
109,101,Bernie Vince,MID,20,14,6,3,65,2,1,7,50,2.3,13,2013,Round 6
110,101,Nick Vlastuin,DEF,20,8,12,3,75,3,1,6,75,0.7,15,2013,Round 6
111,112,Shaun Atley,DEF,19,12,7,1,57.9,2,1,6,50,1.7,11,2013,Round 6
112,112,Jared Brennan,MID,19,11,8,3,73.7,4,0,7,63.6,1.4,14,2013,Round 6
113,112,Bradd Dalziell,FWD,19,12,7,1,73.7,2,3,9,75,1.7,14,2013,Round 6
114,112,Brad Ebert,MID,19,11,8,2,63.2,0,4,5,45.5,1.4,12,2013,Round 6
115,112,Michael Evans,MID,19,15,4,4,68.4,2,3,9,60,3.8,13,2013,Round 6
116,112,Darren Jolly,RUC,19,8,11,1,84.2,2,1,7,87.5,0.7,16,2013,Round 6
117,112,Nathan Jones,MID,19,7,12,4,68.4,4,2,5,71.4,0.6,13,2013,Round 6
118,112,Daniel Kerr,MID,19,5,14,2,89.5,2,1,3,60,0.4,17,2013,Round 6
119,112,Mark LeCras,FWD,19,18,1,2,63.2,0,1,11,61.1,18,12,2013,Round 6
120,112,Chris Newman,DEF,19,14,5,2,73.7,5,8,9,64.3,2.8,14,2013,Round 6
121,112,Liam Picken,DEF,19,7,12,2,73.7,1,2,3,42.9,0.6,14,2013,Round 6
122,112,Nick Riewoldt,KEYF,19,13,6,5,78.9,3,0,9,69.2,2.2,15,2013,Round 6
123,124,Grant Birchall,DEF,18,11,7,3,66.7,4,2,7,63.6,1.6,12,2013,Round 6
124,124,Dom Cassisi,MID,18,10,8,4,77.8,1,1,7,70,1.3,14,2013,Round 6
125,124,Martin Clarke,MID,18,12,6,2,94.4,2,1,11,91.7,2,17,2013,Round 6
126,124,Stephen Coniglio,MID,18,12,6,3,72.2,1,4,9,75,2,13,2013,Round 6
127,124,Brandon Ellis,MID,18,10,8,3,83.3,1,0,9,90,1.3,15,2013,Round 6
128,124,Michael Firrito,DEF,18,12,6,4,83.3,5,0,9,75,2,15,2013,Round 6
129,124,James Frawley,KEYD,18,12,6,0,72.2,4,3,8,66.7,2,13,2013,Round 6
130,124,Andrew Gaff,MID,18,10,8,2,77.8,1,2,6,60,1.3,14,2013,Round 6
131,124,Colin Garland,DEF,18,11,7,1,77.8,3,3,8,72.7,1.6,14,2013,Round 6
132,124,Adam Goodes,FWD,18,14,4,1,77.8,1,1,11,78.6,3.5,14,2013,Round 6
133,124,David Hille,RUC,18,11,7,3,50,3,0,5,45.5,1.6,9,2013,Round 6
134,124,Tom Liberatore,MID,18,9,9,5,77.8,2,4,8,88.9,1,14,2013,Round 6
135,124,Sam Mayes,FWD,18,12,6,5,66.7,0,0,7,58.3,2,12,2013,Round 6
136,124,Aaron Mullett,DEF,18,12,6,1,66.7,0,4,8,66.7,2,12,2013,Round 6
137,124,Jaeger O'Meara,MID,18,8,10,1,61.1,3,0,3,37.5,0.8,11,2013,Round 6
138,124,Tayte Pears,KEYD,18,9,9,2,94.4,2,3,9,100,1,17,2013,Round 6
139,124,Ben Reid,KEYD,18,12,6,0,77.8,2,3,9,75,2,14,2013,Round 6
140,124,Michael Rischitelli,MID,18,8,10,1,72.2,5,1,6,75,0.8,13,2013,Round 6
141,124,Tom Scully,MID,18,12,6,2,94.4,0,4,12,100,2,17,2013,Round 6
142,124,Koby Stevens,MID,18,8,10,3,77.8,2,0,5,62.5,0.8,14,2013,Round 6
143,124,Colin Sylvia,FWD,18,12,6,3,44.4,3,0,5,41.7,2,8,2013,Round 6
144,124,Harry Taylor,KEYD,18,15,3,2,94.4,0,5,14,93.3,5,17,2013,Round 6
145,124,Scott D. Thompson,KEYD,18,12,6,1,77.8,4,5,9,75,2,14,2013,Round 6
146,124,Simon White,DEF,18,13,5,1,94.4,0,2,12,92.3,2.6,17,2013,Round 6
147,124,Ollie Wines,MID,18,8,10,1,77.8,4,0,6,75,0.8,14,2013,Round 6
148,149,Trent Cotchin,MID,17,9,8,4,64.7,4,1,5,55.6,1.1,11,2013,Round 6
149,149,Paul Duffield,DEF,17,11,6,5,70.6,1,3,7,63.6,1.8,12,2013,Round 6
150,149,Lance Franklin,KEYF,17,9,8,5,64.7,6,0,4,44.4,1.1,11,2013,Round 6
151,149,Kyle Hardingham,DEF,17,8,9,2,94.1,0,5,8,100,0.9,16,2013,Round 6
152,149,Bradley Hill,MID,17,10,7,2,64.7,3,1,6,60,1.4,11,2013,Round 6
153,149,Bachar Houli,DEF,17,7,10,2,64.7,4,2,5,71.4,0.7,11,2013,Round 6
