,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Scott Pendlebury,MID,37,18,19,4,78.4,4,4,12,66.7,0.9,29,2013,Round 22
1,1,Matt Rosa,MID,37,19,18,7,78.4,1,3,12,63.2,1.1,29,2013,Round 22
2,1,Mathew Stokes,MID,37,10,27,5,81.1,1,1,7,70,0.4,30,2013,Round 22
3,4,Josh Thomas,MID,35,19,16,7,71.4,4,4,13,68.4,1.2,25,2013,Round 22
4,5,Dane Swan,MID,34,16,18,4,61.8,5,2,8,50,0.9,21,2013,Round 22
5,6,Dustin Martin,FWD,33,23,10,5,78.8,2,1,17,73.9,2.3,26,2013,Round 22
6,6,Leigh Montagna,MID,33,18,15,5,87.9,3,2,14,77.8,1.2,29,2013,Round 22
7,6,Tom Rockliff,MID,33,20,13,3,81.8,2,1,14,70,1.5,27,2013,Round 22
8,6,Scott Selwood,MID,33,13,20,4,72.7,3,2,6,46.2,0.7,24,2013,Round 22
9,6,Kade Simpson,DEF,33,23,10,3,69.7,3,9,14,60.9,2.3,23,2013,Round 22
10,6,Scott Thompson,MID,33,17,16,4,78.8,2,0,13,76.5,1.1,26,2013,Round 22
11,12,Josh P. Kennedy,MID,32,9,23,2,59.4,3,0,3,33.3,0.4,19,2013,Round 22
12,12,Matthew Priddis,MID,32,13,19,3,71.9,3,1,8,61.5,0.7,23,2013,Round 22
13,14,Brad Crouch,MID,31,15,16,5,61.3,4,0,5,33.3,0.9,19,2013,Round 22
14,14,Nick Dal Santo,MID,31,19,12,2,90.3,0,4,18,94.7,1.6,29,2013,Round 22
15,14,Chris Masten,MID,31,15,16,5,80.6,3,5,12,80,0.9,25,2013,Round 22
16,14,Jarrad McVeigh,DEF,31,14,17,2,83.9,4,8,12,85.7,0.8,26,2013,Round 22
17,18,Mitch Duncan,MID,30,16,14,0,80,2,3,11,68.8,1.1,24,2013,Round 22
18,18,Heritier Lumumba,MID,30,13,17,6,63.3,3,2,6,46.2,0.8,19,2013,Round 22
19,18,Paul Seedsman,DEF,30,16,14,6,86.7,1,4,13,81.3,1.1,26,2013,Round 22
20,21,Kane Cornes,MID,29,17,12,5,72.4,3,3,10,58.8,1.4,21,2013,Round 22
21,21,Corey Enright,DEF,29,16,13,6,86.2,1,2,13,81.3,1.2,25,2013,Round 22
22,23,Gary Ablett,MID,28,7,21,3,89.3,4,1,6,85.7,0.3,25,2013,Round 22
23,23,Reece Conca,MID,28,17,11,7,85.7,5,1,13,76.5,1.5,24,2013,Round 22
24,23,Sam Gibson,MID,28,13,15,1,85.7,1,2,11,84.6,0.9,24,2013,Round 22
25,23,Robbie Gray,FWD,28,19,9,4,71.4,2,0,12,63.2,2.1,20,2013,Round 22
26,23,Bachar Houli,DEF,28,17,11,2,89.3,1,3,15,88.2,1.5,25,2013,Round 22
27,23,Kieren Jack,MID,28,14,14,6,60.7,5,2,5,35.7,1,17,2013,Round 22
28,23,James Kelly,MID,28,17,11,6,60.7,3,2,11,64.7,1.5,17,2013,Round 22
29,23,Lachie Neale,MID,28,13,15,4,71.4,1,1,9,69.2,0.9,20,2013,Round 22
30,31,Matthew Boyd,MID,27,14,13,1,66.7,3,2,9,64.3,1.1,18,2013,Round 22
31,31,Brendon Goddard,MID,27,12,15,6,81.5,1,3,11,91.7,0.8,22,2013,Round 22
32,31,Tom Liberatore,MID,27,13,14,6,81.5,3,2,11,84.6,0.9,22,2013,Round 22
33,31,Sam Mitchell,MID,27,14,13,4,74.1,1,3,9,64.3,1.1,20,2013,Round 22
34,31,Danny Stanley,MID,27,15,12,3,77.8,2,6,10,66.7,1.3,21,2013,Round 22
35,31,Jobe Watson,MID,27,14,13,2,74.1,3,2,9,64.3,1.1,20,2013,Round 22
36,31,Daniel Wells,MID,27,16,11,3,70.4,5,0,9,56.3,1.5,19,2013,Round 22
37,31,Marley Williams,DEF,27,19,8,3,74.1,5,5,13,68.4,2.4,20,2013,Round 22
38,31,Jack Ziebell,MID,27,18,9,3,59.3,8,0,8,44.4,2,16,2013,Round 22
39,40,Sean Dempster,DEF,26,19,7,1,65.4,6,7,13,68.4,2.7,18,2013,Round 22
40,40,Shaun Grigg,MID,26,14,12,2,73.1,3,0,9,64.3,1.2,19,2013,Round 22
41,40,Steve Johnson,MID,26,16,10,5,73.1,2,1,11,68.8,1.6,19,2013,Round 22
42,40,Dion Prestia,MID,26,14,12,5,69.2,7,5,10,71.4,1.2,18,2013,Round 22
43,40,Nick Riewoldt,KEYF,26,20,6,6,53.8,1,0,10,50,3.3,14,2013,Round 22
44,40,Heath Shaw,DEF,26,13,13,1,76.9,2,5,9,69.2,1,20,2013,Round 22
45,46,Ben Cunnington,MID,25,8,17,3,80,1,0,6,75,0.5,20,2013,Round 22
46,46,Nat Fyfe,MID,25,14,11,3,68,4,2,9,64.3,1.3,17,2013,Round 22
47,46,Sam Gilbert,KEYD,25,15,10,2,92,1,1,14,93.3,1.5,23,2013,Round 22
48,46,Brent Harvey,FWD,25,13,12,4,92,1,0,11,84.6,1.1,23,2013,Round 22
49,46,Daniel Jackson,MID,25,15,10,7,64,1,0,8,53.3,1.5,16,2013,Round 22
50,46,David Mundy,MID,25,13,12,3,56,2,5,7,53.8,1.1,14,2013,Round 22
51,46,Danyle Pearce,MID,25,18,7,4,72,1,2,11,61.1,2.6,18,2013,Round 22
52,46,Steele Sidebottom,MID,25,16,9,2,84,1,1,12,75,1.8,21,2013,Round 22
53,46,Richard Tambling,DEF,25,7,18,1,88,2,3,4,57.1,0.4,22,2013,Round 22
54,55,Jed Adcock,DEF,24,17,7,4,83.3,1,8,14,82.4,2.4,20,2013,Round 22
55,55,Tom Bell,MID,24,16,8,7,62.5,5,1,9,56.3,2,15,2013,Round 22
56,55,Luke Brown,DEF,24,12,12,2,91.7,1,2,11,91.7,1,22,2013,Round 22
57,55,Lynden Dunn,DEF,24,14,10,1,79.2,3,5,9,64.3,1.4,19,2013,Round 22
58,55,Lachlan Hansen,KEYD,24,12,12,0,79.2,4,5,9,75,1,19,2013,Round 22
59,55,Andrew Mackie,DEF,24,18,6,6,58.3,4,3,9,50,3,14,2013,Round 22
60,55,Nick Malceski,DEF,24,22,2,4,83.3,5,12,18,81.8,11,20,2013,Round 22
61,55,Joel Selwood,MID,24,14,10,6,83.3,2,0,11,78.6,1.4,20,2013,Round 22
62,55,Rory Sloane,MID,24,11,13,2,83.3,0,1,8,72.7,0.8,20,2013,Round 22
63,55,David Zaharakis,MID,24,17,7,3,50,3,2,8,47.1,2.4,12,2013,Round 22
64,65,Taylor Adams,MID,23,16,7,6,73.9,3,3,12,75,2.3,17,2013,Round 22
65,65,Sam Butler,DEF,23,12,11,2,73.9,1,3,7,58.3,1.1,17,2013,Round 22
66,65,Troy Chaplin,KEYD,23,13,10,0,82.6,2,3,9,69.2,1.3,19,2013,Round 22
67,65,Allen Christensen,FWD,23,9,14,3,87,3,1,7,77.8,0.6,20,2013,Round 22
68,65,Brett Deledio,MID,23,15,8,4,52.2,6,5,6,40,1.9,12,2013,Round 22
69,65,Jarryn Geary,DEF,23,15,8,2,65.2,1,1,10,66.7,1.9,16,2013,Round 22
70,65,Toby Greene,MID,23,12,11,0,73.9,2,2,8,66.7,1.1,17,2013,Round 22
71,65,Ryan Griffen,MID,23,9,14,5,78.3,3,1,6,66.7,0.6,18,2013,Round 22
72,65,Jack Grimes,MID,23,10,13,1,78.3,6,5,6,60,0.8,18,2013,Round 22
73,65,Dan Hannebery,MID,23,11,12,3,69.6,1,1,6,54.5,0.9,16,2013,Round 22
74,65,Nathan Jones,MID,23,11,12,2,56.5,2,1,5,45.5,0.9,13,2013,Round 22
75,65,Sam Kerridge,MID,23,11,12,1,82.6,1,1,9,81.8,0.9,19,2013,Round 22
76,65,Tom Mitchell,FWD,23,9,14,2,65.2,5,2,5,55.6,0.6,15,2013,Round 22
77,65,Jasper Pittard,DEF,23,13,10,2,56.5,6,1,7,53.8,1.3,13,2013,Round 22
78,65,Dylan Shiel,MID,23,8,15,2,82.6,2,1,6,75,0.5,19,2013,Round 22
79,80,Michael Barlow,MID,22,10,12,3,54.5,1,1,4,40,0.8,12,2013,Round 22
80,80,Jimmy Bartel,DEF,22,12,10,2,86.4,4,4,9,75,1.2,19,2013,Round 22
81,80,Harley Bennell,MID,22,13,9,4,77.3,1,4,10,76.9,1.4,17,2013,Round 22
82,80,Tom Curren,MID,22,11,11,2,77.3,2,2,6,54.5,1,17,2013,Round 22
83,80,Brent Guerra,DEF,22,11,11,3,72.7,1,2,8,72.7,1,16,2013,Round 22
84,80,Pearce Hanley,DEF,22,11,11,3,72.7,3,4,6,54.5,1,16,2013,Round 22
85,80,Lenny Hayes,MID,22,13,9,6,77.3,2,0,10,76.9,1.4,17,2013,Round 22
86,80,Heath Hocking,MID,22,9,13,2,77.3,2,0,6,66.7,0.7,17,2013,Round 22
87,80,Clinton Jones,MID,22,10,12,1,81.8,3,0,7,70,0.8,18,2013,Round 22
88,80,Rory Laird,DEF,22,16,6,1,63.6,1,2,8,50,2.7,14,2013,Round 22
89,80,Marc Murphy,MID,22,11,11,6,86.4,1,1,8,72.7,1,19,2013,Round 22
90,80,Jack Redden,MID,22,11,11,1,77.3,5,3,8,72.7,1,17,2013,Round 22
91,80,Mitch Robinson,FWD,22,10,12,2,63.6,5,4,5,50,0.8,14,2013,Round 22
92,80,Adam Schneider,FWD,22,14,8,2,77.3,3,0,9,64.3,1.8,17,2013,Round 22
93,80,Heath Scotland,DEF,22,12,10,0,86.4,1,3,9,75,1.2,19,2013,Round 22
94,80,Tom Scully,MID,22,12,10,4,72.7,4,1,7,58.3,1.2,16,2013,Round 22
95,80,Isaac Smith,MID,22,12,10,5,63.6,4,5,6,50,1.2,14,2013,Round 22
96,80,Jack Steven,MID,22,13,9,6,81.8,0,1,11,84.6,1.4,18,2013,Round 22
97,80,Adam Tomlinson,KEYF,22,12,10,5,68.2,6,1,8,66.7,1.2,15,2013,Round 22
98,80,Jimmy Toumpas,MID,22,8,14,2,86.4,2,0,7,87.5,0.6,19,2013,Round 22
99,80,Adam Treloar,MID,22,9,13,2,59.1,3,2,2,22.2,0.7,13,2013,Round 22
100,80,Jack Trengove,MID,22,14,8,1,77.3,2,5,9,64.3,1.8,17,2013,Round 22
101,80,Justin Westhoff,KEYF,22,11,11,2,54.5,1,1,5,45.5,1,12,2013,Round 22
102,80,Matthew White,MID,22,10,12,6,86.4,2,0,7,70,0.8,19,2013,Round 22
