,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Christian Petracca,MID,39,21,18,11,74.4,6,2,15,71.4,1.2,29,2021,Grand Final
1,2,Caleb Daniel,DEF,37,26,11,5,67.6,7,9,15,57.7,2.4,25,2021,Grand Final
2,3,Clayton Oliver,MID,33,14,19,5,69.7,4,1,7,50,0.7,23,2021,Grand Final
3,4,Christian Salem,DEF,27,22,5,7,96.3,1,7,21,95.5,4.4,26,2021,Grand Final
4,4,Adam Treloar,FWD,27,11,16,3,88.9,1,1,11,100,0.7,24,2021,Grand Final
5,6,Jack Macrae,MID,26,12,14,3,69.2,5,3,10,83.3,0.9,18,2021,Grand Final
6,6,Bailey Smith,MID,26,15,11,5,65.4,2,1,10,66.7,1.4,17,2021,Grand Final
7,8,Marcus Bontempelli,MID,25,13,12,4,68,5,0,9,69.2,1.1,17,2021,Grand Final
8,8,Angus Brayshaw,MID,25,15,10,7,60,4,1,9,60,1.5,15,2021,Grand Final
9,8,Josh Dunkley,FWD,25,9,16,2,72,3,2,4,44.4,0.6,18,2021,Grand Final
10,8,Jack Viney,MID,25,9,16,2,72,6,3,5,55.6,0.6,18,2021,Grand Final
11,12,Alex Neal-Bullen,FWD,24,11,13,2,75,2,1,7,63.6,0.8,18,2021,Grand Final
12,13,Tom Liberatore,MID,23,10,13,5,69.6,5,1,6,60,0.8,16,2021,Grand Final
13,14,Bailey Dale,DEF,21,16,5,3,81,2,7,12,75,3.2,17,2021,Grand Final
14,14,Max Gawn,RUC,21,13,8,6,42.9,8,0,4,30.8,1.6,9,2021,Grand Final
15,16,Jake Bowey,DEF,17,10,7,3,88.2,2,3,8,80,1.4,15,2021,Grand Final
16,16,Ed Langdon,MID,17,11,6,3,88.2,1,3,9,81.8,1.8,15,2021,Grand Final
17,16,Jake Lever,KEYD,17,11,6,1,64.7,2,5,8,72.7,1.8,11,2021,Grand Final
18,19,Taylor Duryea,DEF,16,7,9,0,93.8,6,4,6,85.7,0.8,15,2021,Grand Final
19,19,Lachie Hunter,MID,16,11,5,1,62.5,3,0,7,63.6,2.2,10,2021,Grand Final
20,19,Roarke Smith,MID,16,9,7,2,75,2,1,5,55.6,1.3,12,2021,Grand Final
21,22,James Harmes,MID,14,5,9,4,64.3,2,0,3,60,0.6,9,2021,Grand Final
22,22,Stefan Martin,RUC,14,4,10,1,28.6,6,2,0,0,0.4,4,2021,Grand Final
23,22,Steven May,KEYD,14,13,1,0,92.9,1,6,12,92.3,13,13,2021,Grand Final
24,22,Tom Sparrow,FWD,14,7,7,5,78.6,3,1,6,85.7,1,11,2021,Grand Final
25,26,Zaine Cordy,KEYD,13,8,5,0,84.6,4,4,6,75,1.6,11,2021,Grand Final
26,26,Tim English,RUC,13,9,4,1,46.2,2,0,2,22.2,2.3,6,2021,Grand Final
27,26,Bayley Fritsch,FWD,13,10,3,1,61.5,4,0,7,70,3.3,8,2021,Grand Final
28,26,Luke Jackson,RUC,13,5,8,1,92.3,0,1,5,100,0.6,12,2021,Grand Final
29,26,Alex Keath,KEYD,13,8,5,1,76.9,6,4,5,62.5,1.6,10,2021,Grand Final
30,26,Bailey Williams,DEF,13,8,5,3,69.2,4,1,4,50,1.6,9,2021,Grand Final
31,32,Jason Johannisen,FWD,12,7,5,3,66.7,0,1,5,71.4,1.4,8,2021,Grand Final
32,33,Trent Rivers,DEF,11,4,7,1,63.6,0,1,2,50,0.6,7,2021,Grand Final
33,33,Josh Schache,KEYD,11,7,4,2,81.8,2,1,5,71.4,1.8,9,2021,Grand Final
34,35,Ben Brown,KEYF,10,9,1,1,80,2,0,7,77.8,9,8,2021,Grand Final
35,36,Aaron Naughton,KEYF,9,6,3,3,77.8,1,0,4,66.7,2,7,2021,Grand Final
36,36,Easton Wood,DEF,9,4,5,0,66.7,2,0,3,75,0.8,6,2021,Grand Final
37,38,Tom McDonald,KEYF,8,4,4,1,100,0,0,4,100,1,8,2021,Grand Final
38,39,Mitch Hannan,FWD,7,4,3,1,57.1,1,0,2,50,1.3,4,2021,Grand Final
39,39,Michael Hibberd,DEF,7,3,4,0,71.4,1,1,2,66.7,0.8,5,2021,Grand Final
40,39,Charlie Spargo,FWD,7,4,3,1,85.7,2,0,3,75,1.3,6,2021,Grand Final
41,39,Cody Weightman,FWD,7,3,4,1,57.1,2,1,0,0,0.8,4,2021,Grand Final
42,43,Harrison Petty,KEYD,6,3,3,0,66.7,4,1,2,66.7,1,4,2021,Grand Final
43,44,Kysaiah Pickett,FWD,4,2,2,2,50,2,0,2,100,1,2,2021,Grand Final
44,45,James Jordon,MID,0,0,0,0,0,0,0,0,0,0,0,2021,Grand Final
45,45,Laitham Vandermeer,FWD,0,0,0,0,0,0,0,0,0,0,0,2021,Grand Final
