,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Gary Ablett,MID,40,21,19,4,72.5,4,4,13,61.9,1.1,29,2016,Round 14
1,2,Dustin Martin,MID,35,29,6,10,68.6,5,1,18,62.1,4.8,24,2016,Round 14
2,2,Sam Mitchell,MID,35,22,13,5,82.9,3,3,18,81.8,1.7,29,2016,Round 14
3,4,Dylan Shiel,MID,34,12,22,5,55.9,1,3,5,41.7,0.5,19,2016,Round 14
4,5,Sebastian Ross,MID,33,16,17,5,72.7,3,2,9,56.3,0.9,24,2016,Round 14
5,5,Adam Treloar,MID,33,17,16,4,66.7,6,1,10,58.8,1.1,22,2016,Round 14
6,5,Callan Ward,MID,33,18,15,5,69.7,2,5,10,55.6,1.2,23,2016,Round 14
7,8,Matt Crouch,MID,32,14,18,1,71.9,2,3,9,64.3,0.8,23,2016,Round 14
8,9,Michael Barlow,MID,31,11,20,1,71,2,3,5,45.5,0.6,22,2016,Round 14
9,9,Stephen Coniglio,MID,31,14,17,4,71,2,1,7,50,0.8,22,2016,Round 14
10,11,Sam Docherty,DEF,30,23,7,4,66.7,5,7,14,60.9,3.3,20,2016,Round 14
11,11,Tom Rockliff,MID,30,10,20,2,70,4,1,5,50,0.5,21,2016,Round 14
12,11,Rory Sloane,MID,30,16,14,4,56.7,3,3,7,43.8,1.1,17,2016,Round 14
13,14,Patrick Dangerfield,MID,29,12,17,5,72.4,3,0,8,66.7,0.7,21,2016,Round 14
14,14,Bryce Gibbs,MID,29,19,10,4,58.6,5,3,7,36.8,1.9,17,2016,Round 14
15,14,Joel Selwood,MID,29,15,14,4,72.4,3,2,10,66.7,1.1,21,2016,Round 14
16,17,Ryan Bastinac,MID,28,16,12,2,67.9,4,3,9,56.3,1.3,19,2016,Round 14
17,17,Grant Birchall,DEF,28,21,7,4,89.3,2,4,19,90.5,3,25,2016,Round 14
18,17,Brandon Ellis,MID,28,10,18,5,75,5,1,5,50,0.6,21,2016,Round 14
19,17,Luke Hodge,DEF,28,22,6,4,64.3,6,6,12,54.5,3.7,18,2016,Round 14
20,17,Michael Walters,FWD,28,20,8,4,53.6,3,1,8,40,2.5,15,2016,Round 14
21,22,Shaun Grigg,MID,27,12,15,8,77.8,1,0,8,66.7,0.8,21,2016,Round 14
22,22,Jordan Lewis,MID,27,12,15,2,77.8,3,2,10,83.3,0.8,21,2016,Round 14
23,22,Tom Lynch,FWD,27,11,16,1,63,4,0,5,45.5,0.7,17,2016,Round 14
24,22,Sam Mayes,DEF,27,19,8,2,81.5,3,8,15,78.9,2.4,22,2016,Round 14
25,22,Lachie Neale,MID,27,5,22,3,74.1,5,1,4,80,0.2,20,2016,Round 14
26,22,Tom Scully,MID,27,12,15,7,59.3,5,0,6,50,0.8,16,2016,Round 14
27,28,Ben Cunnington,MID,26,9,17,2,57.7,4,1,1,11.1,0.5,15,2016,Round 14
28,28,Ed Curnow,MID,26,17,9,4,76.9,1,6,11,64.7,1.9,20,2016,Round 14
29,28,Nick Riewoldt,KEYF,26,18,8,6,73.1,4,2,11,61.1,2.3,19,2016,Round 14
30,31,Corey Enright,DEF,25,14,11,1,80,2,6,11,78.6,1.3,20,2016,Round 14
31,31,Josh Gibson,KEYD,25,14,11,3,88,2,3,13,92.9,1.3,22,2016,Round 14
32,31,Cameron Guthrie,MID,25,6,19,1,88,2,1,3,50,0.3,22,2016,Round 14
33,31,Jarrod Harbrow,DEF,25,19,6,3,64,7,3,12,63.2,3.2,16,2016,Round 14
34,31,Stephen Hill,MID,25,16,9,6,80,3,3,12,75,1.8,20,2016,Round 14
35,31,Anthony Miles,MID,25,13,12,4,84,1,1,11,84.6,1.1,21,2016,Round 14
36,31,Scott Pendlebury,MID,25,13,12,5,84,3,1,10,76.9,1.1,21,2016,Round 14
37,31,Daniel Rich,MID,25,13,12,5,68,3,1,7,53.8,1.1,17,2016,Round 14
38,31,Josh Smith,DEF,25,12,13,2,88,1,4,10,83.3,0.9,22,2016,Round 14
39,31,Jack Steven,MID,25,15,10,7,64,6,0,10,66.7,1.5,16,2016,Round 14
40,41,Connor Blakely,MID,24,10,14,3,70.8,4,3,4,40,0.7,17,2016,Round 14
41,41,Jack Crisp,MID,24,13,11,6,70.8,3,2,6,46.2,1.2,17,2016,Round 14
42,41,Rhys Mathieson,MID,24,9,15,2,66.7,4,2,5,55.6,0.6,16,2016,Round 14
43,41,Bradley McKenzie,DEF,24,22,2,1,75,4,7,16,72.7,11,18,2016,Round 14
44,41,Leigh Montagna,DEF,24,17,7,4,70.8,1,5,14,82.4,2.4,17,2016,Round 14
45,41,Steele Sidebottom,MID,24,10,14,2,62.5,1,2,6,60,0.7,15,2016,Round 14
46,41,Scott Thompson,MID,24,10,14,4,66.7,4,1,6,60,0.7,16,2016,Round 14
47,41,Zac Williams,DEF,24,19,5,7,91.7,1,2,17,89.5,3.8,22,2016,Round 14
48,41,Jack Ziebell,MID,24,19,5,4,58.3,8,1,11,57.9,3.8,14,2016,Round 14
49,50,Trent Cotchin,MID,23,11,12,2,60.9,3,1,4,36.4,0.9,14,2016,Round 14
50,50,Hayden Crozier,DEF,23,18,5,2,69.6,1,9,12,66.7,3.6,16,2016,Round 14
51,50,Ryan Griffen,MID,23,13,10,6,65.2,3,0,9,69.2,1.3,15,2016,Round 14
52,50,David Mackay,MID,23,15,8,7,52.2,3,3,7,46.7,1.9,12,2016,Round 14
53,50,Stefan Martin,RUC,23,8,15,2,69.6,4,2,5,62.5,0.5,16,2016,Round 14
54,50,Isaac Smith,FWD,23,15,8,5,56.5,4,4,6,40,1.9,13,2016,Round 14
55,56,Nick Dal Santo,MID,22,12,10,6,59.1,5,1,6,50,1.2,13,2016,Round 14
56,56,Mitch Duncan,MID,22,13,9,3,86.4,1,1,11,84.6,1.4,19,2016,Round 14
57,56,Jack Gunston,KEYF,22,13,9,1,68.2,2,1,7,53.8,1.4,15,2016,Round 14
58,56,Steve Johnson,FWD,22,14,8,3,59.1,1,0,8,57.1,1.8,13,2016,Round 14
59,56,Josh Kelly,MID,22,11,11,3,81.8,1,2,8,72.7,1,18,2016,Round 14
60,56,Sam Kerridge,MID,22,5,17,3,86.4,2,1,3,60,0.3,19,2016,Round 14
61,56,Brayden Maynard,DEF,22,18,4,3,72.7,1,3,14,77.8,4.5,16,2016,Round 14
62,56,Ben Reid,KEYD,22,16,6,5,81.8,3,1,13,81.3,2.7,18,2016,Round 14
63,56,Alex Sexton,MID,22,13,9,2,63.6,3,7,7,53.8,1.4,14,2016,Round 14
64,56,Nick Vlastuin,DEF,22,16,6,3,95.5,3,5,16,100,2.7,21,2016,Round 14
65,66,Blake Acres,FWD,21,15,6,5,71.4,2,2,10,66.7,2.5,15,2016,Round 14
66,66,Rory Atkins,MID,21,13,8,3,71.4,0,3,8,61.5,1.6,15,2016,Round 14
67,66,Toby Greene,FWD,21,11,10,6,57.1,6,0,5,45.5,1.1,12,2016,Round 14
68,66,Danyle Pearce,MID,21,17,4,3,61.9,1,4,9,52.9,4.3,13,2016,Round 14
69,66,Jack Riewoldt,KEYF,21,16,5,2,61.9,3,0,8,50,3.2,13,2016,Round 14
70,66,Tom Ruggles,DEF,21,14,7,3,71.4,1,4,8,57.1,2,15,2016,Round 14
71,72,Luke Breust,FWD,20,12,8,5,65,2,0,7,58.3,1.5,13,2016,Round 14
72,72,Brad Crouch,MID,20,11,9,4,55,3,1,5,45.5,1.2,11,2016,Round 14
73,72,Brett Deledio,FWD,20,9,11,2,70,2,1,5,55.6,0.8,14,2016,Round 14
74,72,Luke Dunstan,MID,20,11,9,4,70,1,1,6,54.5,1.2,14,2016,Round 14
75,72,Aaron Hall,MID,20,13,7,4,70,2,0,8,61.5,1.9,14,2016,Round 14
76,72,Lachie Henderson,KEYD,20,14,6,2,90,1,4,13,92.9,2.3,18,2016,Round 14
77,72,Jeremy Howe,DEF,20,14,6,1,80,3,3,11,78.6,2.3,16,2016,Round 14
78,72,Rory Laird,DEF,20,12,8,1,80,2,1,9,75,1.5,16,2016,Round 14
79,72,Tommy Sheridan,DEF,20,9,11,2,85,2,4,6,66.7,0.8,17,2016,Round 14
80,72,Andrew Swallow,MID,20,10,10,6,75,5,0,6,60,1,15,2016,Round 14
81,82,Jarryd Blair,FWD,19,8,11,2,57.9,0,0,3,37.5,0.7,11,2016,Round 14
82,82,Mark Blicavs,MID,19,11,8,1,78.9,3,0,7,63.6,1.4,15,2016,Round 14
83,82,Patrick Cripps,MID,19,8,11,1,78.9,4,0,4,50,0.7,15,2016,Round 14
84,82,Richard Douglas,FWD,19,10,9,2,89.5,1,0,9,90,1.1,17,2016,Round 14
85,82,Trent Dumont,MID,19,9,10,3,52.6,2,0,5,55.6,0.9,10,2016,Round 14
86,82,Billy Hartung,MID,19,12,7,4,84.2,2,2,9,75,1.7,16,2016,Round 14
87,82,Bradley Hill,FWD,19,11,8,7,68.4,3,1,8,72.7,1.4,13,2016,Round 14
88,82,Ryan Lester,FWD,19,8,11,2,84.2,3,1,5,62.5,0.7,16,2016,Round 14
89,82,Jarryd Lyons,MID,19,12,7,3,63.2,3,1,6,50,1.7,12,2016,Round 14
90,82,Connor Menadue,MID,19,7,12,2,94.7,0,0,7,100,0.6,18,2016,Round 14
91,82,Tom Phillips,FWD,19,13,6,6,68.4,1,0,7,53.8,2.2,13,2016,Round 14
92,82,Dion Prestia,MID,19,11,8,1,52.6,5,4,5,45.5,1.4,10,2016,Round 14
93,82,Matt Rosa,MID,19,10,9,4,68.4,2,2,7,70,1.1,13,2016,Round 14
94,82,Rhys Stanley,RUC,19,10,9,2,73.7,0,1,6,60,1.1,14,2016,Round 14
95,82,Maverick Weller,FWD,19,9,10,4,89.5,0,3,7,77.8,0.9,17,2016,Round 14
96,82,Mason Wood,FWD,19,6,13,3,47.4,4,0,4,66.7,0.5,9,2016,Round 14
97,98,Sam Collins,KEYD,18,8,10,1,94.4,0,2,8,100,0.8,17,2016,Round 14
98,98,Sam Gibson,MID,18,10,8,1,61.1,4,3,5,50,1.3,11,2016,Round 14
99,98,Brodie Grundy,RUC,18,9,9,2,72.2,3,1,6,66.7,1,13,2016,Round 14
100,98,Brent Harvey,FWD,18,15,3,4,66.7,2,1,9,60,5,12,2016,Round 14
101,98,Taylor Hunt,DEF,18,10,8,1,77.8,3,3,6,60,1.3,14,2016,Round 14
102,98,Jake Lever,KEYD,18,12,6,1,83.3,2,6,11,91.7,2,15,2016,Round 14
103,98,Lincoln McCarthy,FWD,18,10,8,2,55.6,7,1,5,50,1.3,10,2016,Round 14
104,98,Aaron Mullett,DEF,18,14,4,1,50,1,5,7,50,3.5,9,2016,Round 14
105,98,David Mundy,MID,18,5,13,0,83.3,0,2,4,80,0.4,15,2016,Round 14
106,98,Jack Newnes,MID,18,9,9,3,72.2,1,3,5,55.6,1,13,2016,Round 14
107,98,Rhys Palmer,FWD,18,8,10,2,61.1,4,0,2,25,0.8,11,2016,Round 14
108,98,Liam Shiels,MID,18,10,8,2,27.8,4,0,2,20,1.3,5,2016,Round 14
109,98,Kade Simpson,DEF,18,12,6,2,88.9,2,2,10,83.3,2,16,2016,Round 14
110,98,Ben Stratton,DEF,18,12,6,2,83.3,2,1,9,75,2,15,2016,Round 14
111,98,Zach Tuohy,DEF,18,12,6,1,83.3,2,5,9,75,2,15,2016,Round 14
112,98,Jason Tutt,MID,18,10,8,2,66.7,4,1,6,60,1.3,12,2016,Round 14
113,98,Marley Williams,DEF,18,14,4,5,77.8,0,0,12,85.7,3.5,14,2016,Round 14
114,115,Rohan Bewick,MID,17,14,3,2,52.9,3,3,6,42.9,4.7,9,2016,Round 14
115,115,Shaun Burgoyne,DEF,17,8,9,2,82.4,1,0,6,75,0.9,14,2016,Round 14
116,115,Shane Edwards,FWD,17,9,8,4,76.5,2,0,6,66.7,1.1,13,2016,Round 14
117,115,Tom J. Lynch,KEYF,17,11,6,3,64.7,3,0,5,45.5,1.8,11,2016,Round 14
118,115,Jonathon Marsh,KEYD,17,12,5,1,100,1,5,12,100,2.4,17,2016,Round 14
119,115,Tom Nicholls,RUC,17,5,12,1,82.4,3,2,3,60,0.4,14,2016,Round 14
120,115,Ben Sinclair,DEF,17,10,7,2,88.2,0,3,8,80,1.4,15,2016,Round 14
121,115,Brodie Smith,DEF,17,12,5,7,58.8,6,1,5,41.7,2.4,10,2016,Round 14
122,115,Simon White,DEF,17,9,8,3,47.1,1,1,3,33.3,1.1,8,2016,Round 14
123,124,James Aish,MID,16,10,6,2,81.3,2,1,8,80,1.7,13,2016,Round 14
124,124,Jordan De Goey,FWD,16,8,8,3,68.8,6,1,5,62.5,1,11,2016,Round 14
125,124,Andrejs Everitt,FWD,16,5,11,3,81.3,1,1,3,60,0.5,13,2016,Round 14
126,124,Levi Greenwood,FWD,16,9,7,3,75,6,0,5,55.6,1.3,12,2016,Round 14
127,124,Jade Gresham,FWD,16,11,5,8,87.5,2,1,9,81.8,2.2,14,2016,Round 14
128,124,Daniel Howe,DEF,16,9,7,3,87.5,1,0,8,88.9,1.3,14,2016,Round 14
129,124,Sam Jacobs,RUC,16,9,7,5,56.3,0,2,6,66.7,1.3,9,2016,Round 14
130,124,Jared Jansen,FWD,16,6,10,2,75,3,2,4,66.7,0.6,12,2016,Round 14
131,124,Jake Kolodjashnij,DEF,16,7,9,0,81.3,1,2,7,100,0.8,13,2016,Round 14
132,124,Andrew Mackie,DEF,16,11,5,2,75,1,3,7,63.6,2.2,12,2016,Round 14
133,124,Matthew Pavlich,KEYF,16,8,8,4,62.5,0,0,3,37.5,1,10,2016,Round 14
134,124,Matthew Wright,FWD,16,10,6,3,68.8,3,0,6,60,1.7,11,2016,Round 14
135,136,David Armitage,MID,15,6,9,2,73.3,2,1,4,66.7,0.7,11,2016,Round 14
136,136,Luke Brown,DEF,15,6,9,2,73.3,3,1,3,50,0.7,11,2016,Round 14
137,136,Ciaran Byrne,DEF,15,9,6,0,60,4,1,3,33.3,1.5,9,2016,Round 14
138,136,Nick Haynes,KEYD,15,11,4,3,80,3,3,8,72.7,2.8,12,2016,Round 14
139,136,Daniel Menzel,FWD,15,7,8,4,73.3,0,0,4,57.1,0.9,11,2016,Round 14
140,136,Steven Motlop,FWD,15,12,3,3,73.3,2,0,10,83.3,4,11,2016,Round 14
141,136,Lachie Plowman,KEYD,15,8,7,0,86.7,4,1,7,87.5,1.1,13,2016,Round 14
142,136,Michael Rischitelli,MID,15,8,7,1,66.7,5,2,3,37.5,1.1,10,2016,Round 14
143,136,Dylan Roberton,DEF,15,9,6,1,100,2,5,9,100,1.5,15,2016,Round 14
144,136,Shane Savage,DEF,15,9,6,1,60,1,3,3,33.3,1.5,9,2016,Round 14
145,136,Matt Shaw,MID,15,9,6,2,66.7,0,3,6,66.7,1.5,10,2016,Round 14
146,136,Zac Smith,RUC,15,9,6,3,60,3,0,6,66.7,1.5,9,2016,Round 14
147,136,Lewis Taylor,FWD,15,9,6,2,86.7,1,0,8,88.9,1.5,13,2016,Round 14
148,136,Harry Taylor,KEYD,15,9,6,1,66.7,3,4,6,66.7,1.5,10,2016,Round 14
149,136,Dale Thomas,MID,15,9,6,1,86.7,4,4,7,77.8,1.5,13,2016,Round 14
150,136,Scott D. Thompson,KEYD,15,10,5,0,73.3,2,4,7,70,2,11,2016,Round 14
151,136,Andrew Walker,FWD,15,11,4,4,46.7,1,0,5,45.5,2.8,7,2016,Round 14
152,153,Eddie Betts,FWD,14,10,4,1,64.3,0,0,5,50,2.5,9,2016,Round 14
153,153,Nathan Broad,DEF,14,8,6,0,78.6,1,1,5,62.5,1.3,11,2016,Round 14
154,153,Travis Cloke,KEYF,14,11,3,4,50,3,0,6,54.5,3.7,7,2016,Round 14
155,153,Zac Dawson,KEYD,14,3,11,0,71.4,2,2,2,66.7,0.3,10,2016,Round 14
156,153,Taylor Duryea,DEF,14,10,4,2,92.9,0,2,9,90,2.5,13,2016,Round 14
157,153,Jarryn Geary,DEF,14,8,6,0,71.4,2,1,4,50,1.3,10,2016,Round 14
158,153,Josh Green,FWD,14,9,5,4,50,1,0,3,33.3,1.8,7,2016,Round 14
159,153,Mitch Hallahan,MID,14,8,6,2,42.9,1,3,4,50,1.3,6,2016,Round 14
160,153,Nick Malceski,MID,14,9,5,0,71.4,2,4,5,55.6,1.8,10,2016,Round 14
161,153,Cam Sutcliffe,DEF,14,8,6,0,71.4,3,4,6,75,1.3,10,2016,Round 14
162,163,Hayden Ballantyne,FWD,13,7,6,2,61.5,3,1,3,42.9,1.2,8,2016,Round 14
163,163,Kaiden Brand,KEYD,13,11,2,1,69.2,3,4,8,72.7,5.5,9,2016,Round 14
164,163,Jeremy Cameron,KEYF,13,7,6,0,76.9,2,0,5,71.4,1.2,10,2016,Round 14
165,163,Jonathon Ceglar,RUC,13,6,7,2,76.9,0,0,3,50,0.9,10,2016,Round 14
166,163,Cory Gregson,FWD,13,7,6,4,46.2,3,1,3,42.9,1.2,6,2016,Round 14
167,163,Dylan Grimes,DEF,13,7,6,3,69.2,0,1,5,71.4,1.2,9,2016,Round 14
168,163,Tom Lonergan,KEYD,13,10,3,2,92.3,1,2,10,100,3.3,12,2016,Round 14
169,163,Mitch McGovern,KEYF,13,8,5,3,76.9,4,0,6,75,1.6,10,2016,Round 14
170,163,Tim Membrey,FWD,13,7,6,0,53.8,2,0,3,42.9,1.2,7,2016,Round 14
171,163,Darren Minchington,FWD,13,7,6,1,92.3,0,0,6,85.7,1.2,12,2016,Round 14
172,163,Jordan Murdoch,FWD,13,9,4,3,61.5,1,0,6,66.7,2.3,8,2016,Round 14
173,163,Alex Rance,KEYD,13,8,5,2,92.3,3,2,8,100,1.6,12,2016,Round 14
174,163,James Sicily,FWD,13,10,3,1,53.8,3,0,4,40,3.3,7,2016,Round 14
175,163,Matt Taberner,KEYF,13,8,5,1,46.2,4,0,3,37.5,1.6,6,2016,Round 14
176,177,Jimmy Bartel,MID,12,6,6,3,58.3,2,1,5,83.3,1,7,2016,Round 14
177,177,Ben Brown,KEYF,12,8,4,2,58.3,4,0,5,62.5,2,7,2016,Round 14
178,177,Nathan Brown,KEYD,12,4,8,0,91.7,0,4,4,100,0.5,11,2016,Round 14
179,177,Levi Casboult,KEYF,12,6,6,1,58.3,4,0,2,33.3,1,7,2016,Round 14
180,177,Kyle Cheney,DEF,12,9,3,0,50,2,3,3,33.3,3,6,2016,Round 14
181,177,Ryan Davis,FWD,12,9,3,6,58.3,5,0,4,44.4,3,7,2016,Round 14
182,177,James Frawley,KEYD,12,9,3,2,100,0,3,9,100,3,12,2016,Round 14
183,177,Todd Goldstein,RUC,12,4,8,1,83.3,3,1,3,75,0.5,10,2016,Round 14
184,177,Tom Hickey,RUC,12,4,8,1,58.3,6,2,2,50,0.5,7,2016,Round 14
185,177,Matthew Kreuzer,RUC,12,4,8,1,66.7,4,2,2,50,0.5,8,2016,Round 14
186,177,Sam Lloyd,FWD,12,9,3,2,91.7,0,0,8,88.9,3,11,2016,Round 14
187,177,Rory Lobb,KEYF,12,5,7,0,75,0,0,2,40,0.7,9,2016,Round 14
188,177,Jamie Macmillan,DEF,12,7,5,1,91.7,0,4,7,100,1.4,11,2016,Round 14
189,177,Daniel McStay,KEYD,12,5,7,0,100,0,1,5,100,0.7,12,2016,Round 14
190,177,Shane Mumford,RUC,12,2,10,2,75,2,0,1,50,0.2,9,2016,Round 14
191,177,Heath Shaw,DEF,12,10,2,1,66.7,5,5,6,60,5,8,2016,Round 14
192,177,Jayden Short,DEF,12,11,1,0,91.7,0,3,10,90.9,11,11,2016,Round 14
193,177,Taylor Walker,KEYF,12,9,3,5,83.3,1,0,7,77.8,3,10,2016,Round 14
194,177,Lachie Whitfield,MID,12,8,4,3,75,4,0,6,75,2,9,2016,Round 14
195,196,Zac Clarke,RUC,11,3,8,1,72.7,4,0,1,33.3,0.4,8,2016,Round 14
196,196,Sam Day,KEYF,11,5,6,1,63.6,1,0,2,40,0.8,7,2016,Round 14
197,196,Sam Gilbert,KEYD,11,8,3,0,72.7,1,3,6,75,2.7,8,2016,Round 14
198,196,Steven May,KEYD,11,6,5,1,72.7,4,3,5,83.3,1.2,8,2016,Round 14
199,196,Touk Miller,FWD,11,7,4,3,63.6,1,0,4,57.1,1.8,7,2016,Round 14
200,196,Jonathon Patton,KEYF,11,7,4,0,54.5,1,4,3,42.9,1.8,6,2016,Round 14
201,196,Liam Sumner,FWD,11,6,5,2,54.5,2,2,3,50,1.2,6,2016,Round 14
202,196,Robbie Tarrant,KEYD,11,7,4,1,45.5,5,5,3,42.9,1.8,5,2016,Round 14
203,196,Lindsay Thomas,FWD,11,7,4,4,72.7,2,0,7,100,1.8,8,2016,Round 14
204,196,Jacob Weitering,KEYD,11,5,6,0,81.8,0,3,5,100,0.8,9,2016,Round 14
205,196,Nathan Wilson,DEF,11,7,4,2,72.7,1,1,4,57.1,1.8,8,2016,Round 14
206,207,David Astbury,KEYD,10,6,4,0,100,1,1,6,100,1.5,10,2016,Round 14
207,207,Shaun Atley,DEF,10,4,6,0,60,2,1,3,75,0.7,6,2016,Round 14
208,207,Josh Bruce,KEYF,10,4,6,0,80,3,0,3,75,0.7,8,2016,Round 14
209,207,Reece Conca,MID,10,6,4,2,60,5,0,2,33.3,1.5,6,2016,Round 14
210,207,Mason Cox,KEYF,10,5,5,1,90,3,0,4,80,1,9,2016,Round 14
211,207,Michael Firrito,KEYD,10,9,1,4,40,2,4,4,44.4,9,4,2016,Round 14
212,207,Matthew Hammelmann,KEYD,10,7,3,1,70,3,3,5,71.4,2.3,7,2016,Round 14
213,207,Pearce Hanley,MID,10,4,6,0,80,4,1,4,100,0.7,8,2016,Round 14
214,207,Josh Jenkins,KEYF,10,8,2,3,70,1,0,6,75,4,7,2016,Round 14
215,207,Jesse Joyce,DEF,10,6,4,1,60,3,2,3,50,1.5,6,2016,Round 14
216,207,Kane Lambert,FWD,10,7,3,3,70,3,0,4,57.1,2.3,7,2016,Round 14
217,207,Tim O'Brien,KEYF,10,5,5,2,60,2,0,3,60,1,6,2016,Round 14
218,207,Paul Puopolo,FWD,10,4,6,1,60,3,1,2,50,0.7,6,2016,Round 14
219,207,Lee Spurr,DEF,10,5,5,1,70,1,3,3,60,1,7,2016,Round 14
220,207,Ty Vickery,KEYF,10,8,2,0,60,3,0,4,50,4,6,2016,Round 14
221,207,Josh Walker,KEYF,10,4,6,0,70,3,0,2,50,0.7,7,2016,Round 14
222,207,Jesse White,KEYF,10,7,3,2,40,2,0,3,42.9,2.3,4,2016,Round 14
223,224,Matt Buntine,DEF,9,5,4,2,88.9,1,2,5,100,1.3,8,2016,Round 14
224,224,Charles Cameron,FWD,9,5,4,2,55.6,2,1,1,20,1.3,5,2016,Round 14
225,224,Jed Lamb,FWD,9,5,4,3,66.7,3,0,4,80,1.3,6,2016,Round 14
226,224,Paddy McCartin,KEYF,9,6,3,1,66.7,2,0,3,50,2,6,2016,Round 14
227,224,Ben McEvoy,RUC,9,2,7,1,100,0,0,2,100,0.3,9,2016,Round 14
228,224,Trent McKenzie,DEF,9,6,3,1,88.9,0,3,6,100,2,8,2016,Round 14
229,224,Robin Nahas,FWD,9,5,4,4,77.8,1,0,3,60,1.3,7,2016,Round 14
230,224,Daniel Talia,KEYD,9,3,6,0,55.6,3,0,1,33.3,0.5,5,2016,Round 14
