,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Adam Treloar,MID,40,14,26,4,80,1,0,9,64.3,0.5,32,2019,Round 15
1,2,Luke Shuey,MID,39,27,12,11,43.6,10,4,6,22.2,2.3,17,2019,Round 15
2,3,Lachie Neale,MID,38,14,24,4,78.9,3,1,9,64.3,0.6,30,2019,Round 15
3,4,Ben Cunnington,MID,37,13,24,4,86.5,2,1,10,76.9,0.5,32,2019,Round 15
4,5,Jack Macrae,MID,36,18,18,1,55.6,4,4,7,38.9,1,20,2019,Round 15
5,5,Dustin Martin,FWD,36,25,11,5,50,5,0,9,36,2.3,18,2019,Round 15
6,5,Jaeger O'Meara,MID,36,23,13,1,30.6,7,6,4,17.4,1.8,11,2019,Round 15
7,5,Clayton Oliver,MID,36,13,23,6,75,7,2,8,61.5,0.6,27,2019,Round 15
8,9,Andrew Gaff,MID,34,28,6,6,55.9,1,2,13,46.4,4.7,19,2019,Round 15
9,9,Marc Murphy,MID,34,21,13,4,52.9,1,2,11,52.4,1.6,18,2019,Round 15
10,11,Stephen Coniglio,MID,33,19,14,1,54.5,5,3,7,36.8,1.4,18,2019,Round 15
11,11,Tim Kelly,MID,33,22,11,4,81.8,4,2,17,77.3,2,27,2019,Round 15
12,11,Jarryd Lyons,MID,33,18,15,6,63.6,3,2,8,44.4,1.2,21,2019,Round 15
13,11,Scott Pendlebury,MID,33,17,16,7,69.7,4,1,11,64.7,1.1,23,2019,Round 15
14,11,Joel Selwood,MID,33,18,15,2,78.8,1,1,13,72.2,1.2,26,2019,Round 15
15,16,Travis Boak,MID,32,19,13,4,53.1,3,1,6,31.6,1.5,17,2019,Round 15
16,16,Ed Curnow,MID,32,20,12,5,62.5,5,0,9,45,1.7,20,2019,Round 15
17,16,Christian Salem,DEF,32,25,7,2,81.3,1,8,21,84,3.6,26,2019,Round 15
18,19,Connor Blakely,DEF,31,14,17,4,67.7,4,3,8,57.1,0.8,21,2019,Round 15
19,19,Luke Parker,MID,31,14,17,4,64.5,5,3,5,35.7,0.8,20,2019,Round 15
20,19,Dayne Zorko,MID,31,23,8,7,64.5,4,1,13,56.5,2.9,20,2019,Round 15
21,22,Matt Crouch,MID,30,12,18,2,73.3,2,4,6,50,0.7,22,2019,Round 15
22,22,Jack Redden,MID,30,10,20,1,73.3,2,1,6,60,0.5,22,2019,Round 15
