,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Shaun Higgins,MID,36,14,22,0,86.1,1,6,10,71.4,0.6,31,2020,Round 7
1,2,Adam Treloar,MID,34,18,16,6,64.7,2,2,11,61.1,1.1,22,2020,Round 7
2,3,Patrick Dangerfield,MID,32,23,9,4,50,3,3,9,39.1,2.6,16,2020,Round 7
3,4,Jack Macrae,MID,29,14,15,3,69,3,0,11,78.6,0.9,20,2020,Round 7
4,4,Clayton Oliver,MID,29,16,13,9,69,4,0,8,50,1.2,20,2020,Round 7
5,4,Christian Petracca,MID,29,12,17,6,79.3,1,0,9,75,0.7,23,2020,Round 7
6,7,Cameron Guthrie,MID,28,16,12,1,64.3,3,4,8,50,1.3,18,2020,Round 7
7,8,Stephen Coniglio,MID,27,12,15,2,74.1,1,0,7,58.3,0.8,20,2020,Round 7
8,8,Luke Parker,MID,27,16,11,4,66.7,4,4,10,62.5,1.5,18,2020,Round 7
9,10,Matt Crouch,MID,26,8,18,1,69.2,2,1,2,25,0.4,18,2020,Round 7
10,10,Lachie Hunter,MID,26,12,14,1,80.8,4,4,8,66.7,0.9,21,2020,Round 7
11,10,Jack Steele,MID,26,13,13,4,76.9,6,2,9,69.2,1,20,2020,Round 7
12,13,Trent Dumont,MID,25,11,14,4,80,3,2,8,72.7,0.8,20,2020,Round 7
13,13,Scott Pendlebury,MID,25,16,9,3,56,3,0,9,56.3,1.8,14,2020,Round 7
14,15,Andrew Gaff,MID,24,15,9,5,70.8,1,1,8,53.3,1.7,17,2020,Round 7
15,15,Jake Lloyd,DEF,24,15,9,3,87.5,2,5,13,86.7,1.7,21,2020,Round 7
16,15,Andrew McGrath,MID,24,10,14,4,50,5,2,3,30,0.7,12,2020,Round 7
17,15,James Sicily,DEF,24,16,8,3,91.7,1,9,14,87.5,2,22,2020,Round 7
