,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Gary Ablett,MID,37,15,22,8,70.3,3,2,7,46.7,0.7,26,2014,Round 12
1,2,Hamish Hartlett,FWD,36,17,19,3,72.2,4,3,11,64.7,0.9,26,2014,Round 12
2,3,Jack Macrae,MID,35,18,17,6,68.6,2,3,14,77.8,1.1,24,2014,Round 12
3,4,David Zaharakis,FWD,34,18,16,9,85.3,2,1,13,72.2,1.1,29,2014,Round 12
4,5,Devon Smith,FWD,33,28,5,6,57.6,7,3,16,57.1,5.6,19,2014,Round 12
5,6,David Mundy,MID,32,13,19,2,62.5,3,4,6,46.2,0.7,20,2014,Round 12
6,6,Lee Spurr,DEF,32,16,16,3,71.9,3,3,9,56.3,1,23,2014,Round 12
7,8,Kieren Jack,MID,31,18,13,6,64.5,2,5,11,61.1,1.4,20,2014,Round 12
8,8,Heath Shaw,DEF,31,30,1,7,67.7,5,6,20,66.7,30,21,2014,Round 12
9,10,Michael Barlow,MID,30,11,19,1,73.3,4,1,6,54.5,0.6,22,2014,Round 12
10,10,Rohan Bewick,MID,30,16,14,5,73.3,4,3,12,75,1.1,22,2014,Round 12
11,10,Dan Hannebery,MID,30,15,15,5,83.3,2,0,12,80,1,25,2014,Round 12
12,10,Dyson Heppell,MID,30,15,15,3,56.7,4,5,4,26.7,1,17,2014,Round 12
13,10,Bachar Houli,DEF,30,18,12,3,83.3,3,4,14,77.8,1.5,25,2014,Round 12
14,10,Jordan Lewis,MID,30,11,19,5,80,3,2,8,72.7,0.6,24,2014,Round 12
15,10,Dylan Shiel,MID,30,16,14,7,70,3,2,10,62.5,1.1,21,2014,Round 12
16,17,Bryce Gibbs,MID,29,21,8,5,65.5,2,2,13,61.9,2.6,19,2014,Round 12
17,17,Levi Greenwood,MID,29,15,14,4,86.2,4,1,12,80,1.1,25,2014,Round 12
18,17,Nathan Jones,MID,29,15,14,4,72.4,1,1,10,66.7,1.1,21,2014,Round 12
19,17,Luke Shuey,MID,29,13,16,3,75.9,1,3,9,69.2,0.8,22,2014,Round 12
20,17,Jack Steven,MID,29,13,16,4,65.5,3,1,6,46.2,0.8,19,2014,Round 12
21,17,Andrew Swallow,MID,29,14,15,1,69,4,2,6,42.9,0.9,20,2014,Round 12
22,23,Luke Hodge,MID,28,17,11,7,67.9,1,0,9,52.9,1.5,19,2014,Round 12
23,23,Mark Hutchings,MID,28,18,10,5,67.9,4,7,10,55.6,1.8,19,2014,Round 12
24,23,Josh P. Kennedy,MID,28,9,19,3,82.1,1,0,7,77.8,0.5,23,2014,Round 12
25,23,Dustin Martin,FWD,28,19,9,3,60.7,8,3,10,52.6,2.1,17,2014,Round 12
26,23,Dion Prestia,MID,28,14,14,2,78.6,1,3,11,78.6,1,22,2014,Round 12
27,23,Scott Thompson,MID,28,13,15,6,60.7,7,1,7,53.8,0.9,17,2014,Round 12
28,29,Paul Duffield,DEF,27,23,4,7,77.8,1,7,17,73.9,5.8,21,2014,Round 12
29,29,Stephen Hill,MID,27,15,12,6,77.8,0,0,11,73.3,1.3,21,2014,Round 12
30,29,James Kelly,DEF,27,14,13,6,70.4,6,0,11,78.6,1.1,19,2014,Round 12
31,29,Matthew Priddis,MID,27,12,15,4,66.7,4,4,7,58.3,0.8,18,2014,Round 12
32,29,Adam Treloar,MID,27,20,7,6,66.7,5,3,13,65,2.9,18,2014,Round 12
33,29,Callan Ward,MID,27,12,15,2,88.9,1,2,9,75,0.8,24,2014,Round 12
34,29,Jobe Watson,MID,27,21,6,6,51.9,3,2,11,52.4,3.5,14,2014,Round 12
35,36,Andrew Gaff,MID,26,23,3,4,69.2,4,4,15,65.2,7.7,18,2014,Round 12
36,36,Lenny Hayes,MID,26,12,14,1,65.4,3,2,7,58.3,0.9,17,2014,Round 12
37,36,Jarrad McVeigh,MID,26,16,10,3,84.6,3,2,13,81.3,1.6,22,2014,Round 12
38,36,Jaeger O'Meara,MID,26,12,14,2,65.4,2,1,7,58.3,0.9,17,2014,Round 12
39,36,Scott Pendlebury,MID,26,15,11,2,73.1,2,2,10,66.7,1.4,19,2014,Round 12
40,36,Jack Redden,MID,26,13,13,2,73.1,4,1,8,61.5,1,19,2014,Round 12
41,36,Ollie Wines,MID,26,8,18,4,65.4,3,0,5,62.5,0.4,17,2014,Round 12
42,36,Clinton Young,MID,26,14,12,5,84.6,2,4,11,78.6,1.2,22,2014,Round 12
43,44,Adam Cooney,MID,25,15,10,3,80,3,3,11,73.3,1.5,20,2014,Round 12
44,44,Robbie Gray,FWD,25,16,9,2,68,1,0,8,50,1.8,17,2014,Round 12
45,44,Brent Harvey,FWD,25,13,12,4,80,2,2,9,69.2,1.1,20,2014,Round 12
46,44,Jasper Pittard,DEF,25,16,9,0,76,4,1,12,75,1.8,19,2014,Round 12
47,44,Dane Swan,MID,25,17,8,3,60,3,1,7,41.2,2.1,15,2014,Round 12
48,44,Bernie Vince,MID,25,16,9,4,72,4,1,9,56.3,1.8,18,2014,Round 12
49,50,Mark Baguley,DEF,24,13,11,1,75,6,3,7,53.8,1.2,18,2014,Round 12
50,50,Claye Beams,MID,24,14,10,7,70.8,3,1,10,71.4,1.4,17,2014,Round 12
51,50,Craig Bird,MID,24,9,15,3,79.2,1,2,7,77.8,0.6,19,2014,Round 12
52,50,Trent Cotchin,MID,24,13,11,3,70.8,2,2,8,61.5,1.2,17,2014,Round 12
53,50,Lynden Dunn,DEF,24,20,4,0,87.5,3,10,17,85,5,21,2014,Round 12
54,50,Luke Dunstan,MID,24,12,12,4,66.7,3,2,7,58.3,1,16,2014,Round 12
55,50,Nick Malceski,DEF,24,16,8,3,79.2,0,4,13,81.3,2,19,2014,Round 12
56,50,Jarryd Roughead,KEYF,24,17,7,5,70.8,2,1,12,70.6,2.4,17,2014,Round 12
57,50,Rhyce Shaw,DEF,24,18,6,4,75,4,2,12,66.7,3,18,2014,Round 12
58,50,Liam Shiels,MID,24,15,9,4,75,6,2,9,60,1.7,18,2014,Round 12
59,50,Isaac Smith,FWD,24,15,9,5,50,4,3,8,53.3,1.7,12,2014,Round 12
60,50,Brodie Smith,DEF,24,14,10,2,83.3,3,4,11,78.6,1.4,20,2014,Round 12
61,50,Matt Thomas,MID,24,8,16,2,75,2,1,6,75,0.5,18,2014,Round 12
62,63,Kane Cornes,MID,23,15,8,2,69.6,1,1,11,73.3,1.9,16,2014,Round 12
63,63,Brandon Ellis,MID,23,12,11,1,69.6,2,3,9,75,1.1,16,2014,Round 12
64,63,Nat Fyfe,MID,23,11,12,1,60.9,3,2,4,36.4,0.9,14,2014,Round 12
65,63,Cameron Guthrie,MID,23,9,14,3,69.6,1,1,5,55.6,0.6,16,2014,Round 12
66,63,Pearce Hanley,MID,23,12,11,3,69.6,4,1,9,75,1.1,16,2014,Round 12
67,63,Garrick Ibbotson,DEF,23,12,11,2,91.3,2,2,11,91.7,1.1,21,2014,Round 12
68,63,Matt Jones,MID,23,12,11,2,82.6,2,2,9,75,1.1,19,2014,Round 12
69,63,Tom Scully,MID,23,10,13,4,91.3,2,2,8,80,0.8,21,2014,Round 12
70,63,Rory Sloane,MID,23,7,16,4,60.9,1,1,3,42.9,0.4,14,2014,Round 12
71,63,Chad Wingard,FWD,23,16,7,7,65.2,2,0,9,56.3,2.3,15,2014,Round 12
72,63,Elliot Yeo,DEF,23,11,12,2,82.6,2,2,9,81.8,0.9,19,2014,Round 12
73,74,Harley Bennell,FWD,22,18,4,4,72.7,1,0,12,66.7,4.5,16,2014,Round 12
74,74,Grant Birchall,DEF,22,13,9,3,81.8,2,5,9,69.2,1.4,18,2014,Round 12
75,74,Greg Broughton,DEF,22,7,15,1,77.3,0,2,4,57.1,0.5,17,2014,Round 12
76,74,Brad Ebert,MID,22,11,11,4,81.8,0,0,11,100,1,18,2014,Round 12
77,74,George Horlin-Smith,MID,22,10,12,2,68.2,2,2,6,60,0.8,15,2014,Round 12
78,74,Tom Liberatore,MID,22,8,14,5,63.6,4,0,5,62.5,0.6,14,2014,Round 12
79,74,Ben McGlynn,MID,22,10,12,4,63.6,4,1,6,60,0.8,14,2014,Round 12
80,74,Luke Parker,FWD,22,7,15,1,81.8,2,2,6,85.7,0.5,18,2014,Round 12
81,74,Matt Spangher,KEYD,22,14,8,3,77.3,3,2,11,78.6,1.8,17,2014,Round 12
82,74,Mathew Stokes,MID,22,12,10,3,81.8,0,0,10,83.3,1.2,18,2014,Round 12
83,74,Cam Sutcliffe,DEF,22,13,9,3,72.7,1,3,8,61.5,1.4,16,2014,Round 12
84,74,Andrew Walker,DEF,22,17,5,0,90.9,0,6,15,88.2,3.4,20,2014,Round 12
85,86,Daniel Cross,MID,21,8,13,1,76.2,1,1,4,50,0.6,16,2014,Round 12
86,86,Sam Docherty,DEF,21,14,7,4,81,1,1,11,78.6,2,17,2014,Round 12
87,86,Sam Dwyer,MID,21,13,8,3,66.7,2,2,9,69.2,1.6,14,2014,Round 12
88,86,Ryan Griffen,MID,21,7,14,1,61.9,3,1,3,42.9,0.5,13,2014,Round 12
89,86,Tom Langdon,DEF,21,10,11,1,85.7,3,2,9,90,0.9,18,2014,Round 12
90,86,David Mackay,MID,21,9,12,5,66.7,0,0,5,55.6,0.8,14,2014,Round 12
91,86,Luke McPharlin,KEYD,21,9,12,1,95.2,4,3,8,88.9,0.8,20,2014,Round 12
92,86,Zach Merrett,FWD,21,12,9,4,52.4,4,0,5,41.7,1.3,11,2014,Round 12
93,86,Robert Murphy,DEF,21,17,4,5,85.7,0,6,14,82.4,4.3,18,2014,Round 12
94,86,Lachie Neale,MID,21,12,9,1,47.6,1,2,4,33.3,1.3,10,2014,Round 12
95,86,Danyle Pearce,FWD,21,12,9,5,66.7,2,5,7,58.3,1.3,14,2014,Round 12
96,86,Kade Simpson,DEF,21,14,7,3,61.9,4,3,7,50,2,13,2014,Round 12
