,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Patrick Cripps,MID,42,17,25,6,61.9,7,2,5,29.4,0.7,26,2023,Round 3
1,2,Sam Docherty,MID,39,22,17,4,61.5,7,3,12,54.5,1.3,24,2023,Round 3
2,3,Jordan De Goey,MID,35,23,12,8,57.1,6,0,10,43.5,1.9,20,2023,Round 3
3,3,Darcy Parish,MID,35,17,18,5,62.9,3,4,6,35.3,0.9,22,2023,Round 3
4,3,Caleb Serong,MID,35,20,15,12,68.6,4,4,12,60,1.3,24,2023,Round 3
5,6,Tom Green,MID,34,15,19,7,79.4,9,1,12,80,0.8,27,2023,Round 3
6,7,Nick Daicos,MID,33,16,17,2,87.9,3,4,12,75,0.9,29,2023,Round 3
7,7,Tim Kelly,MID,33,14,19,0,51.5,6,3,3,21.4,0.7,17,2023,Round 3
8,7,Christian Petracca,MID,33,20,13,9,63.6,6,1,11,55,1.5,21,2023,Round 3
9,10,Liam Baker,DEF,32,17,15,3,78.1,3,10,12,70.6,1.1,25,2023,Round 3
10,10,Brad Crouch,MID,32,18,14,4,59.4,5,1,10,55.6,1.3,19,2023,Round 3
11,12,James Aish,MID,31,14,17,9,71,8,2,8,57.1,0.8,22,2023,Round 3
12,12,Lachie Neale,MID,31,12,19,3,74.2,4,1,7,58.3,0.6,23,2023,Round 3
13,14,Lachie Ash,DEF,30,20,10,0,76.7,3,9,15,75,2,23,2023,Round 3
14,14,Bailey Dale,DEF,30,14,16,2,70,3,2,8,57.1,0.9,21,2023,Round 3
15,14,Josh Kelly,MID,30,18,12,6,80,4,4,14,77.8,1.5,24,2023,Round 3
16,14,Jack Macrae,FWD,30,17,13,7,76.7,2,2,12,70.6,1.3,23,2023,Round 3
17,14,Tom Mitchell,MID,30,12,18,4,66.7,1,0,7,58.3,0.7,20,2023,Round 3
18,19,Stephen Coniglio,MID,29,17,12,7,55.2,7,0,6,35.3,1.4,16,2023,Round 3
19,19,Will Day,MID,29,20,9,3,86.2,1,4,16,80,2.2,25,2023,Round 3
20,19,Jake Kelly,DEF,29,15,14,0,86.2,3,5,13,86.7,1.1,25,2023,Round 3
21,19,Tom Liberatore,MID,29,13,16,2,79.3,5,2,10,76.9,0.8,23,2023,Round 3
22,19,Tom Stewart,DEF,29,24,5,0,93.1,1,8,22,91.7,4.8,27,2023,Round 3
23,19,Tim Taranto,MID,29,16,13,3,55.2,2,3,6,37.5,1.2,16,2023,Round 3
24,19,Lachie Weller,DEF,29,17,12,0,79.3,5,8,12,70.6,1.4,23,2023,Round 3
25,26,Marcus Bontempelli,MID,28,16,12,7,67.9,13,1,10,62.5,1.3,19,2023,Round 3
26,26,Andrew Brayshaw,MID,28,14,14,5,60.7,5,3,4,28.6,1,17,2023,Round 3
27,26,Adam Cerra,MID,28,12,16,5,85.7,2,2,10,83.3,0.8,24,2023,Round 3
28,26,Josh Daicos,MID,28,19,9,4,64.3,2,5,11,57.9,2.1,18,2023,Round 3
29,26,Andrew Gaff,MID,28,12,16,4,71.4,4,1,5,41.7,0.8,20,2023,Round 3
30,26,Cameron Guthrie,MID,28,14,14,3,82.1,4,3,11,78.6,1,23,2023,Round 3
31,26,Nic Martin,MID,28,19,9,2,60.7,5,2,10,52.6,2.1,17,2023,Round 3
32,26,Connor Rozee,MID,28,18,10,7,75,2,0,13,72.2,1.8,21,2023,Round 3
33,26,James Sicily,KEYD,28,21,7,2,82.1,5,4,17,81,3,23,2023,Round 3
34,26,Adam Treloar,MID,28,15,13,1,67.9,5,1,7,46.7,1.2,19,2023,Round 3
35,36,Massimo D'Ambrosio,DEF,27,17,10,3,77.8,3,5,12,70.6,1.7,21,2023,Round 3
36,36,Shannon Hurn,DEF,27,17,10,4,81.5,5,8,13,76.5,1.7,22,2023,Round 3
37,36,Josh Ward,MID,27,14,13,2,63,5,1,6,42.9,1.1,17,2023,Round 3
38,36,Lachie Whitfield,DEF,27,14,13,1,66.7,8,6,8,57.1,1.1,18,2023,Round 3
39,36,Mason Wood,MID,27,21,6,6,74.1,8,3,16,76.2,3.5,20,2023,Round 3
40,41,Rory Laird,MID,26,13,13,4,65.4,4,2,8,61.5,1,17,2023,Round 3
41,41,Dylan Moore,FWD,26,18,8,7,76.9,1,1,12,66.7,2.3,20,2023,Round 3
42,41,Harry Sheezel,DEF,26,14,12,4,80.8,6,6,12,85.7,1.2,21,2023,Round 3
43,41,Jack Sinclair,DEF,26,14,12,2,73.1,5,3,8,57.1,1.2,19,2023,Round 3
44,45,Jack Crisp,MID,25,14,11,4,60,5,0,7,50,1.3,15,2023,Round 3
45,45,Zach Merrett,MID,25,13,12,3,68,4,0,8,61.5,1.1,17,2023,Round 3
46,45,Callum Mills,MID,25,10,15,2,76,4,2,7,70,0.7,19,2023,Round 3
47,45,Clayton Oliver,MID,25,11,14,5,80,2,3,9,81.8,0.8,20,2023,Round 3
48,45,Ed Richards,DEF,25,19,6,2,72,3,8,12,63.2,3.2,18,2023,Round 3
49,45,Daniel Rioli,DEF,25,19,6,3,48,7,4,11,57.9,3.2,12,2023,Round 3
50,45,Jack Scrimshaw,DEF,25,15,10,1,88,3,4,13,86.7,1.5,22,2023,Round 3
51,52,Karl Amon,MID,24,16,8,5,75,3,2,11,68.8,2,18,2023,Round 3
52,52,Josh Dunkley,MID,24,17,7,4,75,4,1,13,76.5,2.4,18,2023,Round 3
53,52,Ed Langdon,MID,24,13,11,3,70.8,1,3,10,76.9,1.2,17,2023,Round 3
54,52,Darcy Macpherson,DEF,24,15,9,4,70.8,4,6,10,66.7,1.7,17,2023,Round 3
55,52,Andrew McGrath,DEF,24,12,12,0,83.3,2,5,10,83.3,1,20,2023,Round 3
56,52,Harry Morrison,MID,24,18,6,7,66.7,3,0,10,55.6,3,16,2023,Round 3
57,52,Conor Nash,MID,24,15,9,2,62.5,5,3,9,60,1.7,15,2023,Round 3
58,52,Nic Newman,DEF,24,17,7,1,87.5,1,5,15,88.2,2.4,21,2023,Round 3
59,52,Scott Pendlebury,MID,24,9,15,6,70.8,2,0,5,55.6,0.6,17,2023,Round 3
60,52,Sebastian Ross,MID,24,15,9,5,79.2,3,3,11,73.3,1.7,19,2023,Round 3
61,52,Matt Rowell,MID,24,15,9,2,45.8,11,2,5,33.3,1.7,11,2023,Round 3
62,52,Steele Sidebottom,MID,24,15,9,4,75,1,2,10,66.7,1.7,18,2023,Round 3
63,64,Will Ashcroft,MID,23,12,11,2,78.3,2,4,7,58.3,1.1,18,2023,Round 3
64,64,Ryan Byrnes,MID,23,12,11,1,78.3,3,3,8,66.7,1.1,18,2023,Round 3
65,64,Trent Cotchin,FWD,23,14,9,4,73.9,3,3,9,64.3,1.6,17,2023,Round 3
66,64,Jade Gresham,FWD,23,14,9,6,56.5,9,0,6,42.9,1.6,13,2023,Round 3
67,64,Blake Hardwick,DEF,23,19,4,1,87,2,4,16,84.2,4.8,20,2023,Round 3
68,64,Bradley Hill,FWD,23,11,12,4,73.9,3,0,6,54.5,0.9,17,2023,Round 3
69,64,Lachie Hunter,MID,23,13,10,6,73.9,3,3,8,61.5,1.3,17,2023,Round 3
70,64,Jack Ross,MID,23,11,12,0,78.3,3,2,8,72.7,0.9,18,2023,Round 3
71,64,Adam Saad,DEF,23,15,8,5,87,1,4,13,86.7,1.9,20,2023,Round 3
72,64,Isaac Smith,FWD,23,15,8,6,69.6,1,2,11,73.3,1.9,16,2023,Round 3
73,74,Shai Bolton,FWD,22,12,10,2,77.3,3,0,8,66.7,1.2,17,2023,Round 3
74,74,Isaac Cumming,DEF,22,15,7,3,86.4,4,6,12,80,2.1,19,2023,Round 3
75,74,Nick Haynes,DEF,22,15,7,0,81.8,2,9,11,73.3,2.1,18,2023,Round 3
76,74,Jayden Hunt,DEF,22,14,8,3,68.2,3,3,9,64.3,1.8,15,2023,Round 3
77,74,Jai Newcombe,MID,22,15,7,6,77.3,6,0,12,80,2.1,17,2023,Round 3
78,74,Sam Petrevski-Seton,FWD,22,16,6,2,86.4,1,3,13,81.3,2.7,19,2023,Round 3
79,74,Dom Sheed,MID,22,10,12,1,50,4,2,4,40,0.8,11,2023,Round 3
80,74,Dylan Shiel,MID,22,15,7,7,72.7,2,0,11,73.3,2.1,16,2023,Round 3
81,74,Rory Sloane,MID,22,9,13,5,77.3,2,0,7,77.8,0.7,17,2023,Round 3
82,83,Blake Acres,MID,21,14,7,3,85.7,3,3,11,78.6,2,18,2023,Round 3
83,83,Noah Anderson,MID,21,13,8,6,52.4,3,2,4,30.8,1.6,11,2023,Round 3
84,83,Harris Andrews,KEYD,21,16,5,1,90.5,3,5,14,87.5,3.2,19,2023,Round 3
85,83,Tom Atkins,MID,21,11,10,3,76.2,2,2,7,63.6,1.1,16,2023,Round 3
86,83,Tom Barrass,KEYD,21,17,4,0,90.5,2,9,15,88.2,4.3,19,2023,Round 3
87,83,Hunter Clark,MID,21,7,14,2,76.2,3,1,5,71.4,0.5,16,2023,Round 3
88,83,Ben Cunnington,MID,21,4,17,0,71.4,3,1,2,50,0.2,15,2023,Round 3
89,83,Oliver Florent,DEF,21,10,11,1,76.2,1,5,7,70,0.9,16,2023,Round 3
90,83,Brodie Grundy,RUC,21,10,11,6,81,1,0,7,70,0.9,17,2023,Round 3
91,83,Mitchell Hinge,DEF,21,16,5,1,90.5,2,4,14,87.5,3.2,19,2023,Round 3
92,83,Dan Houston,DEF,21,17,4,5,85.7,4,7,14,82.4,4.3,18,2023,Round 3
93,83,Daniel Howe,MID,21,16,5,3,66.7,1,4,10,62.5,3.2,14,2023,Round 3
94,83,Changkuoth Jiath,DEF,21,12,9,2,76.2,3,2,9,75,1.3,16,2023,Round 3
95,83,James Jordon,FWD,21,13,8,4,66.7,2,1,7,53.8,1.6,14,2023,Round 3
96,83,Alex Keath,KEYD,21,11,10,1,81,4,4,8,72.7,1.1,17,2023,Round 3
97,83,Jake Lloyd,DEF,21,11,10,1,90.5,2,6,10,90.9,1.1,19,2023,Round 3
98,83,Brayden Maynard,DEF,21,14,7,2,66.7,7,5,9,64.3,2,14,2023,Round 3
99,83,Jordan Ridley,KEYD,21,17,4,0,85.7,7,4,15,88.2,4.3,18,2023,Round 3
100,83,Will Setterfield,MID,21,12,9,3,76.2,2,0,8,66.7,1.3,16,2023,Round 3
101,83,Sam Switkowski,FWD,21,12,9,4,81,1,2,9,75,1.3,17,2023,Round 3
102,83,Zach Tuohy,MID,21,17,4,3,76.2,0,5,12,70.6,4.3,16,2023,Round 3
103,83,Ollie Wines,MID,21,9,12,2,61.9,6,0,3,33.3,0.8,13,2023,Round 3
104,105,Taylor Adams,FWD,20,10,10,5,55,7,0,2,20,1,11,2023,Round 3
105,105,Sean Darcy,RUC,20,8,12,4,45,6,0,2,25,0.7,9,2023,Round 3
106,105,Reuben Ginbey,MID,20,6,14,4,70,0,1,4,66.7,0.4,14,2023,Round 3
107,105,George Hewett,MID,20,8,12,4,80,3,0,6,75,0.7,16,2023,Round 3
108,105,Cam Mackenzie,FWD,20,11,9,4,65,3,2,7,63.6,1.2,13,2023,Round 3
109,105,Steven May,KEYD,20,17,3,1,90,2,6,15,88.2,5.7,18,2023,Round 3
110,105,Luke McDonald,DEF,20,18,2,3,85,4,7,15,83.3,9,17,2023,Round 3
111,105,Touk Miller,MID,20,11,9,2,75,2,4,7,63.6,1.2,15,2023,Round 3
112,105,Toby Nankervis,RUC,20,8,12,2,65,4,0,6,75,0.7,13,2023,Round 3
113,105,Tom Powell,FWD,20,12,8,4,65,6,2,6,50,1.5,13,2023,Round 3
114,105,Dion Prestia,MID,20,12,8,2,75,3,1,9,75,1.5,15,2023,Round 3
115,105,Mason Redman,DEF,20,15,5,2,80,5,4,12,80,3,16,2023,Round 3
116,105,Brandon Starcevich,DEF,20,16,4,1,85,2,2,13,81.3,4,17,2023,Round 3
117,105,Nick Vlastuin,DEF,20,16,4,1,75,2,10,13,81.3,4,15,2023,Round 3
118,105,Cameron Zurhaar,FWD,20,13,7,7,70,4,0,8,61.5,1.9,14,2023,Round 3
119,120,Nick Blakey,DEF,19,12,7,1,78.9,1,5,10,83.3,1.7,15,2023,Round 3
120,120,Angus Brayshaw,MID,19,11,8,0,84.2,3,3,8,72.7,1.4,16,2023,Round 3
121,120,Tom Cole,DEF,19,11,8,4,89.5,3,5,9,81.8,1.4,17,2023,Round 3
122,120,Patrick Dangerfield,MID,19,14,5,8,73.7,5,2,11,78.6,2.8,14,2023,Round 3
123,120,Caleb Daniel,FWD,19,10,9,3,68.4,2,1,6,60,1.1,13,2023,Round 3
124,120,Sam Frost,KEYD,19,12,7,0,78.9,3,1,8,66.7,1.7,15,2023,Round 3
125,120,Nick Holman,FWD,19,9,10,2,78.9,1,1,5,55.6,0.9,15,2023,Round 3
126,120,Ben Keays,FWD,19,11,8,2,57.9,3,0,5,45.5,1.4,11,2023,Round 3
127,120,Ben Long,DEF,19,12,7,2,68.4,4,4,7,58.3,1.7,13,2023,Round 3
128,120,Rowan Marshall,RUC,19,14,5,4,57.9,4,2,6,42.9,2.8,11,2023,Round 3
129,120,Hugh McCluggage,MID,19,11,8,6,52.6,4,2,4,36.4,1.4,10,2023,Round 3
130,120,Kamdyn McIntosh,MID,19,17,2,2,68.4,4,3,12,70.6,8.5,13,2023,Round 3
131,120,Conor McKenna,DEF,19,14,5,5,68.4,5,7,8,57.1,2.8,13,2023,Round 3
132,120,Marlion Pickett,FWD,19,6,13,0,84.2,2,1,4,66.7,0.5,16,2023,Round 3
133,120,Trent Rivers,DEF,19,13,6,4,78.9,2,3,10,76.9,2.2,15,2023,Round 3
134,120,Luke Ryan,DEF,19,14,5,1,84.2,1,7,12,85.7,2.8,16,2023,Round 3
