,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Rory Laird,MID,40,14,26,1,85,1,2,10,71.4,0.5,34,2021,Round 23
1,2,Ben Keays,MID,38,20,18,10,84.2,5,2,15,75,1.1,32,2021,Round 23
2,3,Aaron Hall,DEF,37,28,9,1,75.7,6,16,22,78.6,3.1,28,2021,Round 23
3,3,Touk Miller,MID,37,14,23,4,78.4,2,4,10,71.4,0.6,29,2021,Round 23
4,3,Clayton Oliver,MID,37,17,20,7,67.6,6,1,9,52.9,0.9,25,2021,Round 23
5,6,Jake Lloyd,DEF,36,22,14,2,94.4,2,8,20,90.9,1.6,34,2021,Round 23
6,6,Tom Mitchell,MID,36,14,22,3,83.3,4,1,12,85.7,0.6,30,2021,Round 23
7,6,Jaeger O'Meara,MID,36,20,16,5,75,4,3,14,70,1.3,27,2021,Round 23
8,6,Jack Steele,MID,36,17,19,6,58.3,8,6,8,47.1,0.9,21,2021,Round 23
9,10,Caleb Serong,MID,35,15,20,7,80,3,1,10,66.7,0.8,28,2021,Round 23
10,11,Luke Shuey,MID,34,22,12,7,67.6,6,4,12,54.5,1.8,23,2021,Round 23
11,11,Ollie Wines,MID,34,14,20,5,82.4,3,3,9,64.3,0.7,28,2021,Round 23
12,13,Jordan Dawson,DEF,33,24,9,8,78.8,4,3,19,79.2,2.7,26,2021,Round 23
13,14,Taylor Adams,MID,31,19,12,4,64.5,6,3,12,63.2,1.6,20,2021,Round 23
14,14,Travis Boak,MID,31,18,13,6,61.3,3,0,8,44.4,1.4,19,2021,Round 23
15,16,Cameron Guthrie,MID,30,16,14,2,80,2,3,12,75,1.1,24,2021,Round 23
16,16,Chad Wingard,FWD,30,15,15,4,63.3,4,0,9,60,1,19,2021,Round 23
17,16,Elliot Yeo,MID,30,18,12,6,56.7,4,2,8,44.4,1.5,17,2021,Round 23
18,19,Andrew Brayshaw,MID,29,16,13,3,69,4,1,8,50,1.2,20,2021,Round 23
19,19,Josh Kelly,MID,29,19,10,10,69,3,2,12,63.2,1.9,20,2021,Round 23
20,19,Jack Macrae,MID,29,16,13,4,72.4,4,1,10,62.5,1.2,21,2021,Round 23
21,19,Justin McInerney,MID,29,22,7,2,79.3,3,2,17,77.3,3.1,23,2021,Round 23
22,19,Lachie Neale,MID,29,12,17,6,79.3,5,3,11,91.7,0.7,23,2021,Round 23
23,19,Daniel Rich,DEF,29,24,5,8,75.9,5,7,18,75,4.8,22,2021,Round 23
24,19,Tim Taranto,FWD,29,16,13,6,62.1,4,1,6,37.5,1.2,18,2021,Round 23
25,19,Sam Walsh,MID,29,9,20,2,62.1,6,0,3,33.3,0.5,18,2021,Round 23
26,27,Noah Anderson,MID,28,16,12,5,71.4,5,2,10,62.5,1.3,20,2021,Round 23
27,27,Brad Crouch,MID,28,14,14,3,67.9,4,3,8,57.1,1,19,2021,Round 23
28,27,Zak Jones,MID,28,12,16,3,67.9,2,4,6,50,0.8,19,2021,Round 23
29,27,Joel Selwood,MID,28,17,11,3,75,5,0,12,70.6,1.5,21,2021,Round 23
30,27,Callan Ward,MID,28,15,13,7,82.1,1,0,11,73.3,1.2,23,2021,Round 23
31,32,Zach Merrett,MID,27,9,18,1,81.5,3,1,6,66.7,0.5,22,2021,Round 23
32,32,Nic Newman,DEF,27,21,6,2,88.9,2,7,19,90.5,3.5,24,2021,Round 23
33,32,Christian Salem,DEF,27,16,11,3,70.4,6,5,9,56.3,1.5,19,2021,Round 23
34,32,Rory Sloane,MID,27,11,16,2,77.8,1,1,6,54.5,0.7,21,2021,Round 23
35,32,Dayne Zorko,MID,27,15,12,8,70.4,6,1,8,53.3,1.3,19,2021,Round 23
36,37,James Harmes,MID,26,10,16,5,84.6,3,4,6,60,0.6,22,2021,Round 23
37,37,Christian Petracca,MID,26,13,13,4,61.5,3,3,5,38.5,1,16,2021,Round 23
38,37,Jayden Short,DEF,26,19,7,4,92.3,1,3,17,89.5,2.7,24,2021,Round 23
39,37,Jy Simpkin,MID,26,13,13,6,69.2,5,1,8,61.5,1,18,2021,Round 23
40,37,Tarryn Thomas,FWD,26,15,11,2,76.9,3,2,10,66.7,1.4,20,2021,Round 23
41,42,Ed Curnow,MID,25,16,9,4,68,4,0,8,50,1.8,17,2021,Round 23
42,42,Bailey Dale,DEF,25,21,4,0,84,3,7,17,81,5.3,21,2021,Round 23
43,42,Max Gawn,RUC,25,17,8,5,68,3,2,11,64.7,2.1,17,2021,Round 23
44,42,Robbie Gray,FWD,25,13,12,3,76,3,0,9,69.2,1.1,19,2021,Round 23
45,42,Daniel Howe,MID,25,15,10,5,88,0,1,12,80,1.5,22,2021,Round 23
46,42,Sam Menegola,MID,25,20,5,4,68,5,6,12,60,4,17,2021,Round 23
47,42,Jack Scrimshaw,DEF,25,16,9,1,80,3,2,11,68.8,1.8,20,2021,Round 23
48,42,Brodie Smith,DEF,25,20,5,2,68,2,5,13,65,4,17,2021,Round 23
49,42,Bailey Smith,MID,25,14,11,7,72,6,1,11,78.6,1.3,18,2021,Round 23
50,42,James Worpel,MID,25,14,11,3,60,2,3,9,64.3,1.3,15,2021,Round 23
51,52,Riley Bonner,DEF,24,17,7,1,79.2,3,3,13,76.5,2.4,19,2021,Round 23
52,52,Tom Cutler,DEF,24,18,6,2,79.2,1,3,14,77.8,3,19,2021,Round 23
53,52,Caleb Daniel,DEF,24,19,5,0,79.2,0,8,16,84.2,3.8,19,2021,Round 23
