,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Matthew Boyd,MID,46,15,31,1,80.4,4,6,11,73.3,0.5,37,2012,Round 22
1,2,Ryan Griffen,MID,37,10,27,3,75.7,4,1,5,50,0.4,28,2012,Round 22
2,3,Daniel Kerr,MID,36,16,20,2,63.9,3,1,8,50,0.8,23,2012,Round 22
3,4,Josh P. Kennedy,MID,35,16,19,5,60,4,2,7,43.8,0.8,21,2012,Round 22
4,5,Toby Greene,MID,34,20,14,3,61.8,4,8,10,50,1.4,21,2012,Round 22
5,5,Colin Sylvia,FWD,34,16,18,5,76.5,5,2,11,68.8,0.9,26,2012,Round 22
6,7,Brett Deledio,MID,33,18,15,9,72.7,2,1,12,66.7,1.2,24,2012,Round 22
7,7,Heath Scotland,MID,33,17,16,2,69.7,4,4,0,0,0,0,2012,Round 22
8,7,Shane Tuck,MID,33,21,12,12,81.8,0,0,17,81,1.8,27,2012,Round 22
9,10,Brad Ebert,MID,32,24,8,5,46.9,1,5,10,41.7,3,15,2012,Round 22
10,11,Dayne Beams,MID,31,18,13,4,77.4,6,2,12,70.6,1.3,23,2012,Round 22
11,11,Trent Cotchin,MID,31,24,7,8,51.6,0,1,11,45.8,3.4,16,2012,Round 22
12,13,Ryan O'Keefe,MID,30,18,12,5,70,5,3,12,66.7,1.5,21,2012,Round 22
13,13,Scott Pendlebury,MID,30,13,17,3,66.7,0,3,8,61.5,0.8,20,2012,Round 22
14,13,Andrew Swallow,MID,30,15,15,3,56.7,7,1,6,40,1,17,2012,Round 22
15,16,Sean Dempster,DEF,29,25,4,5,86.2,0,3,21,84,6.3,25,2012,Round 22
16,16,Corey Enright,DEF,29,18,11,4,75.9,3,4,13,72.2,1.6,22,2012,Round 22
17,16,Dan Hannebery,MID,29,11,18,2,58.6,2,2,5,45.5,0.6,17,2012,Round 22
18,16,Matthew Priddis,MID,29,9,20,1,82.8,0,0,5,55.6,0.5,24,2012,Round 22
19,16,Scott Thompson,MID,29,18,11,2,62.1,7,3,9,50,1.6,18,2012,Round 22
20,16,Mitch Wallis,MID,29,11,18,1,82.8,2,2,8,72.7,0.6,24,2012,Round 22
21,22,Taylor Adams,FWD,28,16,12,2,75,1,2,9,60,1.3,20,2012,Round 22
22,22,Michael Barlow,MID,28,12,16,3,78.6,5,1,9,75,0.8,23,2012,Round 22
23,22,Adam Cooney,MID,28,16,12,6,78.6,3,1,13,81.3,1.3,22,2012,Round 22
24,22,Kane Cornes,MID,28,12,16,3,64.3,4,0,6,50,0.8,18,2012,Round 22
25,22,Dyson Heppell,DEF,28,19,9,4,53.6,2,5,10,52.6,2.1,15,2012,Round 22
26,22,Stephen Hill,MID,28,22,6,9,75,2,4,16,72.7,3.7,21,2012,Round 22
27,22,Christian Howard,DEF,28,13,15,2,71.4,4,3,9,69.2,0.9,20,2012,Round 22
28,22,Jordan Lewis,FWD,28,14,14,4,60.7,3,4,8,57.1,1,17,2012,Round 22
29,22,Leigh Montagna,MID,28,16,12,6,85.7,3,1,13,81.3,1.3,24,2012,Round 22
30,22,Clancee Pearce,MID,28,19,9,7,89.3,2,3,16,84.2,2.1,25,2012,Round 22
31,22,Brad Sewell,MID,28,21,7,9,53.6,5,0,9,47.4,2.7,13,2012,Round 22
32,33,Simon Black,MID,27,12,15,4,66.7,3,1,8,66.7,0.8,18,2012,Round 22
33,33,Andrew Carrazzo,MID,27,14,13,4,59.3,3,2,0,0,0,0,2012,Round 22
34,33,Paul Duffield,DEF,27,24,3,5,74.1,2,4,18,75,8,20,2012,Round 22
35,33,Andrew Gaff,MID,27,17,10,7,59.3,5,1,8,47.1,1.7,16,2012,Round 22
36,33,Jarryn Geary,DEF,27,13,14,3,59.3,1,5,8,61.5,0.9,16,2012,Round 22
37,33,Josh Hunt,DEF,27,19,8,3,85.2,0,3,17,89.5,2.4,23,2012,Round 22
38,33,David Mundy,MID,27,19,8,3,55.6,4,1,11,57.9,2.4,15,2012,Round 22
39,33,Rhyce Shaw,DEF,27,21,6,3,81.5,3,7,16,76.2,3.5,22,2012,Round 22
40,33,Luke Shuey,MID,27,15,12,5,63,6,0,8,53.3,1.3,17,2012,Round 22
41,33,Dane Swan,MID,27,16,11,2,77.8,1,3,11,68.8,1.5,21,2012,Round 22
42,33,Chad Wingard,MID,27,16,11,1,55.6,6,4,7,43.8,1.5,15,2012,Round 22
43,44,Travis Boak,MID,26,17,9,7,57.7,3,1,8,50,1.8,14,2012,Round 22
44,44,Shaun Burgoyne,DEF,26,8,18,1,88.5,0,2,8,100,0.4,23,2012,Round 22
45,44,Bachar Houli,DEF,26,11,15,5,76.9,2,3,8,72.7,0.7,20,2012,Round 22
46,44,Chris Judd,MID,26,10,16,3,73.1,1,2,0,0,0,0,2012,Round 22
47,44,Nick Malceski,DEF,26,20,6,4,69.2,4,8,15,75,3.3,18,2012,Round 22
48,44,Brock McLean,MID,26,11,15,6,76.9,3,1,0,0,0,0,2012,Round 22
49,44,Marc Murphy,MID,26,16,10,4,57.7,2,0,0,0,0,0,2012,Round 22
50,51,Liam Anthony,MID,25,11,14,3,60,3,2,5,45.5,0.8,15,2012,Round 22
51,51,Sam Butler,DEF,25,17,8,2,72,2,3,11,64.7,2.1,18,2012,Round 22
52,51,Allen Christensen,FWD,25,16,9,6,60,4,0,9,56.3,1.8,15,2012,Round 22
53,51,Nat Fyfe,MID,25,15,10,6,60,5,0,7,46.7,1.5,15,2012,Round 22
54,51,Nathan Jones,MID,25,13,12,5,68,3,1,8,61.5,1.1,17,2012,Round 22
55,51,Dustin Martin,FWD,25,16,9,6,96,1,1,16,100,1.8,24,2012,Round 22
56,51,Luke Power,DEF,25,13,12,2,64,5,4,7,53.8,1.1,16,2012,Round 22
57,51,Steele Sidebottom,MID,25,15,10,1,64,2,0,9,60,1.5,16,2012,Round 22
58,51,Taylor Walker,KEYF,25,17,8,4,60,2,0,10,58.8,2.1,15,2012,Round 22
59,51,Matthew Wright,FWD,25,17,8,1,60,2,2,9,56.3,2,14,2012,Round 22
60,61,Nick Dal Santo,MID,24,15,9,5,70.8,2,2,12,80,1.7,17,2012,Round 22
61,61,Cruize Garlett,MID,24,14,10,5,79.2,5,2,10,76.9,1.3,18,2012,Round 22
62,61,Ben Johnson,MID,24,18,6,2,79.2,3,4,13,72.2,3,19,2012,Round 22
63,61,Lin Jong,MID,24,11,13,1,70.8,6,3,5,45.5,0.8,17,2012,Round 22
64,61,James Kelly,MID,24,12,12,2,79.2,3,5,8,66.7,1,19,2012,Round 22
65,61,Farren Ray,MID,24,15,9,6,95.8,1,0,14,93.3,1.7,23,2012,Round 22
66,61,Jack Redden,MID,24,9,15,1,62.5,2,0,6,66.7,0.6,15,2012,Round 22
67,61,Scott Selwood,MID,24,10,14,4,75,1,1,6,66.7,0.6,17,2012,Round 22
68,61,Arryn Siposs,FWD,24,15,9,5,87.5,1,1,12,80,1.7,21,2012,Round 22
