,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Steve Johnson,MID,37,23,14,8,59.5,7,1,14,60.9,1.6,22,2014,Round 2
1,2,Nathan Jones,MID,34,19,15,6,67.6,7,1,11,57.9,1.3,23,2014,Round 2
2,3,Kane Cornes,MID,33,22,11,3,84.8,2,3,17,77.3,2,28,2014,Round 2
3,3,David Mundy,MID,33,24,9,6,51.5,2,3,12,50,2.7,17,2014,Round 2
4,3,Scott Pendlebury,MID,33,23,10,11,72.7,0,2,15,65.2,2.3,24,2014,Round 2
5,6,Michael Barlow,MID,32,19,13,4,50,5,1,7,36.8,1.5,16,2014,Round 2
6,6,Nick Dal Santo,FWD,32,19,13,2,71.9,0,3,12,63.2,1.5,23,2014,Round 2
7,6,Pearce Hanley,MID,32,19,13,5,59.4,4,4,12,63.2,1.5,19,2014,Round 2
8,9,Andrew Gaff,MID,31,17,14,3,77.4,5,3,11,64.7,1.2,24,2014,Round 2
9,9,Sam Gibson,MID,31,18,13,4,74.2,2,0,12,66.7,1.4,23,2014,Round 2
10,9,Matt Rosa,MID,31,19,12,9,74.2,0,1,11,57.9,1.6,23,2014,Round 2
11,12,Dayne Beams,MID,30,14,16,3,46.7,4,2,6,42.9,0.9,14,2014,Round 2
12,12,Shaun Burgoyne,DEF,30,21,9,7,66.7,2,2,13,61.9,2.3,20,2014,Round 2
13,12,Luke Shuey,MID,30,14,16,2,83.3,1,1,9,64.3,0.9,25,2014,Round 2
14,12,Dom Tyson,MID,30,15,15,0,80,2,3,12,80,1,24,2014,Round 2
15,12,Jobe Watson,MID,30,10,20,2,73.3,1,0,7,70,0.5,22,2014,Round 2
16,12,Dayne Zorko,FWD,30,17,13,6,56.7,0,3,11,64.7,1.3,17,2014,Round 2
17,18,David Armitage,MID,29,18,11,4,75.9,6,2,11,61.1,1.6,22,2014,Round 2
18,18,Richard Douglas,MID,29,19,10,10,69,2,1,13,68.4,1.9,20,2014,Round 2
19,18,Nat Fyfe,MID,29,12,17,3,55.2,3,1,3,25,0.7,16,2014,Round 2
