,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dane Swan,MID,39,21,18,7,74.4,4,1,11,61.1,1,26,2012,Round 4
1,2,Kane Cornes,MID,37,19,18,5,78.4,5,3,11,57.9,1.1,29,2012,Round 4
2,2,Tom Rockliff,MID,37,18,19,6,78.4,2,2,13,72.2,0.9,29,2012,Round 4
3,4,Brent Stanton,MID,36,28,8,5,83.3,1,6,23,82.1,3.5,30,2012,Round 4
4,5,Gary Ablett,MID,33,17,16,4,69.7,3,2,12,70.6,1.1,23,2012,Round 4
5,5,Daniel Kerr,MID,33,18,15,2,66.7,0,3,10,55.6,1.2,22,2012,Round 4
6,5,Kade Simpson,MID,33,23,10,9,66.7,2,1,13,56.5,2.3,22,2012,Round 4
7,5,Callan Ward,MID,33,14,19,6,60.6,3,2,0,0,0,0,2012,Round 4
8,9,Travis Boak,MID,32,19,13,8,71.9,0,3,11,61.1,1.4,22,2012,Round 4
9,10,Liam Anthony,MID,31,16,15,6,77.4,4,1,11,73.3,1,23,2012,Round 4
10,10,Brett Deledio,MID,31,19,12,8,74.2,0,1,11,57.9,1.6,23,2012,Round 4
11,10,Luke Power,DEF,31,23,8,4,54.8,5,1,0,0,0,0,2012,Round 4
12,10,Jobe Watson,MID,31,17,14,5,51.6,3,1,7,41.2,1.2,16,2012,Round 4
13,14,Michael Barlow,MID,30,17,13,3,73.3,3,3,10,58.8,1.3,22,2012,Round 4
14,14,Simon Black,MID,30,15,15,3,66.7,4,2,10,66.7,1,20,2012,Round 4
15,14,Lenny Hayes,MID,30,13,17,7,63.3,5,2,7,53.8,0.8,19,2012,Round 4
16,14,John McCarthy,MID,30,16,14,3,73.3,4,1,11,68.8,1.1,22,2012,Round 4
17,14,Luke Parker,MID,30,16,14,5,76.7,1,2,11,73.3,1.1,22,2012,Round 4
18,19,Heritier Lumumba,DEF,29,16,13,1,82.8,3,6,12,75,1.2,24,2012,Round 4
19,19,Ashley McGrath,FWD,29,19,10,3,72.4,3,5,13,72.2,1.8,20,2012,Round 4
20,19,Sam Mitchell,MID,29,16,13,4,62.1,5,5,9,56.3,1.2,18,2012,Round 4
21,19,Marc Murphy,MID,29,20,9,4,75.9,2,2,14,70,2.2,22,2012,Round 4
22,19,Scott Pendlebury,MID,29,13,16,1,75.9,1,2,10,76.9,0.8,22,2012,Round 4
23,19,Steele Sidebottom,MID,29,24,5,5,75.9,3,2,15,71.4,4.2,19,2012,Round 4
24,19,Harry Taylor,KEYD,29,15,14,2,79.3,4,1,9,60,1.1,23,2012,Round 4
25,26,Daniel Cross,MID,28,12,16,2,82.1,7,0,10,83.3,0.8,23,2012,Round 4
26,26,Shaun Grigg,MID,28,13,15,3,75,2,4,10,76.9,0.9,21,2012,Round 4
27,26,Stephen Hill,MID,28,14,14,5,60.7,5,1,8,57.1,1,17,2012,Round 4
28,26,Josh P. Kennedy,MID,28,17,11,7,64.3,3,2,8,50,1.5,17,2012,Round 4
29,26,Eric Mackenzie,KEYD,28,19,9,0,82.1,6,3,14,77.8,2,22,2012,Round 4
30,26,Heath Scotland,MID,28,10,18,4,96.4,2,3,10,100,0.6,27,2012,Round 4
31,32,Dayne Beams,MID,27,13,14,2,88.9,0,2,11,84.6,0.9,24,2012,Round 4
32,32,Brendon Goddard,DEF,27,19,8,3,77.8,1,4,13,68.4,2.4,21,2012,Round 4
33,32,Jordan Lewis,FWD,27,16,11,4,77.8,3,3,13,86.7,1.4,20,2012,Round 4
34,32,Brent Reilly,DEF,27,18,9,5,74.1,5,1,0,0,0,0,2012,Round 4
35,32,Scott Selwood,MID,27,14,13,0,70.4,4,3,6,46.2,1,18,2012,Round 4
36,32,Joel Selwood,MID,27,13,14,4,85.2,1,0,11,84.6,0.9,23,2012,Round 4
37,32,Scott Thompson,MID,27,16,11,3,51.9,3,0,0,0,0,0,2012,Round 4
38,32,Shane Tuck,MID,27,11,16,4,59.3,5,1,6,54.5,0.7,16,2012,Round 4
39,32,Nathan Van Berlo,MID,27,20,7,6,66.7,3,1,0,0,0,0,2012,Round 4
40,32,Beau Waters,DEF,27,16,11,2,81.5,4,6,11,73.3,1.4,21,2012,Round 4
41,42,Greg Broughton,DEF,26,9,17,2,76.9,5,1,4,50,0.5,19,2012,Round 4
