,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Brendon Goddard,MID,38,18,20,3,71.1,3,2,9,50,0.9,27,2016,Round 8
1,1,Lachie Neale,MID,38,8,30,4,81.6,6,1,5,62.5,0.3,31,2016,Round 8
2,3,Andrew Gaff,MID,36,19,17,8,63.9,6,2,9,47.4,1.1,23,2016,Round 8
3,3,Sam Gibson,MID,36,20,16,7,88.9,2,5,17,85,1.3,32,2016,Round 8
4,3,Cameron Guthrie,MID,36,13,23,3,83.3,4,2,0,0,0,0,2016,Round 8
5,3,Zach Merrett,MID,36,16,20,3,63.9,2,3,8,50,0.8,23,2016,Round 8
6,3,Adam Treloar,MID,36,16,20,8,83.3,1,1,10,62.5,0.8,30,2016,Round 8
7,8,Dylan Shiel,MID,35,15,20,3,74.3,0,0,10,66.7,0.8,26,2016,Round 8
8,9,Taylor Adams,MID,34,19,15,4,61.8,5,4,12,63.2,1.3,21,2016,Round 8
9,9,Brett Deledio,FWD,34,17,17,4,82.4,3,1,13,76.5,1,28,2016,Round 8
10,9,Dan Hannebery,MID,34,18,16,3,70.6,2,3,12,66.7,1.1,24,2016,Round 8
11,9,Lachie Hunter,MID,34,14,20,3,70.6,1,3,9,64.3,0.7,24,2016,Round 8
12,9,Scott Pendlebury,MID,34,15,19,10,82.4,1,1,9,60,0.8,28,2016,Round 8
13,14,Marcus Bontempelli,MID,33,13,20,6,66.7,3,2,6,46.2,0.7,22,2016,Round 8
14,14,Adam Cooney,MID,33,16,17,4,72.7,4,1,10,62.5,0.9,24,2016,Round 8
15,14,Patrick Dangerfield,MID,33,13,20,6,51.5,7,2,0,0,0,0,2016,Round 8
16,14,Sam Docherty,DEF,33,22,11,3,84.8,5,7,18,81.8,2,28,2016,Round 8
17,14,Leigh Montagna,DEF,33,19,14,1,72.7,4,3,12,63.2,1.4,24,2016,Round 8
18,19,Aaron Hall,MID,32,19,13,4,75,5,6,14,73.7,1.5,24,2016,Round 8
19,19,Jacob Hopper,FWD,32,13,19,7,68.8,2,1,8,61.5,0.7,22,2016,Round 8
20,19,Dom Tyson,MID,32,8,24,2,68.8,1,1,5,62.5,0.3,22,2016,Round 8
21,22,Matthew Boyd,DEF,31,23,8,2,71,1,10,16,69.6,2.9,22,2016,Round 8
22,22,Brent Harvey,FWD,31,14,17,7,77.4,5,0,9,64.3,0.8,24,2016,Round 8
23,22,Anthony Miles,MID,31,11,20,1,77.4,2,2,7,63.6,0.6,24,2016,Round 8
24,22,Sebastian Ross,MID,31,19,12,5,58.1,6,1,9,47.4,1.6,18,2016,Round 8
25,22,Luke Shuey,MID,31,10,21,4,67.7,3,0,4,40,0.5,21,2016,Round 8
26,22,Steele Sidebottom,MID,31,17,14,5,80.6,4,1,12,70.6,1.2,25,2016,Round 8
27,22,Zac Williams,DEF,31,20,11,9,74.2,3,0,12,60,1.8,23,2016,Round 8
28,29,Patrick Cripps,MID,30,9,21,2,70,2,3,6,66.7,0.4,21,2016,Round 8
29,29,Bryce Gibbs,MID,30,18,12,2,83.3,1,2,14,77.8,1.5,25,2016,Round 8
30,29,Chris Masten,MID,30,17,13,4,73.3,3,2,10,58.8,1.3,22,2016,Round 8
31,29,Liam Picken,MID,30,19,11,6,66.7,3,1,9,47.4,1.7,20,2016,Round 8
32,33,Luke Dahlhaus,FWD,29,11,18,5,79.3,5,1,7,63.6,0.6,23,2016,Round 8
33,33,Josh Kelly,MID,29,13,16,7,79.3,0,0,8,61.5,0.8,23,2016,Round 8
34,33,David Mundy,MID,29,16,13,3,75.9,4,7,11,68.8,1.2,22,2016,Round 8
35,33,Jack Steven,MID,29,8,21,1,75.9,2,2,7,87.5,0.4,22,2016,Round 8
36,33,Ollie Wines,MID,29,9,20,4,62.1,4,0,1,11.1,0.5,18,2016,Round 8
37,38,Nick Dal Santo,MID,28,11,17,2,85.7,1,1,9,81.8,0.6,24,2016,Round 8
38,38,Dustin Martin,MID,28,23,5,5,57.1,6,1,11,47.8,4.6,16,2016,Round 8
39,38,Dion Prestia,MID,28,11,17,5,67.9,4,0,6,54.5,0.6,19,2016,Round 8
40,38,Matthew Priddis,MID,28,7,21,0,60.7,3,2,2,28.6,0.3,17,2016,Round 8
41,38,Heath Shaw,DEF,28,25,3,3,89.3,1,7,23,92,8.3,25,2016,Round 8
42,38,Rory Sloane,MID,28,15,13,7,71.4,3,0,0,0,0,0,2016,Round 8
43,44,Craig Bird,MID,27,7,20,4,77.8,2,0,2,28.6,0.4,21,2016,Round 8
44,44,Ed Curnow,MID,27,15,12,7,66.7,1,3,8,53.3,1.3,18,2016,Round 8
45,44,Jack Macrae,FWD,27,15,12,2,77.8,3,4,11,73.3,1.3,21,2016,Round 8
46,44,Isaac Smith,FWD,27,18,9,3,74.1,2,3,12,66.7,2,20,2016,Round 8
47,44,Andrew Swallow,MID,27,13,14,6,74.1,4,3,10,76.9,0.9,20,2016,Round 8
48,49,Brandon Ellis,MID,26,17,9,1,76.9,3,1,13,76.5,1.9,20,2016,Round 8
49,49,Hamish Hartlett,DEF,26,15,11,3,65.4,4,8,11,73.3,1.4,17,2016,Round 8
50,49,James Kelly,DEF,26,13,13,1,88.5,3,2,12,92.3,1,23,2016,Round 8
51,49,Sam Mitchell,MID,26,10,16,2,80.8,5,0,8,80,0.6,21,2016,Round 8
52,49,Marc Murphy,MID,26,14,12,4,69.2,7,2,9,64.3,1.2,18,2016,Round 8
53,49,Clancee Pearce,DEF,26,8,18,0,80.8,0,0,4,50,0.4,21,2016,Round 8
54,49,Michael Walters,FWD,26,16,10,3,73.1,3,1,10,62.5,1.6,19,2016,Round 8
55,56,Jimmy Bartel,MID,25,12,13,1,80,2,2,0,0,0,0,2016,Round 8
56,56,Jarryd Blair,FWD,25,13,12,6,80,1,1,8,61.5,1.1,20,2016,Round 8
57,56,Sam Butler,DEF,25,14,11,4,84,0,2,10,71.4,1.3,21,2016,Round 8
58,56,Stephen Coniglio,MID,25,11,14,2,72,1,0,6,54.5,0.8,18,2016,Round 8
59,56,Shane Edwards,FWD,25,12,13,4,80,2,4,9,75,0.9,20,2016,Round 8
60,56,Shaun Grigg,MID,25,14,11,6,76,0,2,9,64.3,1.3,19,2016,Round 8
61,56,Ricky Henderson,MID,25,20,5,2,76,3,6,0,0,0,0,2016,Round 8
62,56,Jordan Lewis,MID,25,15,10,9,80,4,1,10,66.7,1.5,20,2016,Round 8
63,56,Tom Liberatore,MID,25,12,13,5,76,5,0,7,58.3,0.9,19,2016,Round 8
64,56,Tom McDonald,KEYD,25,13,12,0,88,2,10,12,92.3,1.1,22,2016,Round 8
65,56,Shane Savage,DEF,25,16,9,3,92,1,5,14,87.5,1.8,23,2016,Round 8
66,56,Kade Simpson,DEF,25,20,5,2,88,4,5,17,85,4,22,2016,Round 8
67,56,Billy Stretch,MID,25,10,15,2,80,1,1,7,70,0.7,20,2016,Round 8
68,56,Jack Viney,MID,25,10,15,2,76,4,0,5,50,0.7,19,2016,Round 8
69,56,Mitch Wallis,FWD,25,11,14,4,72,4,1,4,36.4,0.8,18,2016,Round 8
70,56,Callan Ward,MID,25,14,11,5,68,1,0,8,57.1,1.3,17,2016,Round 8
