,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Jack Steele,MID,40,16,24,6,80,5,3,13,81.3,0.7,32,2022,Round 19
1,2,Rory Laird,MID,38,28,10,14,63.2,4,2,16,57.1,2.8,24,2022,Round 19
2,2,Zach Merrett,MID,38,23,15,7,60.5,9,4,11,47.8,1.5,23,2022,Round 19
3,4,Patrick Cripps,MID,34,13,21,6,55.9,7,0,5,38.5,0.6,19,2022,Round 19
4,4,Touk Miller,MID,34,20,14,6,64.7,3,1,12,60,1.4,22,2022,Round 19
5,6,Tom Mitchell,MID,32,12,20,4,90.6,7,0,9,75,0.6,29,2022,Round 19
6,6,Lachie Neale,MID,32,13,19,7,81.3,3,2,7,53.8,0.7,26,2022,Round 19
7,8,Noah Anderson,MID,31,20,11,8,77.4,4,3,15,75,1.8,24,2022,Round 19
8,8,Brad Crouch,MID,31,18,13,5,61.3,3,4,10,55.6,1.4,19,2022,Round 19
9,8,Sam Walsh,MID,31,14,17,4,74.2,6,5,6,42.9,0.8,23,2022,Round 19
10,8,Hayden Young,DEF,31,23,8,5,83.9,1,5,18,78.3,2.9,26,2022,Round 19
11,12,Luke Davies-Uniacke,MID,30,12,18,3,76.7,4,0,8,66.7,0.7,23,2022,Round 19
12,12,Aaron Hall,DEF,30,22,8,6,73.3,3,6,14,63.6,2.8,22,2022,Round 19
13,12,Jai Newcombe,MID,30,13,17,7,73.3,4,0,7,53.8,0.8,22,2022,Round 19
14,12,Dion Prestia,MID,30,17,13,4,70,5,2,8,47.1,1.3,21,2022,Round 19
15,12,Dylan Shiel,MID,30,13,17,6,80,2,1,7,53.8,0.8,24,2022,Round 19
16,12,Tim Taranto,FWD,30,18,12,6,80,2,2,13,72.2,1.5,24,2022,Round 19
17,18,Angus Brayshaw,DEF,29,23,6,4,65.5,2,5,16,69.6,3.8,19,2022,Round 19
18,18,Brandon Ellis,MID,29,18,11,1,72.4,4,3,13,72.2,1.6,21,2022,Round 19
19,18,Jack Macrae,MID,29,17,12,3,69,5,2,10,58.8,1.4,20,2022,Round 19
20,18,Luke Parker,MID,29,11,18,2,51.7,6,2,3,27.3,0.6,15,2022,Round 19
21,22,Taylor Adams,MID,28,8,20,3,60.7,6,0,5,62.5,0.4,17,2022,Round 19
22,22,Andrew Brayshaw,MID,28,7,21,1,78.6,7,1,3,42.9,0.3,22,2022,Round 19
23,22,Clayton Oliver,MID,28,14,14,4,60.7,5,0,7,50,1,17,2022,Round 19
24,22,Bailey Smith,FWD,28,18,10,6,71.4,1,0,11,61.1,1.8,20,2022,Round 19
25,22,Adam Treloar,MID,28,16,12,1,82.1,2,2,12,75,1.3,23,2022,Round 19
26,27,Adam Cerra,MID,27,10,17,5,81.5,3,1,5,50,0.6,22,2022,Round 19
27,27,Bailey Dale,DEF,27,17,10,2,70.4,2,5,13,76.5,1.7,19,2022,Round 19
28,27,Matthew Kennedy,MID,27,16,11,3,77.8,0,4,11,68.8,1.5,21,2022,Round 19
29,27,Callum Mills,MID,27,13,14,3,77.8,3,3,9,69.2,0.9,21,2022,Round 19
30,27,Sebastian Ross,MID,27,14,13,3,63,3,2,6,42.9,1.1,17,2022,Round 19
31,27,Caleb Serong,MID,27,13,14,3,74.1,4,4,8,61.5,0.9,20,2022,Round 19
32,27,Jack Sinclair,DEF,27,17,10,3,81.5,3,4,13,76.5,1.7,22,2022,Round 19
33,27,Zach Tuohy,DEF,27,19,8,5,77.8,2,9,14,73.7,2.4,21,2022,Round 19
34,35,Tom Barrass,KEYD,26,17,9,2,73.1,3,4,14,82.4,1.9,19,2022,Round 19
35,35,Nick Blakey,DEF,26,19,7,5,73.1,5,8,15,78.9,2.7,19,2022,Round 19
36,35,Marcus Bontempelli,MID,26,14,12,5,61.5,1,1,6,42.9,1.2,16,2022,Round 19
37,35,Will Brodie,MID,26,15,11,3,65.4,5,0,10,66.7,1.4,17,2022,Round 19
38,35,Sam Docherty,DEF,26,17,9,1,76.9,5,4,13,76.5,1.9,20,2022,Round 19
39,35,Dyson Heppell,DEF,26,17,9,5,80.8,3,3,13,76.5,1.9,21,2022,Round 19
40,35,James Rowbottom,MID,26,14,12,6,65.4,5,0,7,50,1.2,17,2022,Round 19
41,35,Bailey Scott,DEF,26,11,15,1,73.1,3,3,8,72.7,0.7,19,2022,Round 19
42,43,Karl Amon,MID,25,22,3,5,72,5,3,15,68.2,7.3,18,2022,Round 19
43,43,Jed Anderson,FWD,25,9,16,3,76,5,1,5,55.6,0.6,19,2022,Round 19
44,43,Robbie Fox,DEF,25,18,7,1,72,1,6,14,77.8,2.6,18,2022,Round 19
45,43,Max Gawn,RUC,25,16,9,3,56,5,3,10,62.5,1.8,14,2022,Round 19
46,43,Harry Himmelberg,KEYF,25,19,6,1,76,1,8,15,78.9,3.2,19,2022,Round 19
47,43,Hugh McCluggage,MID,25,15,10,3,84,2,2,12,80,1.5,21,2022,Round 19
48,43,Justin McInerney,MID,25,15,10,3,76,2,1,9,60,1.5,19,2022,Round 19
49,43,Dylan Moore,FWD,25,9,16,5,88,0,1,8,88.9,0.6,22,2022,Round 19
50,43,Jack Redden,MID,25,9,16,1,76,1,2,7,77.8,0.6,19,2022,Round 19
51,43,Adam Saad,DEF,25,22,3,4,92,1,4,21,95.5,7.3,23,2022,Round 19
