,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Bernie Vince,MID,38,24,14,8,76.3,3,3,17,70.8,1.7,29,2015,Round 12
1,2,Nathan Jones,MID,35,17,18,3,68.6,7,1,9,52.9,0.9,24,2015,Round 12
2,2,Jack Macrae,MID,35,14,21,5,71.4,3,1,9,64.3,0.7,25,2015,Round 12
3,4,Nick Dal Santo,MID,34,18,16,5,67.6,5,4,10,55.6,1.1,23,2015,Round 12
4,5,Scott Thompson,MID,32,12,20,3,68.8,6,1,9,75,0.6,22,2015,Round 12
5,6,Patrick Cripps,MID,31,9,22,7,80.6,2,0,7,77.8,0.4,25,2015,Round 12
6,6,Patrick Dangerfield,MID,31,20,11,4,61.3,5,2,10,50,1.8,19,2015,Round 12
7,6,Brandon Ellis,MID,31,18,13,6,74.2,2,2,11,61.1,1.4,23,2015,Round 12
8,6,Andrew Gaff,MID,31,20,11,7,67.7,3,4,12,60,1.8,21,2015,Round 12
9,6,Dustin Martin,FWD,31,24,7,7,71,2,5,16,66.7,3.4,22,2015,Round 12
10,11,Heath Shaw,DEF,30,24,6,2,66.7,4,7,17,70.8,4,20,2015,Round 12
11,12,Andrew Carrazzo,MID,29,9,20,3,75.9,3,0,4,44.4,0.5,22,2015,Round 12
12,12,Jamie Macmillan,DEF,29,21,8,5,82.8,0,4,17,81,2.6,24,2015,Round 12
13,12,Marc Murphy,MID,29,22,7,11,44.8,3,3,8,36.4,3.1,13,2015,Round 12
14,12,Rory Sloane,MID,29,13,16,7,65.5,2,1,9,69.2,0.8,19,2015,Round 12
15,12,Adam Treloar,MID,29,16,13,4,72.4,4,1,11,68.8,1.2,21,2015,Round 12
16,17,Dayne Beams,MID,28,13,15,4,67.9,1,1,8,61.5,0.9,19,2015,Round 12
17,17,Brent Harvey,FWD,28,10,18,5,78.6,1,1,7,70,0.6,22,2015,Round 12
18,17,Jack Viney,MID,28,11,17,0,67.9,3,2,9,81.8,0.6,19,2015,Round 12
19,20,Travis Boak,MID,27,11,16,4,70.4,7,0,4,36.4,0.7,19,2015,Round 12
20,20,Ryan Griffen,MID,27,14,13,2,85.2,1,4,12,85.7,1.1,23,2015,Round 12
21,20,Steven Motlop,FWD,27,19,8,7,70.4,2,2,12,63.2,2.4,19,2015,Round 12
22,20,Matthew Priddis,MID,27,7,20,1,66.7,4,1,4,57.1,0.4,18,2015,Round 12
23,24,Ed Curnow,MID,26,11,15,0,84.6,0,2,7,63.6,0.7,22,2015,Round 12
24,24,Luke Dahlhaus,FWD,26,15,11,3,50,3,2,6,40,1.4,13,2015,Round 12
25,24,Lynden Dunn,KEYD,26,22,4,3,76.9,5,15,16,72.7,5.5,20,2015,Round 12
26,24,Lewis Taylor,FWD,26,18,8,2,76.9,6,3,13,72.2,2.3,20,2015,Round 12
27,24,Ollie Wines,MID,26,10,16,5,69.2,4,0,5,50,0.6,18,2015,Round 12
28,24,Jack Ziebell,MID,26,18,8,6,50,5,1,7,38.9,2.3,13,2015,Round 12
29,30,Tom Bell,FWD,25,16,9,4,64,5,0,7,43.8,1.8,16,2015,Round 12
30,30,Hamish Hartlett,MID,25,10,15,5,72,4,1,6,60,0.7,18,2015,Round 12
31,30,Luke Hodge,MID,25,19,6,2,88,2,5,17,89.5,3.2,22,2015,Round 12
32,30,Bachar Houli,DEF,25,13,12,2,84,3,6,10,76.9,1.1,21,2015,Round 12
33,30,Rory Laird,DEF,25,8,17,4,76,1,1,7,87.5,0.5,19,2015,Round 12
34,30,Chris Masten,MID,25,14,11,4,80,3,2,12,85.7,1.3,20,2015,Round 12
35,30,Sam Mitchell,MID,25,15,10,4,68,6,4,9,60,1.5,17,2015,Round 12
36,30,Scott Selwood,MID,25,14,11,3,56,4,3,6,42.9,1.3,14,2015,Round 12
37,30,Liam Shiels,MID,25,15,10,5,68,0,0,8,53.3,1.5,17,2015,Round 12
38,39,Matthew Broadbent,DEF,24,16,8,2,75,4,5,11,68.8,2,18,2015,Round 12
