,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Leigh Montagna,MID,47,34,13,12,68.1,4,2,21,61.8,2.6,32,2013,Round 23
1,1,Jack Steven,MID,47,17,30,3,76.6,4,1,10,58.8,0.6,36,2013,Round 23
2,3,Matthew Boyd,MID,40,23,17,5,75,4,4,15,65.2,1.4,30,2013,Round 23
3,4,Tom Rockliff,MID,37,15,22,3,78.4,3,5,9,60,0.7,29,2013,Round 23
4,5,Tom Liberatore,MID,36,15,21,4,63.9,3,0,6,40,0.7,23,2013,Round 23
5,6,Jimmy Bartel,DEF,35,25,10,7,68.6,4,5,16,64,2.5,24,2013,Round 23
6,6,Kane Cornes,MID,35,21,14,3,71.4,2,4,17,81,1.5,25,2013,Round 23
7,6,Brandon Ellis,MID,35,25,10,3,88.6,1,2,22,88,2.5,31,2013,Round 23
8,6,Clinton Jones,MID,35,14,21,2,80,3,0,11,78.6,0.7,28,2013,Round 23
9,6,Matthew Priddis,MID,35,7,28,3,71.4,4,0,4,57.1,0.3,25,2013,Round 23
10,6,Mathew Stokes,MID,35,17,18,7,68.6,4,0,10,58.8,0.9,24,2013,Round 23
11,12,Ryan Bastinac,MID,34,17,17,5,85.3,3,0,14,82.4,1,29,2013,Round 23
12,12,Nick Dal Santo,MID,34,17,17,1,79.4,1,1,13,76.5,1,27,2013,Round 23
13,12,Jarryn Geary,DEF,34,19,15,7,88.2,0,1,15,78.9,1.3,30,2013,Round 23
14,15,Gary Ablett,MID,33,18,15,4,75.8,5,1,13,72.2,1.2,25,2013,Round 23
15,15,Josh P. Kennedy,MID,33,11,22,4,60.6,1,1,6,54.5,0.5,20,2013,Round 23
16,15,Scott Pendlebury,MID,33,14,19,4,90.9,0,2,12,85.7,0.7,30,2013,Round 23
17,15,Dion Prestia,MID,33,18,15,7,75.8,4,3,11,61.1,1.2,25,2013,Round 23
18,15,Brent Stanton,MID,33,23,10,4,78.8,3,4,17,73.9,2.3,26,2013,Round 23
19,15,Scott Thompson,MID,33,18,15,6,75.8,4,0,12,66.7,1.2,25,2013,Round 23
20,21,Scott Selwood,MID,32,14,18,1,75,1,2,7,50,0.8,24,2013,Round 23
21,22,Brent Harvey,FWD,31,15,16,7,77.4,2,2,12,80,0.9,24,2013,Round 23
22,23,Taylor Adams,MID,30,20,10,5,53.3,4,3,11,55,2,16,2013,Round 23
23,23,Adam Cooney,MID,30,14,16,2,80,3,1,11,78.6,0.9,24,2013,Round 23
24,23,Daniel Jackson,MID,30,18,12,8,83.3,0,1,14,77.8,1.5,25,2013,Round 23
25,26,Trent Cotchin,MID,29,22,7,6,69,4,1,14,63.6,3.1,20,2013,Round 23
26,26,Brad Crouch,MID,29,14,15,7,75.9,4,3,9,64.3,0.9,22,2013,Round 23
27,26,Patrick Dangerfield,MID,29,18,11,3,58.6,5,0,10,55.6,1.6,17,2013,Round 23
28,26,Sean Dempster,DEF,29,18,11,3,93.1,1,4,17,94.4,1.6,27,2013,Round 23
29,26,Robert Murphy,DEF,29,23,6,3,93.1,0,4,22,95.7,3.8,27,2013,Round 23
