,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Sam Walsh,MID,40,19,21,11,85,3,1,14,73.7,0.9,34,2022,Round 15
1,2,Jake Lloyd,DEF,39,23,16,2,84.6,2,5,20,87,1.4,33,2022,Round 15
2,3,Aaron Hall,DEF,38,30,8,8,71.1,6,10,22,73.3,3.8,27,2022,Round 15
3,4,Will Brodie,MID,36,12,24,5,72.2,7,2,8,66.7,0.5,26,2022,Round 15
4,5,Clayton Oliver,MID,35,14,21,3,74.3,4,4,6,42.9,0.7,26,2022,Round 15
5,6,Rory Laird,MID,34,13,21,4,70.6,3,1,6,46.2,0.6,24,2022,Round 15
6,6,Jack Viney,MID,34,17,17,10,61.8,6,0,10,58.8,1,21,2022,Round 15
7,8,Daniel Rich,DEF,33,25,8,6,97,2,7,24,96,3.1,32,2022,Round 15
8,9,Nick Blakey,DEF,31,19,12,5,83.9,1,5,18,94.7,1.6,26,2022,Round 15
9,9,Stephen Coniglio,FWD,31,22,9,6,61.3,6,1,11,50,2.4,19,2022,Round 15
10,9,Jack Macrae,MID,31,14,17,4,71,4,2,9,64.3,0.8,22,2022,Round 15
11,9,Christian Petracca,MID,31,20,11,9,54.8,5,2,9,45,1.8,17,2022,Round 15
12,9,Sebastian Ross,MID,31,16,15,2,74.2,7,2,11,68.8,1.1,23,2022,Round 15
13,14,Riley Bonner,DEF,30,21,9,2,80,6,4,16,76.2,2.3,24,2022,Round 15
14,14,Sam Docherty,DEF,30,24,6,2,80,6,4,18,75,4,24,2022,Round 15
15,14,Harry Himmelberg,KEYF,30,21,9,2,76.7,5,12,14,66.7,2.3,23,2022,Round 15
16,14,Dan Houston,DEF,30,22,8,2,93.3,1,5,21,95.5,2.8,28,2022,Round 15
17,14,Ben Keays,MID,30,17,13,5,60,8,3,9,52.9,1.3,18,2022,Round 15
18,14,Tom Liberatore,MID,30,14,16,6,76.7,6,0,8,57.1,0.9,23,2022,Round 15
19,14,Touk Miller,MID,30,17,13,6,56.7,6,0,9,52.9,1.3,17,2022,Round 15
20,21,Angus Brayshaw,DEF,29,17,12,1,69,3,5,10,58.8,1.4,20,2022,Round 15
21,21,Jordan Dawson,DEF,29,23,6,3,82.8,3,8,18,78.3,3.8,24,2022,Round 15
22,21,Zac Fisher,FWD,29,17,12,5,82.8,3,1,14,82.4,1.4,24,2022,Round 15
23,21,Jack Steele,MID,29,10,19,4,58.6,4,2,6,60,0.5,17,2022,Round 15
24,21,Tom Stewart,DEF,29,21,8,3,82.8,2,9,18,85.7,2.6,24,2022,Round 15
25,26,Bailey Dale,DEF,28,21,7,3,85.7,3,9,18,85.7,3,24,2022,Round 15
26,26,Cameron Guthrie,MID,28,16,12,4,67.9,4,1,9,56.3,1.3,19,2022,Round 15
27,26,Zach Merrett,MID,28,18,10,7,64.3,6,3,11,61.1,1.8,18,2022,Round 15
28,26,Adam Saad,DEF,28,18,10,4,92.9,6,5,17,94.4,1.8,26,2022,Round 15
29,26,Jy Simpkin,MID,28,17,11,6,53.6,4,2,8,47.1,1.5,15,2022,Round 15
30,31,Marcus Bontempelli,MID,27,17,10,11,66.7,3,0,8,47.1,1.7,18,2022,Round 15
31,31,Andrew Brayshaw,MID,27,9,18,2,74.1,4,1,3,33.3,0.5,20,2022,Round 15
32,31,Brad Crouch,MID,27,13,14,2,66.7,3,2,6,46.2,0.9,18,2022,Round 15
33,31,Isaac Cumming,DEF,27,24,3,2,74.1,5,12,17,70.8,8,20,2022,Round 15
34,31,Josh Dunkley,FWD,27,13,14,3,77.8,1,1,7,53.8,0.9,21,2022,Round 15
35,31,Oliver Florent,DEF,27,15,12,4,85.2,2,2,12,80,1.3,23,2022,Round 15
36,31,George Hewett,MID,27,14,13,8,81.5,4,2,9,64.3,1.1,22,2022,Round 15
37,31,Hugh McCluggage,MID,27,19,8,6,48.1,6,1,7,36.8,2.4,13,2022,Round 15
38,31,Daniel Rioli,DEF,27,12,15,3,66.7,4,2,6,50,0.8,18,2022,Round 15
39,31,Adam Treloar,MID,27,9,18,2,74.1,3,0,5,55.6,0.5,20,2022,Round 15
40,41,Karl Amon,MID,26,16,10,0,61.5,2,2,9,56.3,1.6,16,2022,Round 15
41,41,Josh Kelly,MID,26,15,11,6,76.9,5,0,10,66.7,1.4,20,2022,Round 15
42,41,Jack Scrimshaw,DEF,26,13,13,0,88.5,1,5,12,92.3,1,23,2022,Round 15
43,41,Dylan Shiel,MID,26,11,15,7,80.8,3,0,7,63.6,0.7,21,2022,Round 15
44,41,Steele Sidebottom,MID,26,16,10,4,69.2,6,2,9,56.3,1.6,18,2022,Round 15
45,41,Ollie Wines,MID,26,10,16,3,65.4,7,1,6,60,0.6,17,2022,Round 15
46,47,Nick Daicos,DEF,25,9,16,1,80,2,1,9,100,0.6,20,2022,Round 15
47,47,Mitch Duncan,DEF,25,20,5,6,64,6,5,11,55,4,16,2022,Round 15
48,47,Hugh Greenwood,MID,25,13,12,3,48,5,2,1,7.7,1.1,12,2022,Round 15
49,47,Matthew Kennedy,MID,25,11,14,5,84,2,2,8,72.7,0.8,21,2022,Round 15
50,47,Jack Ross,MID,25,11,14,3,84,2,0,7,63.6,0.8,21,2022,Round 15
51,47,David Swallow,MID,25,14,11,6,56,2,2,7,50,1.3,14,2022,Round 15
