,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Steele Sidebottom,MID,43,19,24,3,62.8,6,3,7,36.8,0.8,27,2018,Round 4
1,2,Robbie Gray,FWD,39,12,27,5,84.6,5,4,7,58.3,0.4,33,2018,Round 4
2,3,Rory Laird,DEF,37,18,19,4,73,5,6,12,66.7,0.9,27,2018,Round 4
3,4,Adam Treloar,MID,36,13,23,4,58.3,8,2,2,15.4,0.6,21,2018,Round 4
4,5,Shaun Higgins,MID,35,15,20,3,62.9,5,1,7,46.7,0.8,22,2018,Round 4
5,6,Jack Macrae,MID,34,20,14,4,73.5,3,0,13,65,1.4,25,2018,Round 4
6,6,Callan Ward,MID,34,15,19,3,67.6,2,1,8,53.3,0.8,23,2018,Round 4
7,8,Brodie Grundy,RUC,33,10,23,6,66.7,6,1,6,60,0.4,22,2018,Round 4
8,8,Elliot Yeo,MID,33,25,8,5,69.7,6,5,17,68,3.1,23,2018,Round 4
9,10,Andrew Gaff,MID,32,17,15,5,75,3,1,12,70.6,1.1,24,2018,Round 4
10,10,David Mundy,FWD,32,17,15,5,68.8,3,2,8,47.1,1.1,22,2018,Round 4
11,12,Dyson Heppell,MID,31,14,17,1,54.8,3,3,4,28.6,0.8,17,2018,Round 4
12,12,Tom Phillips,MID,31,15,16,1,64.5,5,0,7,46.7,0.9,20,2018,Round 4
13,12,Liam Shiels,MID,31,20,11,6,67.7,7,0,12,60,1.8,21,2018,Round 4
14,15,Chris Masten,MID,30,20,10,3,70,1,3,11,55,2,21,2018,Round 4
15,15,Scott Pendlebury,MID,30,19,11,6,73.3,2,1,13,68.4,1.7,22,2018,Round 4
16,17,Nick Haynes,DEF,29,18,11,2,82.8,1,5,13,72.2,1.6,24,2018,Round 4
17,17,Michael Hurley,KEYD,29,24,5,1,75.9,2,8,18,75,4.8,22,2018,Round 4
18,17,Zach Merrett,MID,29,18,11,3,62.1,5,3,8,44.4,1.6,18,2018,Round 4
19,17,Lachie Neale,MID,29,16,13,6,69,5,1,9,56.3,1.2,20,2018,Round 4
20,17,Paul Seedsman,MID,29,16,13,7,58.6,11,4,7,43.8,1.2,17,2018,Round 4
