,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Bernie Vince,MID,38,19,19,4,60.5,3,2,10,52.6,1,23,2015,Round 11
1,2,Taylor Adams,MID,36,22,14,7,50,3,2,9,40.9,1.6,18,2015,Round 11
2,3,Dylan Shiel,MID,34,16,18,3,70.6,4,2,8,50,0.9,24,2015,Round 11
3,4,Andrew Gaff,MID,33,18,15,3,63.6,2,3,8,44.4,1.2,21,2015,Round 11
4,4,Luke Parker,MID,33,15,18,3,69.7,2,4,9,60,0.8,23,2015,Round 11
5,6,Nathan Jones,MID,32,19,13,12,68.8,2,1,12,63.2,1.5,22,2015,Round 11
6,6,Matthew Priddis,MID,32,9,23,3,68.8,1,1,5,55.6,0.4,22,2015,Round 11
7,8,Nat Fyfe,MID,31,18,13,4,67.7,2,3,10,55.6,1.4,21,2015,Round 11
8,8,Brent Stanton,MID,31,22,9,6,80.6,1,3,17,77.3,2.4,25,2015,Round 11
9,8,Jobe Watson,MID,31,11,20,2,71,4,1,5,45.5,0.6,22,2015,Round 11
10,11,Dane Swan,MID,30,15,15,2,70,3,2,8,53.3,1,21,2015,Round 11
11,11,Callan Ward,MID,30,13,17,7,70,1,0,6,46.2,0.8,21,2015,Round 11
12,13,Daniel Cross,DEF,29,13,16,4,69,2,2,6,46.2,0.8,20,2015,Round 11
13,13,Corey Enright,DEF,29,22,7,6,79.3,3,6,17,77.3,3.1,23,2015,Round 11
14,13,Zach Merrett,FWD,29,16,13,1,69,3,0,10,62.5,1.2,20,2015,Round 11
15,13,Scott Pendlebury,MID,29,14,15,7,82.8,1,1,10,71.4,0.9,24,2015,Round 11
16,13,Adam Treloar,MID,29,13,16,4,62.1,3,2,6,46.2,0.8,18,2015,Round 11
17,18,Jack Crisp,MID,28,15,13,4,75,3,2,9,60,1.2,21,2015,Round 11
18,18,Brad Ebert,MID,28,18,10,5,71.4,2,3,12,66.7,1.8,20,2015,Round 11
19,18,Jarrad McVeigh,MID,28,18,10,3,96.4,0,0,17,94.4,1.8,27,2015,Round 11
20,18,Leigh Montagna,MID,28,21,7,4,64.3,5,4,12,57.1,3,18,2015,Round 11
21,22,Robbie Gray,MID,27,13,14,2,59.3,7,3,5,38.5,0.9,16,2015,Round 11
22,22,Dyson Heppell,MID,27,16,11,4,70.4,1,2,9,56.3,1.5,19,2015,Round 11
23,22,Josh P. Kennedy,MID,27,8,19,3,59.3,3,2,2,25,0.4,16,2015,Round 11
24,22,Marley Williams,DEF,27,16,11,4,70.4,2,2,10,62.5,1.5,19,2015,Round 11
25,22,Chad Wingard,FWD,27,21,6,9,40.7,4,2,8,38.1,3.5,11,2015,Round 11
26,27,Josh Caddy,MID,26,20,6,9,50,7,0,10,50,3.3,13,2015,Round 11
27,27,Toby Greene,FWD,26,10,16,6,69.2,5,1,4,40,0.6,18,2015,Round 11
28,27,Tom Mitchell,MID,26,11,15,2,76.9,5,0,6,54.5,0.7,20,2015,Round 11
29,27,Dane Rampe,DEF,26,18,8,2,65.4,4,3,10,55.6,2.3,17,2015,Round 11
30,27,Jimmy Toumpas,MID,26,14,12,1,84.6,0,3,11,78.6,1.2,22,2015,Round 11
31,27,Lachie Whitfield,MID,26,22,4,2,69.2,3,5,14,63.6,5.5,18,2015,Round 11
32,33,Matthew Broadbent,DEF,25,18,7,6,52,4,5,11,61.1,2.6,13,2015,Round 11
33,33,Tim Broomhead,FWD,25,10,15,4,68,2,1,6,60,0.7,17,2015,Round 11
34,33,Brendon Goddard,MID,25,7,18,1,76,1,0,5,71.4,0.4,19,2015,Round 11
35,33,Michael Hibberd,DEF,25,16,9,1,76,4,4,13,81.3,1.8,19,2015,Round 11
36,33,Kade Kolodjashnij,DEF,25,16,9,1,72,3,4,11,68.8,1.8,18,2015,Round 11
37,33,David Mundy,MID,25,11,14,4,80,1,0,7,63.6,0.8,20,2015,Round 11
38,33,Adam Saad,DEF,25,12,13,0,80,5,6,8,66.7,0.9,20,2015,Round 11
39,33,Heath Shaw,DEF,25,19,6,2,80,2,7,15,78.9,3.2,20,2015,Round 11
40,33,Cam Sutcliffe,DEF,25,14,11,1,76,1,1,11,78.6,1.3,19,2015,Round 11
41,33,Jack Watts,FWD,25,10,15,1,92,1,3,9,90,0.7,23,2015,Round 11
42,43,Mark Baguley,DEF,24,11,13,0,87.5,2,2,11,100,0.8,21,2015,Round 11
43,43,Ryan Griffen,MID,24,11,13,3,83.3,4,2,8,72.7,0.8,20,2015,Round 11
44,43,Jack Grimes,DEF,24,9,15,1,95.8,0,4,8,88.9,0.6,23,2015,Round 11
45,43,Chris Masten,MID,24,12,12,1,58.3,2,1,3,25,1,14,2015,Round 11
46,43,Tom Scully,MID,24,9,15,1,91.7,2,2,8,88.9,0.6,22,2015,Round 11
47,43,Lee Spurr,DEF,24,18,6,3,66.7,4,0,12,66.7,3,16,2015,Round 11
48,43,Mathew Stokes,FWD,24,18,6,4,70.8,0,2,11,61.1,3,17,2015,Round 11
49,43,Dom Tyson,MID,24,14,10,0,75,4,5,8,57.1,1.4,18,2015,Round 11
50,43,Jack Viney,MID,24,9,15,3,83.3,4,2,6,66.7,0.6,20,2015,Round 11
51,43,Ollie Wines,MID,24,15,9,3,45.8,6,0,3,20,1.7,11,2015,Round 11
52,53,Ben Cunnington,MID,23,15,8,3,56.5,4,4,6,40,1.9,13,2015,Round 11
53,53,Cameron Guthrie,MID,23,10,13,5,69.6,3,0,6,60,0.8,16,2015,Round 11
54,53,Jarrod Harbrow,DEF,23,16,7,0,69.6,0,2,10,62.5,2.3,16,2015,Round 11
55,53,Stephen Hill,MID,23,14,9,3,65.2,4,3,7,50,1.6,15,2015,Round 11
56,53,Garrick Ibbotson,DEF,23,16,7,2,95.7,0,2,15,93.8,2.3,22,2015,Round 11
57,53,Lachie Neale,MID,23,17,6,5,60.9,1,4,8,47.1,2.8,14,2015,Round 11
58,53,Adam Oxley,MID,23,11,12,1,82.6,1,1,9,81.8,0.9,19,2015,Round 11
59,53,Michael Rischitelli,MID,23,17,6,3,60.9,3,4,9,52.9,2.8,14,2015,Round 11
60,61,Andrew Boston,FWD,22,17,5,2,63.6,4,1,9,52.9,3.4,14,2015,Round 11
61,61,Tomas Bugg,DEF,22,9,13,3,72.7,4,4,5,55.6,0.7,16,2015,Round 11
62,61,Stephen Coniglio,MID,22,8,14,3,72.7,3,2,4,50,0.6,16,2015,Round 11
63,61,Dan Hannebery,MID,22,11,11,1,72.7,1,2,7,63.6,1,16,2015,Round 11
64,61,Brent Harvey,FWD,22,16,6,5,63.6,4,0,8,50,2.7,14,2015,Round 11
65,61,Michael Hurley,KEYD,22,17,5,0,86.4,3,5,14,82.4,3.4,19,2015,Round 11
66,61,Tom McDonald,KEYD,22,8,14,1,90.9,0,5,8,100,0.6,20,2015,Round 11
67,61,Jasper Pittard,DEF,22,14,8,3,63.6,3,4,9,64.3,1.8,14,2015,Round 11
68,61,Steele Sidebottom,MID,22,13,9,1,72.7,1,0,9,69.2,1.4,16,2015,Round 11
69,61,Travis Varcoe,FWD,22,8,14,2,81.8,0,1,6,75,0.6,18,2015,Round 11
70,71,Harry Cunningham,FWD,21,15,6,5,85.7,2,2,13,86.7,2.5,18,2015,Round 11
71,71,Cale Hooker,KEYD,21,12,9,0,85.7,4,5,9,75,1.3,18,2015,Round 11
72,71,Mark LeCras,FWD,21,14,7,1,66.7,2,2,8,57.1,2,14,2015,Round 11
73,71,Jordan Murdoch,MID,21,14,7,2,85.7,1,5,12,85.7,2,18,2015,Round 11
74,71,Tendai Mzungu,MID,21,9,12,2,52.4,5,1,3,33.3,0.8,11,2015,Round 11
75,71,Luke Russell,FWD,21,15,6,4,52.4,5,2,8,53.3,2.5,11,2015,Round 11
76,71,Jack Steven,MID,21,12,9,6,71.4,1,1,7,58.3,1.3,15,2015,Round 11
77,78,David Armitage,MID,20,6,14,3,70,3,1,3,50,0.4,14,2015,Round 11
78,78,Sam Colquhoun,MID,20,11,9,0,65,4,4,5,45.5,1.2,13,2015,Round 11
79,78,Adam Cooney,FWD,20,13,7,2,65,5,1,6,46.2,1.9,13,2015,Round 11
80,78,Jamie Cripps,FWD,20,18,2,5,70,1,1,13,72.2,9,14,2015,Round 11
81,78,Orazio Fantasia,DEF,20,7,13,2,85,1,2,6,85.7,0.5,17,2015,Round 11
82,78,Sam Gibson,MID,20,6,14,2,85,0,3,4,66.7,0.4,17,2015,Round 11
83,78,Kieren Jack,MID,20,6,14,4,55,3,1,2,33.3,0.4,11,2015,Round 11
84,78,Lewis Jetta,MID,20,15,5,6,80,1,3,12,80,3,16,2015,Round 11
85,78,Neville Jetta,DEF,20,7,13,0,90,2,3,6,85.7,0.5,18,2015,Round 11
86,78,Tom Langdon,DEF,20,10,10,4,80,1,3,6,60,1,16,2015,Round 11
87,78,Heritier Lumumba,DEF,20,10,10,2,85,3,4,7,70,1,17,2015,Round 11
88,78,Luke McPharlin,KEYD,20,11,9,1,85,1,1,9,81.8,1.2,17,2015,Round 11
89,78,Clancee Pearce,DEF,20,14,6,6,90,1,2,12,85.7,2.3,18,2015,Round 11
90,78,Tommy Sheridan,DEF,20,13,7,3,75,3,0,10,76.9,1.9,15,2015,Round 11
91,78,Luke Shuey,MID,20,6,14,2,80,2,0,5,83.3,0.4,16,2015,Round 11
92,93,Angus Brayshaw,FWD,19,11,8,3,57.9,6,0,7,63.6,1.4,11,2015,Round 11
93,93,Mitch Hallahan,MID,19,14,5,2,52.6,2,0,6,42.9,2.8,10,2015,Round 11
94,93,Hamish Hartlett,MID,19,10,9,3,89.5,0,1,8,80,1.1,17,2015,Round 11
95,93,Danyle Pearce,MID,19,10,9,4,73.7,2,2,7,70,1.1,14,2015,Round 11
96,93,Scott Selwood,MID,19,10,9,2,63.2,3,2,5,50,1.1,12,2015,Round 11
97,93,Devon Smith,FWD,19,10,9,0,52.6,2,1,4,40,1.1,10,2015,Round 11
98,93,Andrew Swallow,MID,19,10,9,3,63.2,6,2,6,60,1.1,12,2015,Round 11
99,93,Sam Wright,DEF,19,14,5,3,89.5,2,5,12,85.7,2.8,17,2015,Round 11
100,93,Jack Ziebell,MID,19,16,3,3,26.3,4,1,3,18.8,5.3,5,2015,Round 11
101,102,Lynden Dunn,KEYD,18,13,5,1,83.3,2,5,10,76.9,2.6,15,2015,Round 11
102,102,James Gwilt,KEYD,18,10,8,0,94.4,1,3,9,90,1.3,17,2015,Round 11
103,102,Lachlan Hansen,KEYD,18,13,5,1,94.4,0,3,12,92.3,2.6,17,2015,Round 11
104,102,Nick Haynes,KEYD,18,12,6,1,66.7,2,1,6,50,2,12,2015,Round 11
105,102,Josh Hill,FWD,18,14,4,8,66.7,1,0,9,64.3,3.5,12,2015,Round 11
106,102,Jamie Macmillan,DEF,18,13,5,2,83.3,2,5,10,76.9,2.6,15,2015,Round 11
107,102,Touk Miller,FWD,18,5,13,0,50,2,0,2,40,0.4,9,2015,Round 11
