,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Scott Pendlebury,MID,42,19,23,8,73.8,2,2,12,63.2,0.8,31,2013,Round 16
1,2,Steve Johnson,MID,38,23,15,5,34.2,6,2,4,17.4,1.5,13,2013,Round 16
2,3,Jarrad McVeigh,DEF,35,21,14,6,82.9,1,3,17,81,1.5,29,2013,Round 16
3,4,Travis Boak,MID,34,13,21,7,70.6,3,3,10,76.9,0.6,24,2013,Round 16
4,4,Dan Hannebery,MID,34,15,19,10,79.4,4,1,10,66.7,0.8,27,2013,Round 16
5,6,Tom Liberatore,MID,33,15,18,6,78.8,2,3,9,60,0.8,26,2013,Round 16
6,7,Nathan Jones,MID,31,15,16,2,45.2,4,4,5,33.3,0.9,14,2013,Round 16
7,7,Dustin Martin,FWD,31,23,8,4,61.3,6,4,11,47.8,2.9,19,2013,Round 16
8,7,Dane Swan,MID,31,17,14,5,64.5,3,2,12,70.6,1.2,20,2013,Round 16
9,10,Luke Ball,MID,30,14,16,6,80,3,1,10,71.4,0.9,24,2013,Round 16
10,10,Nat Fyfe,MID,30,21,9,3,60,4,1,11,52.4,2.3,18,2013,Round 16
11,10,Nick Malceski,DEF,30,26,4,5,83.3,3,10,22,84.6,6.5,25,2013,Round 16
12,13,Adam Cooney,MID,29,17,12,2,79.3,1,2,12,70.6,1.4,23,2013,Round 16
13,13,Trent Cotchin,MID,29,19,10,3,48.3,2,3,9,47.4,1.9,14,2013,Round 16
14,13,Josh P. Kennedy,MID,29,11,18,3,62.1,6,0,4,36.4,0.6,18,2013,Round 16
15,13,Joel Selwood,MID,29,20,9,8,69,3,0,11,55,2.2,20,2013,Round 16
16,13,Brent Stanton,MID,29,22,7,7,62.1,3,1,13,59.1,3.1,18,2013,Round 16
17,13,Koby Stevens,MID,29,12,17,6,72.4,2,2,8,66.7,0.7,21,2013,Round 16
18,19,Craig Bird,FWD,28,23,5,7,67.9,1,1,14,60.9,4.6,19,2013,Round 16
19,19,Sam Gibson,MID,28,16,12,4,78.6,2,2,0,0,0,0,2013,Round 16
20,19,Ryan Griffen,MID,28,12,16,5,60.7,5,1,4,33.3,0.8,17,2013,Round 16
21,19,Lenny Hayes,MID,28,14,14,6,67.9,6,1,8,57.1,1,19,2013,Round 16
22,19,David Mundy,MID,28,18,10,4,60.7,2,1,9,50,1.8,17,2013,Round 16
23,19,Tom Rockliff,MID,28,18,10,5,50,4,1,0,0,0,0,2013,Round 16
24,19,Steele Sidebottom,MID,28,18,10,2,82.1,4,5,14,77.8,1.8,23,2013,Round 16
25,19,Kade Simpson,DEF,28,19,9,3,82.1,3,5,15,78.9,2.1,23,2013,Round 16
26,27,Brad Ebert,MID,27,15,12,3,55.6,7,4,6,40,1.3,15,2013,Round 16
27,27,Brendon Goddard,MID,27,11,16,2,92.6,4,5,9,81.8,0.7,25,2013,Round 16
