,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,James Sicily,KEYD,43,24,19,3,90.7,6,6,20,83.3,1.3,39,2023,Round 11
1,2,Jordan De Goey,MID,35,22,13,10,65.7,7,1,16,72.7,1.7,23,2023,Round 11
2,2,Liam Duggan,DEF,35,18,17,1,74.3,3,4,12,66.7,1.1,26,2023,Round 11
3,2,Jake Lloyd,DEF,35,23,12,4,77.1,2,7,17,73.9,1.9,27,2023,Round 11
4,5,Jayden Hunt,DEF,34,21,13,4,82.4,5,7,16,76.2,1.6,28,2023,Round 11
5,6,Jack Macrae,FWD,33,15,18,7,84.8,2,2,11,73.3,0.8,28,2023,Round 11
6,6,Tim Taranto,MID,33,14,19,4,66.7,5,4,7,50,0.7,22,2023,Round 11
7,8,Zak Butters,MID,32,20,12,6,59.4,9,2,9,45,1.7,19,2023,Round 11
8,8,Nick Daicos,MID,32,13,19,2,84.4,4,3,11,84.6,0.7,27,2023,Round 11
9,8,Jordan Dawson,MID,32,19,13,4,62.5,5,4,11,57.9,1.5,20,2023,Round 11
10,8,Zach Merrett,MID,32,13,19,5,78.1,2,2,9,69.2,0.7,25,2023,Round 11
11,12,Nic Martin,MID,31,22,9,6,77.4,5,5,17,77.3,2.4,24,2023,Round 11
12,12,Dylan Moore,FWD,31,19,12,5,67.7,1,2,12,63.2,1.6,21,2023,Round 11
13,12,Jai Newcombe,MID,31,17,14,7,74.2,5,1,12,70.6,1.2,23,2023,Round 11
14,12,Mason Redman,DEF,31,23,8,6,93.5,1,2,21,91.3,2.9,29,2023,Round 11
15,12,Tom Stewart,DEF,31,24,7,6,71,2,7,16,66.7,3.4,22,2023,Round 11
16,12,Sam Walsh,MID,31,19,12,8,77.4,2,2,14,73.7,1.6,24,2023,Round 11
17,12,Lachie Whitfield,DEF,31,24,7,6,61.3,6,8,14,58.3,3.4,19,2023,Round 11
18,19,Will Day,MID,30,15,15,7,66.7,7,0,7,46.7,1,20,2023,Round 11
19,19,Christian Petracca,MID,30,18,12,6,60,2,1,9,50,1.5,18,2023,Round 11
20,19,Bailey Scott,MID,30,19,11,8,66.7,5,5,12,63.2,1.7,20,2023,Round 11
21,22,Andrew Brayshaw,MID,29,10,19,3,82.8,1,2,7,70,0.5,24,2023,Round 11
22,22,Josh Dunkley,MID,29,9,20,4,72.4,0,0,6,66.7,0.5,21,2023,Round 11
23,22,Tim Kelly,MID,29,13,16,8,72.4,5,0,9,69.2,0.8,21,2023,Round 11
24,22,Tom Mitchell,MID,29,12,17,4,79.3,3,0,8,66.7,0.7,23,2023,Round 11
25,22,Will Phillips,MID,29,6,23,2,75.9,3,1,4,66.7,0.3,22,2023,Round 11
26,22,Dion Prestia,MID,29,12,17,3,62.1,2,2,5,41.7,0.7,18,2023,Round 11
27,22,Matt Rowell,MID,29,22,7,7,72.4,1,3,14,63.6,3.1,21,2023,Round 11
28,22,Chad Warner,MID,29,17,12,7,62.1,6,1,11,64.7,1.4,18,2023,Round 11
29,30,Tom Green,MID,28,16,12,2,53.6,3,3,8,50,1.3,15,2023,Round 11
30,30,Ben Keays,FWD,28,17,11,3,57.1,9,0,6,35.3,1.5,16,2023,Round 11
31,30,Jordan Ridley,KEYD,28,18,10,1,96.4,1,10,17,94.4,1.8,27,2023,Round 11
32,33,Marcus Bontempelli,MID,27,16,11,8,55.6,6,0,7,43.8,1.5,15,2023,Round 11
33,33,Angus Brayshaw,MID,27,15,12,4,51.9,3,2,7,46.7,1.3,14,2023,Round 11
34,33,Bailey Dale,DEF,27,15,12,5,81.5,2,4,12,80,1.3,22,2023,Round 11
35,33,Shannon Hurn,DEF,27,21,6,2,100,1,8,21,100,3.5,27,2023,Round 11
36,33,Rory Laird,MID,27,10,17,5,63,5,2,5,50,0.6,17,2023,Round 11
37,33,Conor Nash,MID,27,10,17,4,77.8,2,0,7,70,0.6,21,2023,Round 11
38,33,Connor Rozee,MID,27,17,10,8,70.4,1,1,11,64.7,1.7,19,2023,Round 11
39,33,Hayden Young,DEF,27,20,7,0,77.8,3,10,16,80,2.9,21,2023,Round 11
40,41,Noah Anderson,MID,26,13,13,3,65.4,3,2,6,46.2,1,17,2023,Round 11
41,41,Lachie Ash,DEF,26,15,11,4,80.8,2,7,12,80,1.4,21,2023,Round 11
42,41,Nick Blakey,DEF,26,21,5,3,73.1,3,9,15,71.4,4.2,19,2023,Round 11
43,41,Stephen Coniglio,MID,26,15,11,2,53.8,8,0,5,33.3,1.4,14,2023,Round 11
44,41,Brad Crouch,MID,26,15,11,2,80.8,5,3,12,80,1.4,21,2023,Round 11
45,41,Jarman Impey,DEF,26,18,8,4,80.8,1,1,15,83.3,2.3,21,2023,Round 11
46,41,Andrew McGrath,DEF,26,14,12,0,80.8,1,1,11,78.6,1.2,21,2023,Round 11
47,41,Lachie Neale,MID,26,12,14,4,76.9,4,0,8,66.7,0.9,20,2023,Round 11
