,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Brad Crouch,MID,39,26,13,8,56.4,5,2,11,42.3,2,22,2019,Round 10
1,2,Adam Treloar,MID,38,17,21,4,57.9,5,0,3,17.6,0.8,22,2019,Round 10
2,3,Ricky Henderson,MID,37,27,10,10,70.3,5,1,18,66.7,2.7,26,2019,Round 10
3,3,Bachar Houli,DEF,37,28,9,3,75.7,3,10,19,67.9,3.1,28,2019,Round 10
4,5,Tim Kelly,MID,35,22,13,4,62.9,2,3,14,63.6,1.7,22,2019,Round 10
5,5,Jake Lloyd,DEF,35,21,14,2,82.9,3,5,16,76.2,1.5,29,2019,Round 10
6,5,Dustin Martin,FWD,35,26,9,8,60,6,0,15,57.7,2.9,21,2019,Round 10
7,8,Shaun Higgins,MID,34,16,18,10,70.6,6,0,8,50,0.9,24,2019,Round 10
8,9,Andrew Gaff,MID,33,20,13,3,75.8,6,4,14,70,1.5,25,2019,Round 10
9,9,Luke Shuey,MID,33,22,11,6,54.5,6,4,11,50,2,18,2019,Round 10
10,11,Luke Ryan,DEF,32,19,13,1,81.3,4,7,16,84.2,1.5,26,2019,Round 10
11,11,Rory Sloane,MID,32,17,15,10,65.6,6,1,7,41.2,1.1,21,2019,Round 10
12,11,Tim Taranto,MID,32,14,18,2,68.8,2,2,8,57.1,0.8,22,2019,Round 10
13,14,Bradley Hill,MID,31,26,5,4,80.6,3,3,20,76.9,5.2,25,2019,Round 10
14,14,Josh Kelly,MID,31,16,15,7,74.2,1,0,9,56.3,1.1,23,2019,Round 10
15,14,Darcy Parish,FWD,31,18,13,5,67.7,2,1,12,66.7,1.4,21,2019,Round 10
16,14,Dom Sheed,MID,31,16,15,6,54.8,4,2,5,31.3,1.1,17,2019,Round 10
17,18,Cameron Ellis-Yolmen,MID,30,11,19,1,63.3,2,4,5,45.5,0.6,19,2019,Round 10
18,18,Zach Merrett,MID,30,17,13,4,56.7,7,4,7,41.2,1.3,17,2019,Round 10
19,18,Nathan Wilson,DEF,30,18,12,4,70,5,7,11,61.1,1.5,21,2019,Round 10
20,21,Ben Cunnington,MID,29,9,20,1,75.9,4,1,5,55.6,0.5,22,2019,Round 10
21,21,Caleb Daniel,DEF,29,21,8,1,79.3,4,7,16,76.2,2.6,23,2019,Round 10
22,21,Josh Dunkley,MID,29,16,13,2,69,3,3,10,62.5,1.2,20,2019,Round 10
23,21,Brayden Fiorini,MID,29,23,6,7,58.6,4,4,12,52.2,3.8,17,2019,Round 10
24,21,Jade Gresham,FWD,29,15,14,6,72.4,4,1,11,73.3,1.1,21,2019,Round 10
25,21,Scott Pendlebury,MID,29,15,14,5,72.4,1,1,7,46.7,1.1,21,2019,Round 10
26,21,David Swallow,MID,29,19,10,4,58.6,5,2,8,42.1,1.9,17,2019,Round 10
27,21,Sam Walsh,MID,29,16,13,3,79.3,7,2,12,75,1.2,23,2019,Round 10
28,21,Lachie Whitfield,FWD,29,17,12,2,69,1,3,11,64.7,1.4,20,2019,Round 10
29,30,Matthew Broadbent,DEF,28,18,10,2,71.4,3,3,11,61.1,1.8,20,2019,Round 10
30,30,Darcy Byrne-Jones,DEF,28,20,8,1,71.4,2,2,13,65,2.5,20,2019,Round 10
31,30,Patrick Cripps,MID,28,10,18,5,71.4,8,1,5,50,0.6,20,2019,Round 10
32,30,Todd Goldstein,RUC,28,14,14,5,78.6,2,3,11,78.6,1,22,2019,Round 10
33,30,Rory Laird,DEF,28,16,12,1,78.6,1,4,11,68.8,1.3,22,2019,Round 10
34,30,Luke Parker,MID,28,19,9,5,50,3,6,10,52.6,2.1,14,2019,Round 10
35,30,Jack Steele,MID,28,10,18,3,60.7,4,1,4,40,0.6,17,2019,Round 10
36,37,Jack Crisp,DEF,27,15,12,5,55.6,2,4,4,26.7,1.3,15,2019,Round 10
37,37,Mitch Duncan,MID,27,16,11,1,74.1,2,4,12,75,1.5,20,2019,Round 10
38,37,Robbie Gray,FWD,27,11,16,4,48.1,2,3,4,36.4,0.7,13,2019,Round 10
39,37,Dan Houston,DEF,27,16,11,3,77.8,1,3,13,81.3,1.5,21,2019,Round 10
40,37,Jack Redden,MID,27,14,13,4,51.9,5,1,7,50,1.1,14,2019,Round 10
41,37,Heath Shaw,DEF,27,24,3,2,55.6,6,8,13,54.2,8,15,2019,Round 10
42,37,Lachie Weller,DEF,27,16,11,2,77.8,3,9,12,75,1.5,21,2019,Round 10
43,37,Elliot Yeo,MID,27,14,13,4,55.6,7,2,7,50,1.1,15,2019,Round 10
44,45,Travis Boak,MID,26,10,16,5,42.3,3,0,2,20,0.6,11,2019,Round 10
45,45,Shane Edwards,DEF,26,14,12,3,76.9,2,3,11,78.6,1.2,20,2019,Round 10
46,45,Nat Fyfe,MID,26,13,13,3,61.5,3,3,5,38.5,1,16,2019,Round 10
47,45,Dyson Heppell,MID,26,13,13,2,61.5,6,4,7,53.8,1,16,2019,Round 10
