,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Stewart,DEF,40,34,6,5,85,3,10,29,85.3,5.7,34,2022,Round 11
1,2,Lachie Neale,MID,39,19,20,2,66.7,7,3,12,63.2,1,26,2022,Round 11
2,2,Darcy Parish,MID,39,20,19,5,69.2,5,1,10,50,1.1,27,2022,Round 11
3,4,Tim Kelly,MID,38,18,20,9,71.1,4,0,10,55.6,0.9,27,2022,Round 11
4,4,Rory Laird,MID,38,12,26,1,76.3,9,3,6,50,0.5,29,2022,Round 11
5,6,Clayton Oliver,MID,36,17,19,6,52.8,7,3,7,41.2,0.9,19,2022,Round 11
6,7,Adam Treloar,MID,35,16,19,7,71.4,4,0,8,50,0.8,25,2022,Round 11
7,7,Sam Walsh,MID,35,19,16,7,62.9,6,4,11,57.9,1.2,22,2022,Round 11
8,9,Cameron Guthrie,MID,34,16,18,2,67.6,5,1,9,56.3,0.9,23,2022,Round 11
9,10,Jarrod Berry,MID,33,20,13,8,72.7,3,1,12,60,1.5,24,2022,Round 11
10,10,Bradley Hill,DEF,33,23,10,6,72.7,3,3,17,73.9,2.3,24,2022,Round 11
11,12,Jack Sinclair,DEF,32,27,5,7,78.1,4,5,20,74.1,5.4,25,2022,Round 11
12,13,Sam Docherty,DEF,31,21,10,2,77.4,4,7,15,71.4,2.1,24,2022,Round 11
13,13,George Hewett,MID,31,13,18,5,83.9,2,1,9,69.2,0.7,26,2022,Round 11
14,13,Josh Kelly,MID,31,11,20,2,87.1,2,3,10,90.9,0.6,27,2022,Round 11
15,16,Adam Cerra,MID,30,20,10,6,76.7,7,5,16,80,2,23,2022,Round 11
16,16,Jade Gresham,FWD,30,18,12,4,60,5,1,12,66.7,1.5,18,2022,Round 11
17,16,Jack Macrae,MID,30,13,17,7,83.3,4,1,9,69.2,0.8,25,2022,Round 11
18,16,Brandan Parfitt,MID,30,9,21,2,66.7,9,0,4,44.4,0.4,20,2022,Round 11
19,20,Isaac Cumming,DEF,29,25,4,3,75.9,2,9,19,76,6.3,22,2022,Round 11
20,20,Ben Keays,MID,29,15,14,5,79.3,1,2,9,60,1.1,23,2022,Round 11
21,20,Tom Mitchell,MID,29,16,13,3,72.4,8,4,8,50,1.2,21,2022,Round 11
22,20,Luke Ryan,DEF,29,25,4,0,100,0,10,25,100,6.3,29,2022,Round 11
23,20,Jy Simpkin,MID,29,20,9,9,65.5,13,3,11,55,2.2,19,2022,Round 11
24,20,Ollie Wines,MID,29,19,10,6,48.3,2,2,8,42.1,1.9,14,2022,Round 11
25,26,Jed Anderson,FWD,28,16,12,1,71.4,3,1,10,62.5,1.3,20,2022,Round 11
26,26,Andrew Brayshaw,MID,28,16,12,8,85.7,3,2,13,81.3,1.3,24,2022,Round 11
27,26,Will Brodie,MID,28,12,16,7,75,2,1,8,66.7,0.8,21,2022,Round 11
28,26,Bailey Dale,DEF,28,20,8,5,71.4,3,5,14,70,2.5,20,2022,Round 11
29,26,Andrew Gaff,MID,28,13,15,2,71.4,5,4,7,53.8,0.9,20,2022,Round 11
30,26,Reilly O'Brien,RUC,28,12,16,4,57.1,4,5,6,50,0.8,16,2022,Round 11
31,26,Sebastian Ross,MID,28,15,13,4,78.6,4,3,12,80,1.2,22,2022,Round 11
32,26,Jack Viney,MID,28,11,17,6,71.4,4,2,6,54.5,0.6,20,2022,Round 11
33,34,Jack Crisp,MID,27,10,17,6,66.7,4,1,5,50,0.6,18,2022,Round 11
34,34,Jordan Dawson,DEF,27,18,9,6,74.1,4,4,16,88.9,2,20,2022,Round 11
35,34,Jackson Hately,MID,27,14,13,1,66.7,1,3,8,57.1,1.1,18,2022,Round 11
36,34,James Jordon,MID,27,14,13,3,77.8,4,2,10,71.4,1.1,21,2022,Round 11
37,34,Zach Merrett,MID,27,16,11,1,77.8,2,4,12,75,1.5,21,2022,Round 11
38,34,Adam Saad,DEF,27,17,10,5,85.2,3,3,14,82.4,1.7,23,2022,Round 11
39,34,Chad Warner,MID,27,15,12,9,55.6,7,2,7,46.7,1.3,15,2022,Round 11
40,34,Lachie Weller,DEF,27,20,7,4,66.7,4,9,15,75,2.9,18,2022,Round 11
41,42,Angus Brayshaw,DEF,26,17,9,1,73.1,4,9,13,76.5,1.9,19,2022,Round 11
42,42,Trent Cotchin,MID,26,8,18,4,57.7,3,0,2,25,0.4,15,2022,Round 11
43,42,Matt Crouch,MID,26,12,14,2,53.8,5,2,4,33.3,0.9,14,2022,Round 11
44,42,Caleb Daniel,DEF,26,17,9,3,92.3,1,5,16,94.1,1.9,24,2022,Round 11
45,42,Nick Hind,DEF,26,22,4,6,73.1,5,6,16,72.7,5.5,19,2022,Round 11
46,42,Jake Lloyd,DEF,26,19,7,1,76.9,6,8,15,78.9,2.7,20,2022,Round 11
47,42,Luke McDonald,DEF,26,17,9,0,88.5,0,4,15,88.2,1.9,23,2022,Round 11
48,42,Luke Parker,MID,26,17,9,9,65.4,4,2,10,58.8,1.9,17,2022,Round 11
49,50,Karl Amon,MID,25,14,11,2,68,2,3,8,57.1,1.3,17,2022,Round 11
50,50,Stephen Coniglio,FWD,25,15,10,4,60,3,0,6,40,1.5,15,2022,Round 11
51,50,Patrick Cripps,MID,25,11,14,5,76,5,1,8,72.7,0.8,19,2022,Round 11
52,50,Josh Dunkley,FWD,25,10,15,3,92,0,1,9,90,0.7,23,2022,Round 11
53,50,Tim English,RUC,25,14,11,6,88,0,0,11,78.6,1.3,22,2022,Round 11
54,50,Nic Martin,FWD,25,16,9,7,76,3,4,10,62.5,1.8,19,2022,Round 11
55,50,Dion Prestia,MID,25,10,15,5,72,2,3,7,70,0.7,18,2022,Round 11
