,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Ryan Griffen,MID,38,22,16,11,86.8,3,5,18,81.8,1.4,33,2014,Round 23
1,2,Josh Gibson,KEYD,36,17,19,0,83.3,2,1,14,82.4,0.9,30,2014,Round 23
2,2,Steele Sidebottom,MID,36,27,9,7,58.3,6,3,13,48.1,3,21,2014,Round 23
3,4,Mitch Duncan,MID,35,13,22,7,85.7,2,1,11,84.6,0.6,30,2014,Round 23
4,5,Jordan Lewis,MID,34,24,10,6,73.5,0,2,15,62.5,2.4,25,2014,Round 23
5,5,Lachie Neale,MID,34,14,20,3,70.6,2,1,8,57.1,0.7,24,2014,Round 23
6,5,Michael Rischitelli,MID,34,15,19,4,79.4,1,1,10,66.7,0.8,27,2014,Round 23
7,5,Brodie Smith,DEF,34,18,16,4,79.4,3,6,13,72.2,1.1,27,2014,Round 23
8,9,Robbie Gray,FWD,33,18,15,5,75.8,3,1,11,61.1,1.2,25,2014,Round 23
9,9,Dan Hannebery,MID,33,16,17,5,75.8,3,3,10,62.5,0.9,25,2014,Round 23
10,11,Toby Greene,MID,32,20,12,4,65.6,5,3,11,55,1.7,21,2014,Round 23
11,11,Stefan Martin,RUC,32,11,21,4,43.8,7,0,2,18.2,0.5,14,2014,Round 23
12,13,Pearce Hanley,MID,31,20,11,7,64.5,1,2,10,50,1.8,20,2014,Round 23
13,13,Dylan Shiel,MID,31,9,22,5,77.4,4,1,5,55.6,0.4,24,2014,Round 23
14,13,Isaac Smith,FWD,31,16,15,3,67.7,6,6,11,68.8,1.1,21,2014,Round 23
15,16,Corey Enright,DEF,30,15,15,5,70,5,2,9,60,1,21,2014,Round 23
16,16,Brock McLean,FWD,30,17,13,3,80,2,3,13,76.5,1.3,24,2014,Round 23
17,16,Sam Mitchell,MID,30,11,19,2,93.3,2,1,9,81.8,0.6,28,2014,Round 23
18,16,Zac O'Brien,MID,30,12,18,2,73.3,6,4,9,75,0.7,22,2014,Round 23
19,16,Dion Prestia,MID,30,11,19,5,73.3,3,0,6,54.5,0.6,22,2014,Round 23
20,16,Rory Sloane,MID,30,19,11,6,70,3,0,16,84.2,1.7,21,2014,Round 23
21,16,Jack Steven,MID,30,11,19,4,80,3,1,8,72.7,0.6,24,2014,Round 23
22,16,Mathew Stokes,MID,30,13,17,6,66.7,2,0,7,53.8,0.8,20,2014,Round 23
23,24,Trent Cotchin,MID,29,12,17,4,58.6,6,3,5,41.7,0.7,17,2014,Round 23
24,24,Brett Deledio,FWD,29,14,15,5,72.4,2,1,8,57.1,0.9,21,2014,Round 23
25,24,Nick Malceski,DEF,29,20,9,0,75.9,3,7,14,70,2.2,22,2014,Round 23
26,24,Tom Mitchell,FWD,29,10,19,3,62.1,3,1,5,50,0.5,18,2014,Round 23
