,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Nat Fyfe,MID,43,18,25,7,79.1,8,3,12,66.7,0.7,34,2018,Round 5
1,2,Patrick Cripps,MID,34,12,22,7,61.8,5,1,7,58.3,0.5,21,2018,Round 5
2,2,Adam Treloar,MID,34,13,21,8,82.4,2,2,9,69.2,0.6,28,2018,Round 5
3,2,David Zaharakis,MID,34,16,18,5,79.4,2,3,10,62.5,0.9,27,2018,Round 5
4,5,Brendon Goddard,DEF,33,16,17,0,84.8,1,5,12,75,0.9,28,2018,Round 5
5,5,Zach Merrett,MID,33,14,19,3,75.8,1,1,8,57.1,0.7,25,2018,Round 5
6,7,Robbie Gray,FWD,32,13,19,4,68.8,4,1,6,46.2,0.7,22,2018,Round 5
7,8,Andrew Gaff,MID,31,17,14,1,64.5,5,2,9,52.9,1.2,20,2018,Round 5
8,8,Clayton Oliver,MID,31,10,21,3,71,5,2,5,50,0.5,22,2018,Round 5
9,8,Sebastian Ross,MID,31,21,10,7,80.6,1,2,16,76.2,2.1,25,2018,Round 5
10,8,Kade Simpson,DEF,31,30,1,5,71,2,6,21,70,30,22,2018,Round 5
11,12,Ben Cunnington,MID,30,15,15,2,83.3,1,2,11,73.3,1,25,2018,Round 5
12,12,Nathan Jones,MID,30,12,18,4,66.7,2,1,6,50,0.7,20,2018,Round 5
13,12,Rory Laird,DEF,30,15,15,5,83.3,2,5,11,73.3,1,25,2018,Round 5
14,15,Blake Acres,FWD,29,17,12,3,62.1,3,3,8,47.1,1.4,18,2018,Round 5
15,15,Stephen Coniglio,MID,29,14,15,7,62.1,2,0,5,35.7,0.9,18,2018,Round 5
16,15,Brett Deledio,MID,29,18,11,1,75.9,1,5,13,72.2,1.6,22,2018,Round 5
17,15,Michael Hurley,KEYD,29,17,12,0,96.6,2,6,16,94.1,1.4,28,2018,Round 5
18,15,Kane Lambert,FWD,29,11,18,5,69,4,1,6,54.5,0.6,20,2018,Round 5
19,15,Lachie Neale,MID,29,9,20,5,69,4,1,5,55.6,0.5,20,2018,Round 5
20,15,Joel Selwood,MID,29,19,10,9,48.3,7,4,9,47.4,1.9,14,2018,Round 5
21,15,Jack Steven,MID,29,13,16,5,75.9,2,3,9,69.2,0.8,22,2018,Round 5
22,15,Callan Ward,MID,29,15,14,3,79.3,2,4,10,66.7,1.1,23,2018,Round 5
23,15,Ollie Wines,MID,29,11,18,2,79.3,5,0,7,63.6,0.6,23,2018,Round 5
24,25,Dayne Beams,MID,28,11,17,5,67.9,6,2,6,54.5,0.6,19,2018,Round 5
25,25,Patrick Dangerfield,FWD,28,15,13,8,82.1,3,0,12,80,1.2,23,2018,Round 5
26,25,Jake Lloyd,DEF,28,16,12,2,82.1,3,4,11,68.8,1.3,23,2018,Round 5
27,25,Darcy Parish,FWD,28,9,19,3,85.7,1,0,6,66.7,0.5,24,2018,Round 5
28,25,James Sicily,DEF,28,19,9,5,78.6,2,7,16,84.2,2.1,22,2018,Round 5
29,30,Brayden Fiorini,MID,27,20,7,3,70.4,3,4,14,70,2.9,19,2018,Round 5
30,30,Zac Fisher,FWD,27,15,12,7,59.3,5,3,12,80,1.3,16,2018,Round 5
31,30,Dyson Heppell,MID,27,17,10,3,74.1,4,3,10,58.8,1.7,20,2018,Round 5
32,30,Zak Jones,DEF,27,17,10,7,77.8,3,3,12,70.6,1.7,21,2018,Round 5
33,30,Chris Masten,MID,27,15,12,1,85.2,1,6,11,73.3,1.3,23,2018,Round 5
34,30,Sam Menegola,FWD,27,11,16,5,70.4,5,2,6,54.5,0.7,19,2018,Round 5
35,30,Scott Pendlebury,MID,27,11,16,4,92.6,0,2,10,90.9,0.7,25,2018,Round 5
36,30,Matthew Suckling,DEF,27,17,10,2,70.4,4,1,9,52.9,1.7,19,2018,Round 5
37,30,Nathan Wilson,DEF,27,24,3,10,66.7,7,3,15,62.5,8,18,2018,Round 5
38,30,Alex Witherden,DEF,27,17,10,4,85.2,3,2,13,76.5,1.7,23,2018,Round 5
39,40,Ryan Clarke,DEF,26,17,9,0,73.1,6,4,11,64.7,1.9,19,2018,Round 5
40,40,Tom Cutler,MID,26,19,7,4,88.5,1,4,16,84.2,2.7,23,2018,Round 5
41,40,Shane Edwards,FWD,26,15,11,5,65.4,5,2,9,60,1.4,17,2018,Round 5
42,40,Ricky Henderson,MID,26,16,10,7,80.8,4,1,11,68.8,1.6,21,2018,Round 5
43,40,George Horlin-Smith,MID,26,17,9,0,69.2,7,3,11,64.7,1.9,18,2018,Round 5
44,40,Bachar Houli,DEF,26,18,8,7,73.1,2,6,11,61.1,2.3,19,2018,Round 5
45,40,Ed Langdon,MID,26,12,14,3,65.4,2,3,4,33.3,0.9,17,2018,Round 5
46,40,Jack Macrae,MID,26,14,12,3,73.1,3,1,11,78.6,1.2,19,2018,Round 5
47,40,Dustin Martin,MID,26,12,14,3,65.4,2,0,5,41.7,0.9,17,2018,Round 5
48,40,Hugh McCluggage,MID,26,11,15,3,76.9,1,1,7,63.6,0.7,20,2018,Round 5
49,40,Jarrad McVeigh,DEF,26,14,12,7,76.9,2,1,10,71.4,1.2,20,2018,Round 5
50,40,Paul Seedsman,MID,26,18,8,5,61.5,2,4,11,61.1,2.3,16,2018,Round 5
51,40,Dale Thomas,DEF,26,14,12,1,76.9,3,4,10,71.4,1.2,20,2018,Round 5
52,40,Elliot Yeo,MID,26,12,14,4,53.8,8,0,6,50,0.9,14,2018,Round 5
53,54,Jarrod Berry,MID,25,12,13,4,60,4,5,6,50,0.9,15,2018,Round 5
54,54,Ed Curnow,MID,25,12,13,3,68,1,1,8,66.7,0.9,17,2018,Round 5
55,54,Tom Doedee,DEF,25,18,7,1,76,2,5,13,72.2,2.6,19,2018,Round 5
56,54,Jarrod Harbrow,DEF,25,20,5,4,84,3,6,16,80,4,21,2018,Round 5
57,54,Jason Johannisen,DEF,25,19,6,4,72,2,4,14,73.7,3.2,18,2018,Round 5
58,54,Tom Lynch,FWD,25,15,10,6,68,3,1,9,60,1.5,17,2018,Round 5
59,54,Toby McLean,FWD,25,10,15,5,60,5,2,3,30,0.7,15,2018,Round 5
60,54,Tom Phillips,MID,25,8,17,1,84,1,0,5,62.5,0.5,21,2018,Round 5
61,54,Jared Polec,MID,25,16,9,4,56,3,1,9,56.3,1.8,14,2018,Round 5
62,54,Steele Sidebottom,MID,25,11,14,2,76,5,0,7,63.6,0.8,19,2018,Round 5
63,54,Isaac Smith,MID,25,19,6,7,68,7,0,11,57.9,3.2,17,2018,Round 5
64,54,Maverick Weller,FWD,25,13,12,4,68,2,3,6,46.2,1.1,17,2018,Round 5
65,66,Rory Atkins,MID,24,17,7,3,75,4,4,12,70.6,2.4,18,2018,Round 5
66,66,Brad Ebert,MID,24,8,16,4,66.7,3,1,5,62.5,0.5,16,2018,Round 5
67,66,Harrison Marsh,DEF,24,15,9,5,87.5,3,3,12,80,1.7,21,2018,Round 5
68,66,Mitch Robinson,FWD,24,13,11,2,75,2,1,10,76.9,1.2,18,2018,Round 5
69,66,Luke Shuey,MID,24,12,12,5,62.5,3,3,7,58.3,1,15,2018,Round 5
70,66,Jack Steele,MID,24,9,15,4,83.3,1,1,6,66.7,0.6,20,2018,Round 5
71,66,Bernie Vince,DEF,24,17,7,2,62.5,2,5,11,64.7,2.4,15,2018,Round 5
72,73,Connor Blakely,DEF,23,17,6,5,82.6,3,4,13,76.5,2.8,19,2018,Round 5
73,73,Travis Boak,FWD,23,11,12,5,69.6,3,0,6,54.5,0.9,16,2018,Round 5
74,73,Jordan De Goey,FWD,23,11,12,6,78.3,2,0,8,72.7,0.9,18,2018,Round 5
75,73,Trent Dumont,MID,23,13,10,2,60.9,6,0,7,53.8,1.3,14,2018,Round 5
76,73,Hamish Hartlett,DEF,23,17,6,4,78.3,4,4,12,70.6,2.8,18,2018,Round 5
77,73,Lin Jong,FWD,23,10,13,4,78.3,2,0,7,70,0.8,18,2018,Round 5
78,73,Brandan Parfitt,FWD,23,9,14,3,69.6,2,0,6,66.7,0.6,16,2018,Round 5
79,73,Adam Saad,DEF,23,12,11,2,91.3,3,4,10,83.3,1.1,21,2018,Round 5
80,73,Dylan Shiel,MID,23,13,10,4,65.2,4,3,8,61.5,1.3,15,2018,Round 5
81,73,Jack Sinclair,MID,23,13,10,5,78.3,2,1,9,69.2,1.3,18,2018,Round 5
82,73,Dom Tyson,MID,23,12,11,8,60.9,3,1,5,41.7,1.1,14,2018,Round 5
83,73,Lachie Weller,MID,23,12,11,3,69.6,6,2,8,66.7,1.1,16,2018,Round 5
84,73,Justin Westhoff,KEYF,23,14,9,2,78.3,0,2,10,71.4,1.6,18,2018,Round 5
85,86,Riley Bonner,DEF,22,15,7,1,68.2,5,4,8,53.3,2.1,15,2018,Round 5
86,86,Marcus Bontempelli,MID,22,14,8,3,68.2,4,3,9,64.3,1.8,15,2018,Round 5
87,86,Callum L. Brown,FWD,22,5,17,2,77.3,2,2,4,80,0.3,17,2018,Round 5
88,86,Caleb Daniel,FWD,22,14,8,4,68.2,3,4,8,57.1,1.8,15,2018,Round 5
89,86,Joe Daniher,KEYF,22,19,3,9,45.5,10,0,8,42.1,6.3,10,2018,Round 5
90,86,Mitch Duncan,MID,22,14,8,4,72.7,6,3,9,64.3,1.8,16,2018,Round 5
91,86,Bryce Gibbs,MID,22,14,8,2,50,5,1,4,28.6,1.8,11,2018,Round 5
92,86,Shaun Grigg,MID,22,12,10,7,72.7,1,1,8,66.7,1.2,16,2018,Round 5
93,86,Brodie Grundy,RUC,22,9,13,6,81.8,2,0,6,66.7,0.7,18,2018,Round 5
94,86,Jesse Hogan,KEYF,22,12,10,2,50,3,0,5,41.7,1.2,11,2018,Round 5
95,86,Jarryd Lyons,MID,22,13,9,5,68.2,3,2,7,53.8,1.4,15,2018,Round 5
96,86,Dane Rampe,KEYD,22,15,7,2,81.8,5,5,12,80,2.1,18,2018,Round 5
97,86,Lachie Whitfield,DEF,22,14,8,5,81.8,3,2,10,71.4,1.8,18,2018,Round 5
98,86,Matt de Boer,FWD,22,8,14,3,72.7,2,3,5,62.5,0.6,16,2018,Round 5
99,100,Reece Conca,MID,21,12,9,4,61.9,3,0,6,50,1.3,13,2018,Round 5
100,100,Harry Cunningham,MID,21,12,9,3,85.7,1,1,11,91.7,1.3,18,2018,Round 5
101,100,Jacob Hopper,MID,21,8,13,1,61.9,1,1,3,37.5,0.6,13,2018,Round 5
102,100,Tom Jonas,KEYD,21,18,3,0,90.5,3,8,16,88.9,6,19,2018,Round 5
103,100,Touk Miller,MID,21,13,8,4,52.4,3,4,5,38.5,1.6,11,2018,Round 5
104,100,David Mundy,FWD,21,12,9,3,85.7,5,0,9,75,1.3,18,2018,Round 5
105,100,Sam Murray,DEF,21,10,11,1,85.7,0,4,8,80,0.9,18,2018,Round 5
106,100,Nick Robertson,DEF,21,16,5,3,71.4,5,8,11,68.8,3.2,15,2018,Round 5
107,100,Matt Rosa,MID,21,10,11,5,71.4,5,1,6,60,0.9,15,2018,Round 5
108,100,Luke Ryan,DEF,21,13,8,0,85.7,2,3,11,84.6,1.6,18,2018,Round 5
109,100,David Swallow,MID,21,14,7,2,71.4,2,2,8,57.1,2,15,2018,Round 5
110,111,James Aish,MID,20,11,9,4,75,1,0,7,63.6,1.2,15,2018,Round 5
111,111,David Astbury,KEYD,20,14,6,2,60,2,7,9,64.3,2.3,12,2018,Round 5
112,111,Shaun Atley,FWD,20,6,14,4,85,2,0,5,83.3,0.4,17,2018,Round 5
113,111,Jack Billings,FWD,20,12,8,6,60,1,0,6,50,1.5,12,2018,Round 5
114,111,Jamie Cripps,FWD,20,13,7,7,65,1,0,7,53.8,1.9,13,2018,Round 5
115,111,Phil Davis,KEYD,20,10,10,0,80,3,7,7,70,1,16,2018,Round 5
116,111,Cameron Ellis-Yolmen,MID,20,8,12,3,90,0,2,6,75,0.7,18,2018,Round 5
117,111,Mitch Honeychurch,FWD,20,14,6,3,80,5,3,10,71.4,2.3,16,2018,Round 5
118,111,Jake Kelly,DEF,20,10,10,0,90,1,2,9,90,1,18,2018,Round 5
119,111,Tim Kelly,FWD,20,4,16,1,80,2,0,2,50,0.3,16,2018,Round 5
120,111,Jamie Macmillan,DEF,20,15,5,3,95,0,5,14,93.3,3,19,2018,Round 5
121,111,Mitch McGovern,KEYF,20,13,7,1,75,4,5,9,69.2,1.9,15,2018,Round 5
122,111,David Myers,MID,20,9,11,2,75,3,0,5,55.6,0.8,15,2018,Round 5
123,111,Christian Salem,DEF,20,8,12,2,50,2,3,2,25,0.7,10,2018,Round 5
