,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dane Swan,MID,43,21,22,8,65.1,6,1,10,47.6,1,28,2012,Round 14
1,2,Jarrad McVeigh,MID,39,27,12,9,69.2,3,5,16,64,2.1,25,2012,Round 14
2,3,Michael Barlow,MID,38,15,23,3,76.3,4,4,10,71.4,0.6,28,2012,Round 14
3,4,Ryan O'Keefe,MID,36,16,20,4,77.8,2,3,11,68.8,0.8,28,2012,Round 14
4,5,Matthew Boyd,MID,35,23,12,2,74.3,3,2,15,68.2,1.8,25,2012,Round 14
5,5,Daniel Wells,MID,35,25,10,11,60,6,3,14,58.3,2.4,20,2012,Round 14
6,7,Leigh Adams,FWD,34,19,15,4,82.4,2,0,11,64.7,1.1,26,2012,Round 14
7,7,Kieren Jack,MID,34,21,13,7,79.4,3,1,15,75,1.5,26,2012,Round 14
8,9,Chris Masten,MID,33,20,13,2,87.9,1,3,17,85,1.5,29,2012,Round 14
9,9,Sam Mitchell,MID,33,20,13,2,72.7,3,4,14,73.7,1.5,23,2012,Round 14
10,9,Luke Shuey,MID,33,19,14,4,90.9,1,2,16,88.9,1.3,29,2012,Round 14
11,12,Dayne Beams,MID,32,19,13,5,78.1,2,1,12,63.2,1.5,25,2012,Round 14
12,12,Jarryd Blair,FWD,32,19,13,6,62.5,1,1,8,42.1,1.5,20,2012,Round 14
13,12,Toby Greene,MID,32,17,15,3,53.1,9,3,5,31.3,1.1,16,2012,Round 14
14,12,Matthew Priddis,MID,32,10,22,4,75,3,2,7,70,0.5,24,2012,Round 14
15,12,Jack Redden,MID,32,14,18,3,65.6,1,3,8,57.1,0.8,21,2012,Round 14
16,12,Scott Thompson,MID,32,16,16,5,59.4,7,2,6,37.5,1,19,2012,Round 14
17,18,Andrew Carrazzo,MID,31,15,16,4,71,4,1,10,66.7,0.9,22,2012,Round 14
18,18,Daniel Jackson,MID,31,17,14,6,71,3,3,12,75,1.1,21,2012,Round 14
19,18,Shane Tuck,MID,31,15,16,7,67.7,2,0,10,66.7,0.9,21,2012,Round 14
20,21,Daniel Kerr,MID,30,17,13,4,86.7,2,2,14,82.4,1.3,26,2012,Round 14
21,21,Tom Rockliff,MID,30,17,13,4,76.7,1,2,11,68.8,1.2,22,2012,Round 14
22,21,Danny Stanley,DEF,30,17,13,3,83.3,2,1,13,76.5,1.3,25,2012,Round 14
23,21,Jobe Watson,MID,30,18,12,1,70,1,3,11,61.1,1.5,21,2012,Round 14
24,25,Grant Birchall,DEF,29,14,15,2,86.2,2,0,13,92.9,0.9,25,2012,Round 14
25,25,Brett Deledio,MID,29,14,15,3,55.2,4,3,7,50,0.9,16,2012,Round 14
26,25,Dan Hannebery,MID,29,11,18,3,69,5,2,6,54.5,0.6,20,2012,Round 14
27,25,Ryan Harwood,DEF,29,17,12,1,89.7,0,5,15,88.2,1.4,26,2012,Round 14
28,25,Lenny Hayes,MID,29,15,14,6,72.4,2,2,10,66.7,1.1,21,2012,Round 14
29,25,Chris Judd,MID,29,17,12,6,89.7,1,1,15,88.2,1.4,26,2012,Round 14
30,25,Brent Stanton,MID,29,20,9,8,75.9,3,3,13,65,2.2,22,2012,Round 14
31,25,Sharrod Wellingham,FWD,29,18,11,9,65.5,0,0,10,55.6,1.6,19,2012,Round 14
32,33,Liam Anthony,MID,28,14,14,9,75,3,2,9,64.3,1,21,2012,Round 14
33,33,Dustin Fletcher,KEYD,28,25,3,2,78.6,3,6,18,75,8,21,2012,Round 14
34,33,Matt Rosa,MID,28,14,14,4,78.6,1,4,10,71.4,1,22,2012,Round 14
35,33,Joel Selwood,MID,28,20,8,4,67.9,4,0,12,63.2,2.4,18,2012,Round 14
36,33,Adam Treloar,MID,28,19,9,6,71.4,2,1,11,64.7,1.9,19,2012,Round 14
37,38,Jarryn Geary,DEF,27,15,12,4,74.1,3,5,11,73.3,1.3,20,2012,Round 14
38,38,Shaun Higgins,FWD,27,18,9,0,59.3,1,5,9,52.9,1.9,15,2012,Round 14
39,38,Heath Hocking,MID,27,16,11,3,77.8,3,2,12,75,1.5,21,2012,Round 14
40,38,Josh P. Kennedy,MID,27,9,18,4,66.7,2,0,5,55.6,0.5,18,2012,Round 14
41,38,John McCarthy,MID,27,18,9,6,66.7,7,3,8,47.1,1.9,17,2012,Round 14
42,38,Mitch Robinson,FWD,27,12,15,2,85.2,1,0,9,75,0.8,23,2012,Round 14
43,38,Heath Scotland,MID,27,13,14,5,70.4,3,2,9,69.2,0.9,19,2012,Round 14
44,38,Andrew Swallow,MID,27,10,17,4,92.6,1,1,9,90,0.6,25,2012,Round 14
45,46,Gary Ablett,MID,26,16,10,5,65.4,6,1,9,56.3,1.6,17,2012,Round 14
46,46,Simon Black,MID,26,14,12,2,57.7,3,1,9,64.3,1.2,15,2012,Round 14
