,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Ed Langdon,MID,39,23,16,6,79.5,1,4,16,69.6,1.4,31,2022,Round 8
1,2,Clayton Oliver,MID,38,15,23,1,78.9,1,1,11,73.3,0.7,30,2022,Round 8
2,3,Will Brodie,MID,37,15,22,5,89.2,5,3,13,86.7,0.7,33,2022,Round 8
3,4,Christian Petracca,MID,36,17,19,8,58.3,7,2,9,52.9,0.9,21,2022,Round 8
4,5,Patrick Cripps,MID,35,9,26,6,80,9,0,6,66.7,0.3,28,2022,Round 8
5,6,Andrew Brayshaw,MID,34,20,14,10,73.5,1,3,12,60,1.4,25,2022,Round 8
6,7,Mitch Duncan,DEF,33,20,13,2,84.8,3,4,16,80,1.5,28,2022,Round 8
7,7,Rory Laird,MID,33,14,19,5,90.9,5,2,11,78.6,0.7,30,2022,Round 8
8,9,Jack Macrae,MID,32,17,15,5,71.9,4,1,9,52.9,1.1,23,2022,Round 8
9,9,Darcy Parish,MID,32,16,16,5,75,2,2,9,56.3,1,24,2022,Round 8
10,11,Angus Brayshaw,DEF,31,21,10,3,71,7,5,15,71.4,2.1,22,2022,Round 8
11,12,James Aish,MID,30,14,16,4,70,4,0,7,50,0.9,21,2022,Round 8
12,12,Travis Boak,MID,30,13,17,2,70,4,3,6,46.2,0.8,21,2022,Round 8
13,12,Jack Crisp,MID,30,12,18,9,73.3,4,1,6,50,0.7,22,2022,Round 8
14,12,Jordan Dawson,DEF,30,23,7,3,86.7,3,7,19,82.6,3.3,26,2022,Round 8
15,12,Sam Docherty,DEF,30,18,12,3,80,3,3,13,72.2,1.5,24,2022,Round 8
16,12,Jack Graham,FWD,30,15,15,9,60,3,1,7,46.7,1,18,2022,Round 8
17,12,Patrick Lipinski,FWD,30,13,17,2,73.3,2,5,8,61.5,0.8,22,2022,Round 8
18,19,Taylor Adams,MID,29,15,14,7,65.5,4,0,6,40,1.1,19,2022,Round 8
19,19,Trent Cotchin,MID,29,17,12,4,51.7,5,1,6,35.3,1.4,15,2022,Round 8
20,19,Isaac Cumming,DEF,29,25,4,1,79.3,3,12,20,80,6.3,23,2022,Round 8
21,19,Brayden Fiorini,MID,29,21,8,6,51.7,4,2,10,47.6,2.6,15,2022,Round 8
22,19,Ben Keays,MID,29,11,18,3,79.3,5,1,8,72.7,0.6,23,2022,Round 8
23,19,Lachie Neale,MID,29,13,16,4,69,1,1,6,46.2,0.8,20,2022,Round 8
24,19,Jack Redden,MID,29,17,12,1,69,5,5,11,64.7,1.4,20,2022,Round 8
25,19,Jack Steele,MID,29,14,15,6,65.5,10,1,11,78.6,0.9,19,2022,Round 8
26,27,Bailey Dale,DEF,28,21,7,2,82.1,1,10,16,76.2,3,23,2022,Round 8
27,27,Patrick Dangerfield,MID,28,20,8,5,57.1,7,2,10,50,2.5,16,2022,Round 8
28,27,Zach Merrett,MID,28,13,15,6,75,3,4,8,61.5,0.9,21,2022,Round 8
29,27,Jai Newcombe,MID,28,10,18,3,75,1,3,7,70,0.6,21,2022,Round 8
30,27,Jaeger O'Meara,MID,28,17,11,6,67.9,6,2,10,58.8,1.5,19,2022,Round 8
31,27,Daniel Rich,DEF,28,19,9,3,85.7,1,4,15,78.9,2.1,24,2022,Round 8
32,27,Zach Tuohy,DEF,28,15,13,3,82.1,1,3,11,73.3,1.2,23,2022,Round 8
33,34,Adam Cerra,MID,27,17,10,10,70.4,5,0,11,64.7,1.7,19,2022,Round 8
34,34,Brad Crouch,MID,27,12,15,1,74.1,3,3,6,50,0.8,20,2022,Round 8
35,34,Shannon Hurn,DEF,27,23,4,1,92.6,3,9,21,91.3,5.8,25,2022,Round 8
36,34,Josh Kelly,MID,27,12,15,2,70.4,4,3,5,41.7,0.8,19,2022,Round 8
37,34,Mason Redman,DEF,27,19,8,3,77.8,4,5,16,84.2,2.4,21,2022,Round 8
38,34,Caleb Serong,MID,27,12,15,5,70.4,2,0,8,66.7,0.8,19,2022,Round 8
39,34,Jayden Short,MID,27,21,6,6,59.3,6,2,13,61.9,3.5,16,2022,Round 8
40,41,Brandon Ellis,MID,26,19,7,1,76.9,2,3,15,78.9,2.7,20,2022,Round 8
41,41,Tom Green,MID,26,9,17,2,61.5,10,2,2,22.2,0.5,16,2022,Round 8
42,41,Jake Lloyd,DEF,26,18,8,2,80.8,2,6,13,72.2,2.3,21,2022,Round 8
43,41,Hugh McCluggage,MID,26,14,12,7,80.8,3,0,10,71.4,1.2,21,2022,Round 8
44,41,Luke McDonald,DEF,26,16,10,0,76.9,4,9,11,68.8,1.6,20,2022,Round 8
45,41,Sebastian Ross,MID,26,18,8,5,69.2,3,2,11,61.1,2.3,18,2022,Round 8
46,41,Jack Sinclair,DEF,26,18,8,5,65.4,5,2,10,55.6,2.3,17,2022,Round 8
47,41,Sam Walsh,MID,26,12,14,5,73.1,5,3,7,58.3,0.9,19,2022,Round 8
48,41,Lachie Whitfield,MID,26,17,9,3,88.5,4,4,14,82.4,1.9,23,2022,Round 8
49,41,Dayne Zorko,FWD,26,21,5,7,84.6,1,0,17,81,4.2,22,2022,Round 8
50,51,Nick Blakey,DEF,25,18,7,3,72,3,11,13,72.2,2.6,18,2022,Round 8
51,51,Mark Blicavs,RUC,25,12,13,6,80,5,1,9,75,0.9,20,2022,Round 8
52,51,Heath Chapman,DEF,25,11,14,3,92,1,3,10,90.9,0.8,23,2022,Round 8
53,51,Nick Daicos,DEF,25,16,9,5,72,6,3,11,68.8,1.8,18,2022,Round 8
54,51,Cameron Guthrie,MID,25,13,12,5,80,4,2,8,61.5,1.1,20,2022,Round 8
55,51,Dyson Heppell,DEF,25,14,11,4,92,2,3,13,92.9,1.3,23,2022,Round 8
56,51,Tom J. Lynch,KEYF,25,19,6,5,72,3,0,13,68.4,3.2,18,2022,Round 8
57,51,Harry Perryman,MID,25,11,14,3,72,3,2,8,72.7,0.8,18,2022,Round 8
58,51,Jack Scrimshaw,DEF,25,15,10,1,88,2,7,13,86.7,1.5,22,2022,Round 8
59,60,Scott Pendlebury,MID,24,8,16,1,87.5,0,4,6,75,0.5,21,2022,Round 8
60,60,Bailey Smith,FWD,24,18,6,6,58.3,5,1,9,50,3,14,2022,Round 8
61,60,David Swallow,MID,24,15,9,8,75,1,0,11,73.3,1.7,18,2022,Round 8
62,60,Tim Taranto,FWD,24,13,11,3,79.2,3,0,9,69.2,1.2,19,2022,Round 8
63,64,Nathan Broad,DEF,23,9,14,2,87,3,6,8,88.9,0.6,20,2022,Round 8
64,64,Jordan Clark,DEF,23,15,8,3,91.3,2,4,14,93.3,1.9,21,2022,Round 8
65,64,Luke Davies-Uniacke,MID,23,10,13,1,73.9,2,3,6,60,0.8,17,2022,Round 8
66,64,Will Day,DEF,23,12,11,2,91.3,2,4,10,83.3,1.1,21,2022,Round 8
67,64,Zac Fisher,FWD,23,13,10,3,78.3,1,2,9,69.2,1.3,18,2022,Round 8
68,64,Zach Guthrie,DEF,23,19,4,2,82.6,3,2,15,78.9,4.8,19,2022,Round 8
69,64,Nick Hind,DEF,23,18,5,1,78.3,1,8,13,72.2,3.6,18,2022,Round 8
70,64,Jarman Impey,DEF,23,12,11,3,87,1,3,9,75,1.1,20,2022,Round 8
71,64,Matthew Kennedy,MID,23,16,7,7,73.9,0,0,11,68.8,2.3,17,2022,Round 8
72,64,Tom Liberatore,MID,23,11,12,3,78.3,3,0,7,63.6,0.9,18,2022,Round 8
73,64,Jarryd Lyons,MID,23,16,7,5,73.9,4,0,10,62.5,2.3,17,2022,Round 8
74,64,Dustin Martin,FWD,23,15,8,3,69.6,5,0,10,66.7,1.9,16,2022,Round 8
75,64,Harry Morrison,MID,23,16,7,3,78.3,4,3,11,68.8,2.3,18,2022,Round 8
76,64,Toby Nankervis,RUC,23,9,14,2,65.2,7,2,5,55.6,0.6,15,2022,Round 8
77,64,Tom Sparrow,FWD,23,13,10,3,78.3,3,1,10,76.9,1.3,18,2022,Round 8
78,64,Tom Stewart,DEF,23,19,4,4,82.6,7,2,16,84.2,4.8,19,2022,Round 8
79,64,Adam Treloar,MID,23,14,9,3,69.6,3,3,8,57.1,1.6,16,2022,Round 8
80,64,Callan Ward,MID,23,10,13,6,69.6,5,2,4,40,0.8,16,2022,Round 8
81,82,Riley Bonner,DEF,22,17,5,1,72.7,2,5,12,70.6,3.4,16,2022,Round 8
82,82,Jordan De Goey,MID,22,8,14,4,77.3,4,2,5,62.5,0.6,17,2022,Round 8
83,82,Tim Kelly,MID,22,11,11,5,59.1,2,1,7,63.6,1,13,2022,Round 8
84,82,Nic Martin,FWD,22,15,7,3,77.3,3,0,10,66.7,2.1,17,2022,Round 8
85,82,Harry Schoenberg,MID,22,9,13,2,50,7,3,3,33.3,0.7,11,2022,Round 8
86,82,James Sicily,KEYD,22,16,6,3,90.9,1,7,14,87.5,2.7,20,2022,Round 8
87,88,Zac Bailey,FWD,21,14,7,8,66.7,1,2,10,71.4,2,14,2022,Round 8
88,88,Sam Berry,MID,21,9,12,2,57.1,6,7,5,55.6,0.8,12,2022,Round 8
89,88,Shai Bolton,FWD,21,11,10,5,61.9,3,0,7,63.6,1.1,13,2022,Round 8
90,88,Darcy Byrne-Jones,DEF,21,13,8,0,71.4,6,5,10,76.9,1.6,15,2022,Round 8
91,88,Darcy Cameron,RUC,21,11,10,5,71.4,3,1,8,72.7,1.1,15,2022,Round 8
92,88,Charlie Curnow,KEYF,21,20,1,7,61.9,3,0,12,60,20,13,2022,Round 8
93,88,Tom Cutler,MID,21,16,5,5,95.2,2,5,15,93.8,3.2,20,2022,Round 8
94,88,Andrew Gaff,MID,21,9,12,0,71.4,3,4,7,77.8,0.8,15,2022,Round 8
95,88,Bradley Hill,DEF,21,14,7,2,71.4,2,5,8,57.1,2,15,2022,Round 8
96,88,Jamaine Jones,DEF,21,12,9,3,76.2,2,2,9,75,1.3,16,2022,Round 8
97,88,Jake Kolodjashnij,KEYD,21,15,6,2,95.2,0,3,14,93.3,2.5,20,2022,Round 8
98,88,Jeremy McGovern,KEYD,21,11,10,0,85.7,3,2,10,90.9,1.1,18,2022,Round 8
99,88,David Mundy,MID,21,10,11,2,90.5,2,3,8,80,0.9,19,2022,Round 8
100,88,Nic Newman,DEF,21,13,8,1,81,4,3,10,76.9,1.6,17,2022,Round 8
101,88,Mark O'Connor,DEF,21,16,5,2,81,0,2,13,81.3,3.2,17,2022,Round 8
102,88,Connor Rozee,FWD,21,11,10,6,76.2,6,1,6,54.5,1.1,16,2022,Round 8
103,88,Isaac Smith,FWD,21,16,5,6,52.4,3,2,7,43.8,3.2,11,2022,Round 8
104,88,Connor West,FWD,21,13,8,4,66.7,5,1,7,53.8,1.6,14,2022,Round 8
105,88,Ollie Wines,MID,21,7,14,3,66.7,1,0,3,42.9,0.5,14,2022,Round 8
106,107,Jye Caldwell,MID,20,10,10,3,65,4,0,6,60,1,13,2022,Round 8
107,107,Zak Jones,MID,20,8,12,5,65,9,1,3,37.5,0.7,13,2022,Round 8
