,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Jack Macrae,MID,41,19,22,8,75.6,2,0,14,73.7,0.9,31,2019,Round 14
1,2,Dom Sheed,MID,36,13,23,6,80.6,2,2,9,69.2,0.6,29,2019,Round 14
2,2,Adam Treloar,MID,36,16,20,3,69.4,5,1,8,50,0.8,25,2019,Round 14
3,4,Caleb Daniel,DEF,35,24,11,3,65.7,3,7,16,66.7,2.2,23,2019,Round 14
4,4,Mitch Duncan,MID,35,19,16,2,80,1,3,12,63.2,1.2,28,2019,Round 14
5,4,Josh Dunkley,MID,35,17,18,8,45.7,3,0,6,35.3,0.9,16,2019,Round 14
6,7,Jack Crisp,DEF,33,16,17,3,75.8,4,2,11,68.8,0.9,25,2019,Round 14
7,7,Lachie Hunter,MID,33,14,19,4,75.8,2,2,9,64.3,0.7,25,2019,Round 14
8,7,Steele Sidebottom,MID,33,17,16,5,69.7,4,5,10,58.8,1.1,23,2019,Round 14
9,10,Patrick Lipinski,FWD,32,7,25,2,78.1,3,2,3,42.9,0.3,25,2019,Round 14
10,11,Nat Fyfe,MID,31,10,21,1,71,8,1,4,40,0.5,22,2019,Round 14
11,11,Andrew Gaff,MID,31,18,13,6,77.4,4,2,12,66.7,1.4,24,2019,Round 14
12,11,Robbie Gray,FWD,31,18,13,6,54.8,4,0,7,38.9,1.4,17,2019,Round 14
13,11,Bradley Hill,MID,31,24,7,3,61.3,6,7,12,50,3.4,19,2019,Round 14
14,11,Luke Parker,MID,31,20,11,2,74.2,4,3,13,65,1.8,23,2019,Round 14
15,16,Travis Boak,MID,30,16,14,6,56.7,4,2,5,31.3,1.1,17,2019,Round 14
16,16,Marcus Bontempelli,MID,30,15,15,2,70,4,6,7,46.7,1,21,2019,Round 14
17,16,Dyson Heppell,MID,30,8,22,0,73.3,1,2,5,62.5,0.4,22,2019,Round 14
18,16,Zach Merrett,MID,30,15,15,8,66.7,6,1,8,53.3,1,20,2019,Round 14
19,16,Jack Redden,MID,30,12,18,3,86.7,2,0,9,75,0.7,26,2019,Round 14
20,16,Sebastian Ross,MID,30,17,13,3,70,4,2,8,47.1,1.3,21,2019,Round 14
21,22,Ricky Henderson,MID,29,19,10,4,75.9,5,3,12,63.2,1.9,22,2019,Round 14
22,23,Cale Hooker,KEYD,28,17,11,1,78.6,6,7,13,76.5,1.5,22,2019,Round 14
23,23,Jake Lloyd,DEF,28,20,8,2,82.1,1,4,17,85,2.5,23,2019,Round 14
24,23,Tom McDonald,KEYF,28,16,12,5,53.6,2,0,7,43.8,1.3,15,2019,Round 14
25,23,Jaeger O'Meara,MID,28,19,9,3,50,3,5,6,31.6,2.1,14,2019,Round 14
26,23,Clayton Oliver,MID,28,16,12,6,75,5,0,10,62.5,1.3,21,2019,Round 14
27,23,Zach Tuohy,DEF,28,20,8,0,67.9,2,8,13,65,2.5,19,2019,Round 14
28,23,Jack Viney,MID,28,12,16,2,75,3,0,7,58.3,0.8,21,2019,Round 14
29,23,Dayne Zorko,MID,28,24,4,4,75,3,2,17,70.8,6,21,2019,Round 14
30,31,Patrick Dangerfield,MID,27,15,12,7,66.7,3,2,10,66.7,1.3,18,2019,Round 14
31,31,Dan Hannebery,MID,27,15,12,2,66.7,3,2,8,53.3,1.3,18,2019,Round 14
32,31,Zak Jones,MID,27,15,12,5,59.3,4,1,8,53.3,1.3,16,2019,Round 14
33,31,Darcy Parish,FWD,27,15,12,2,63,2,2,8,53.3,1.3,17,2019,Round 14
34,35,Reece Conca,MID,26,19,7,5,38.5,3,1,6,31.6,2.7,10,2019,Round 14
