,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Josh Kelly,MID,40,27,13,5,77.5,4,2,20,74.1,2.1,31,2018,Round 12
1,2,Lachie Whitfield,DEF,36,22,14,6,80.6,4,4,15,68.2,1.6,29,2018,Round 12
2,3,Dylan Shiel,MID,35,20,15,6,68.6,3,3,10,50,1.3,24,2018,Round 12
3,4,Gary Ablett,MID,34,20,14,6,79.4,4,4,15,75,1.4,27,2018,Round 12
4,4,Callan Ward,MID,34,18,16,6,88.2,1,1,15,83.3,1.1,30,2018,Round 12
5,6,Jordan Lewis,DEF,33,22,11,2,87.9,3,8,19,86.4,2,29,2018,Round 12
6,7,Lachie Neale,MID,32,9,23,4,84.4,4,1,6,66.7,0.4,27,2018,Round 12
7,7,Steele Sidebottom,MID,32,13,19,6,65.6,3,0,6,46.2,0.7,21,2018,Round 12
8,7,Adam Treloar,MID,32,14,18,3,78.1,1,0,8,57.1,0.8,25,2018,Round 12
9,10,Josh P. Kennedy,MID,31,13,18,5,67.7,3,1,7,53.8,0.7,21,2018,Round 12
10,10,Clayton Oliver,MID,31,13,18,4,74.2,5,3,8,61.5,0.7,23,2018,Round 12
11,10,Heath Shaw,DEF,31,28,3,2,67.7,10,7,18,64.3,9.3,21,2018,Round 12
12,10,Chad Wingard,FWD,31,14,17,6,67.7,2,2,6,42.9,0.8,21,2018,Round 12
13,14,Connor Blakely,DEF,30,14,16,1,66.7,4,1,6,42.9,0.9,20,2018,Round 12
14,14,Adam Cerra,FWD,30,19,11,8,70,2,2,11,57.9,1.7,21,2018,Round 12
15,14,Jordan De Goey,FWD,30,19,11,12,60,2,1,10,52.6,1.7,18,2018,Round 12
16,14,Shaun Higgins,MID,30,17,13,10,76.7,1,1,11,64.7,1.3,23,2018,Round 12
17,18,Jacob Hopper,MID,29,14,15,3,58.6,6,2,5,35.7,0.9,17,2018,Round 12
18,18,Jake Lloyd,DEF,29,17,12,3,86.2,1,5,13,76.5,1.4,25,2018,Round 12
19,18,Zach Merrett,MID,29,13,16,5,72.4,2,1,9,69.2,0.8,21,2018,Round 12
20,18,Daniel Rich,DEF,29,17,12,1,86.2,2,9,14,82.4,1.4,25,2018,Round 12
21,18,Ollie Wines,MID,29,18,11,10,69,2,0,11,61.1,1.6,20,2018,Round 12
22,18,Alex Witherden,DEF,29,25,4,5,79.3,2,5,19,76,6.3,23,2018,Round 12
23,24,Bryce Gibbs,MID,28,14,14,4,57.1,3,0,5,35.7,1,16,2018,Round 12
24,24,David Myers,MID,28,16,12,5,67.9,3,0,9,56.3,1.3,19,2018,Round 12
25,24,Jared Polec,MID,28,13,15,4,78.6,5,2,9,69.2,0.9,22,2018,Round 12
26,24,Sam Powell-Pepper,MID,28,9,19,5,71.4,2,0,4,44.4,0.5,20,2018,Round 12
27,28,Taylor Adams,MID,27,14,13,3,74.1,5,2,8,57.1,1.1,20,2018,Round 12
28,28,Oliver Florent,MID,27,15,12,4,51.9,6,2,7,46.7,1.3,14,2018,Round 12
29,28,Jarrod Harbrow,DEF,27,24,3,0,70.4,4,7,16,66.7,8,19,2018,Round 12
30,28,Isaac Heeney,FWD,27,14,13,4,74.1,3,3,9,64.3,1.1,20,2018,Round 12
31,28,Joel Selwood,MID,27,10,17,3,85.2,8,1,7,70,0.6,23,2018,Round 12
32,28,Adam Tomlinson,MID,27,16,11,7,70.4,2,0,9,56.3,1.5,19,2018,Round 12
33,34,Jeremy Cameron,KEYF,26,18,8,5,69.2,3,0,12,66.7,2.3,18,2018,Round 12
34,34,Jordan Cunico,MID,26,17,9,6,69.2,3,4,12,70.6,1.9,18,2018,Round 12
35,34,Nathan Jones,MID,26,6,20,2,76.9,1,0,4,66.7,0.3,20,2018,Round 12
36,34,Kane Lambert,FWD,26,10,16,1,73.1,3,1,4,40,0.6,19,2018,Round 12
37,34,Tom Stewart,DEF,26,17,9,2,80.8,3,3,13,76.5,1.9,21,2018,Round 12
38,39,Matt Crouch,MID,25,11,14,3,72,2,1,6,54.5,0.8,18,2018,Round 12
