,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dylan Shiel,MID,35,21,14,2,77.1,2,2,14,66.7,1.5,27,2020,Round 1
1,2,Jack Viney,MID,34,14,20,5,70.6,3,2,9,64.3,0.7,24,2020,Round 1
2,3,Patrick Cripps,MID,31,15,16,7,64.5,6,1,8,53.3,0.9,20,2020,Round 1
3,3,Ed Langdon,MID,31,23,8,8,71,4,3,15,65.2,2.9,22,2020,Round 1
4,5,Andrew Gaff,MID,30,16,14,3,86.7,1,4,13,81.3,1.1,26,2020,Round 1
5,5,Luke Parker,MID,30,16,14,4,73.3,5,2,10,62.5,1.1,22,2020,Round 1
6,7,Chris Mayne,MID,29,13,16,1,93.1,3,1,13,100,0.8,27,2020,Round 1
7,8,Adam Saad,DEF,28,15,13,2,82.1,3,6,10,66.7,1.2,23,2020,Round 1
8,9,Luke Shuey,MID,27,18,9,3,48.1,6,2,6,33.3,2,13,2020,Round 1
9,10,Taylor Adams,MID,26,16,10,2,61.5,4,1,8,50,1.6,16,2020,Round 1
10,10,Sam Docherty,DEF,26,17,9,4,69.2,1,9,10,58.8,1.9,18,2020,Round 1
11,10,Nat Fyfe,MID,26,10,16,1,61.5,4,2,4,40,0.6,16,2020,Round 1
12,10,Marc Murphy,MID,26,12,14,6,69.2,7,0,8,66.7,0.9,18,2020,Round 1
13,10,Lachie Neale,MID,26,14,12,5,76.9,4,0,8,57.1,1.2,20,2020,Round 1
14,10,Tom Rockliff,MID,26,16,10,7,69.2,1,1,9,56.3,1.6,18,2020,Round 1
15,10,Steele Sidebottom,FWD,26,11,15,1,76.9,3,2,7,63.6,0.7,20,2020,Round 1
16,17,Travis Boak,MID,25,12,13,5,76,1,1,8,66.7,0.9,19,2020,Round 1
17,17,Darcy Byrne-Jones,DEF,25,16,9,3,80,0,4,11,68.8,1.8,20,2020,Round 1
18,17,Ben Cunnington,MID,25,12,13,3,76,3,2,7,58.3,0.9,19,2020,Round 1
19,17,Jeremy Howe,DEF,25,16,9,1,88,2,4,13,81.3,1.8,22,2020,Round 1
20,17,Josh P. Kennedy,MID,25,13,12,3,80,5,2,9,69.2,1.1,20,2020,Round 1
21,17,Tom Mitchell,MID,25,11,14,2,84,3,3,8,72.7,0.8,21,2020,Round 1
22,17,Scott Pendlebury,MID,25,13,12,2,72,2,1,7,53.8,1.1,18,2020,Round 1
23,17,Jared Polec,MID,25,18,7,8,52,3,4,9,50,2.6,13,2020,Round 1
